Frame,Total Faces,Average Accuracy
0,13,0.7182539293640539
1,10,0.6437528669834137
2,4,0.7502634286880493
3,14,0.7956663707028264
4,13,0.8196007637750535
5,13,0.8187281022901121
6,13,0.7851790915364805
7,13,0.7559039223761785
8,13,0.8051897287368774
9,15,0.7920651861599514
10,12,0.751647874712944
11,13,0.7715758952227506
12,13,0.7687644339524783
13,14,0.8052600026130676
14,11,0.7780816555023193
15,13,0.7872294688224792
16,13,0.83212332542126
17,12,0.799456754556069
18,14,0.7861287546157837
19,14,0.8269344925880432
20,15,0.8663265523703202
21,15,0.8490713357925415
22,14,0.8190374353836323
23,16,0.8327411289016405
24,15,0.876036522063342
25,14,0.7701150371182349
26,14,0.8287401262082552
27,15,0.8515695106415522
28,14,0.782854030529658
29,14,0.7919189539448969
30,15,0.8522910112920015
31,14,0.7702088770659073
32,13,0.7716698417296777
33,15,0.8301791305895205
34,16,0.834929496049881
35,15,0.8311407474371103
36,14,0.8020997196435928
37,14,0.7912208903580904
38,14,0.8183467811153781
39,14,0.8292887034239592
40,14,0.7983937625374112
41,14,0.7803683938651249
42,14,0.8226542969544729
43,15,0.7937828324459217
44,16,0.8064038532120841
45,14,0.8032610160963876
46,15,0.8196986317634583
47,15,0.8534072325343177
48,15,0.7992126035690308
49,14,0.8096864655100066
50,14,0.8043307363986969
51,14,0.8572515845298767
52,14,0.898057834668593
53,12,0.8249291812672335
54,10,0.6550013720989227
55,13,0.7341693282127381
56,11,0.7648765072226524
57,11,0.804424009825054
58,12,0.7720379134019216
59,15,0.8761401829265413
60,14,0.8267027974128723
61,13,0.7710506136600788
62,13,0.7559747163738523
63,13,0.8078649605021757
64,13,0.8103517581676615
65,14,0.8159261345863342
66,12,0.7548341240201678
67,16,0.7827384780954432
68,16,0.8372383522987366
69,16,0.7644310928881168
70,15,0.7790687872517493
71,17,0.7720715424110149
72,16,0.7689553775957653
73,15,0.8130499935150146
74,15,0.8349487925397938
75,15,0.7981551920666414
76,15,0.7847096659243107
77,17,0.7912839559408334
78,15,0.7522613207499186
79,12,0.8120149192602738
80,13,0.8403376241525015
81,15,0.818921146067706
82,15,0.791120195388794
83,13,0.8215883855636303
84,16,0.7524303240435464
85,16,0.7946074679493904
86,12,0.7872289043885691
87,13,0.8079968392848969
88,15,0.7893976711091542
89,15,0.8181513264065697
90,14,0.8038074125846227
91,12,0.7642999843314842
92,14,0.8037162964994257
93,13,0.7793835029006004
94,14,0.8034137228260869
95,15,0.7794746485623446
96,15,0.8259445554331729
97,16,0.7680835775707079
98,15,0.7782478754719099
99,11,0.7865384065586588
100,13,0.7978049560829445
101,10,0.7976579013324919
102,11,0.7721785777493527
103,14,0.792916830848245
104,14,0.7997451845337363
105,15,0.7871948857056467
106,13,0.7484811753034591
107,13,0.7501928919837588
108,14,0.7771269299767234
109,12,0.7324592967828115
110,13,0.7354585365815596
111,15,0.7608908087015152
112,14,0.7739088284341913
113,12,0.7409047937393188
114,13,0.7704249664589211
115,14,0.7605613555227008
116,14,0.7705210928733532
117,15,0.7942917346954346
118,16,0.8147299322817061
119,15,0.782540809024464
120,14,0.7931539392471314
121,14,0.755240929537806
122,12,0.7693924042913649
123,14,0.7737820787089211
124,15,0.8272871293804862
125,15,0.7998249608537426
126,14,0.823690065741539
127,14,0.8126741023290724
128,15,0.7817148466904958
129,14,0.7858163317044576
130,13,0.7538483738899231
131,14,0.7179913873022253
132,14,0.7632761498292288
133,7,0.6970478773117066
134,14,0.8324935734272003
135,14,0.719543390414294
136,2,0.6628679633140564
137,12,0.7163642895849127
138,7,0.6250818636682298
139,5,0.5621650616327921
140,15,0.7476807520503089
141,10,0.6844798876689031
142,10,0.7153554042180379
143,15,0.7808174247091467
144,16,0.7637170255184174
145,14,0.8236959161965743
146,15,0.7982355930975505
147,15,0.7793756657176547
148,15,0.7758255697065785
149,13,0.8303279591643292
150,15,0.8014396578073502
151,14,0.823306313582829
152,15,0.7895161999123437
153,15,0.7977942457565894
154,15,0.7977340494592985
155,15,0.7811759933829308
156,16,0.7956951971237476
157,14,0.8006849907911741
158,17,0.8061611674450062
159,16,0.7653536296659901
160,15,0.7688392901420593
161,16,0.7840376472473145
162,17,0.8430991608362931
163,17,0.8349732469629358
164,15,0.8391187662879626
165,15,0.7715650987625122
166,10,0.7354833834311542
167,11,0.749790212687324
168,16,0.7565328649112156
169,14,0.7925998893651095
170,13,0.7557682825459374
171,17,0.7478440872260502
172,17,0.8183283656835556
173,12,0.7742270964842576
174,12,0.8299113767487662
175,16,0.7850620570006194
176,13,0.7425193723879362
177,16,0.7954536800583204
178,12,0.7566574073973156
179,15,0.8287273730550494
180,12,0.7960040966669718
181,14,0.770418195497422
182,13,0.8299611538648606
183,12,0.8042738275094465
184,13,0.7968777851624922
185,13,0.805433345877606
186,14,0.7831503677368165
187,14,0.8012321385053488
188,6,0.7205978557467461
189,5,0.6871578892072042
190,16,0.76238023519516
191,10,0.6947717182338238
192,8,0.7089713903573843
193,8,0.7483095251596891
194,13,0.7765529207561327
195,16,0.776801952000322
196,13,0.7731663167476654
197,5,0.7048868266018954
198,9,0.7661073889051165
199,15,0.8017646250901399
200,11,0.6901734732091427
201,13,0.7610702671502766
202,15,0.7899861950427294
203,17,0.8302166696105685
204,15,0.7995223307609558
205,15,0.8314679833975706
206,17,0.8551717758178711
207,15,0.8107039754589399
208,14,0.7674529375853362
209,17,0.7929418349266052
210,9,0.7834526151418686
211,14,0.8005082011222839
212,16,0.7619971788447836
213,13,0.7415376148725811
214,16,0.827283787727356
215,15,0.8263306081295013
216,14,0.8259762153029442
217,15,0.8028157353401184
218,15,0.7978060731181392
219,16,0.8223872830470403
220,17,0.8129541575908661
221,11,0.7049214467406273
222,12,0.7834561026614645
223,16,0.8275657892227173
224,14,0.782161123752594
225,14,0.7669434987980387
226,15,0.8462666706605391
227,17,0.8311353414146988
228,18,0.8138282690197229
229,17,0.8323345846600003
230,15,0.7903882733413151
231,16,0.7860226084788641
232,16,0.8154863155249393
233,12,0.7407484153906504
234,14,0.8045976658662161
235,17,0.825881258133919
236,17,0.8573677365978559
237,17,0.8410963151190016
238,16,0.8728700232505798
239,16,0.8647627053053483
240,17,0.8404845762252807
241,14,0.860906694246375
242,15,0.8193269371986389
243,17,0.829846244591933
244,16,0.8600849327833756
245,15,0.882254502990029
246,15,0.8297777235507965
247,16,0.8603197659055392
248,17,0.871461718082428
249,16,0.8286348044872284
250,16,0.8461633390850491
