Frame,Total Faces,Average Accuracy
0,15,0.7364836586149115
1,19,0.8032732280817899
2,19,0.785262565721165
3,19,0.7848976781735053
4,18,0.7374732966224352
5,16,0.770352229475975
6,16,0.7919168670972189
7,19,0.7393872613708178
8,16,0.7678919762372971
9,19,0.8044874370098114
10,18,0.7782956838607789
11,14,0.7796450389756097
12,14,0.785430857539177
13,17,0.7690402030944824
14,16,0.7628997592698961
15,15,0.7430509328842163
16,18,0.7896723683391299
17,17,0.7422178517217222
18,13,0.7950470596551895
19,18,0.7921047449111939
20,17,0.7912760663032532
21,16,0.7458371696648775
22,14,0.7389027811586857
23,15,0.7630880117416382
24,18,0.7695599773100444
25,16,0.7695947159891543
26,14,0.7747899469207314
27,18,0.7446795616831098
28,19,0.7993375372003626
29,20,0.7778224029711315
30,17,0.7347876071929932
31,15,0.7417890131473541
32,17,0.8209203028678894
33,15,0.7562487483024597
34,16,0.731747567653656
35,16,0.7323026734849681
36,17,0.8000566518825033
37,16,0.7511609873988412
38,14,0.7564459264278411
39,15,0.7720285356044769
40,16,0.757853116678155
41,15,0.7955735415220261
42,18,0.7707886290550232
43,19,0.7363690733909607
44,18,0.779834132194519
45,19,0.7548829889297486
46,16,0.7923363617488316
47,18,0.7819697141647339
48,18,0.7385499899586042
49,18,0.7865928411483765
50,19,0.7760428395764581
51,19,0.7796125165347395
52,19,0.7777872956716098
53,17,0.7774664941041366
54,17,0.7550379346918177
55,17,0.7763345035222861
56,20,0.7606691400210063
57,17,0.8041198644144781
58,18,0.7893872048173632
59,19,0.8040053844451904
60,19,0.7857412844896317
61,18,0.7774139369527499
62,19,0.7690845063099494
63,21,0.7848757763703664
64,21,0.7895613419158118
65,20,0.7492694608096419
66,18,0.7792824481924375
67,18,0.8196528577804565
68,18,0.7798705697059631
69,20,0.7473015831067011
70,18,0.7740670219063759
71,20,0.7927448926148591
72,20,0.7797079639775413
73,19,0.764922314456531
74,21,0.7669769256345688
75,19,0.8117011499404907
76,20,0.8130911326408387
77,20,0.7839264457042401
78,21,0.7979025156409653
79,21,0.780981065765504
80,20,0.801313171784083
81,20,0.7930002746910885
82,21,0.8071084706871597
83,20,0.7931639689665574
84,20,0.792168779373169
85,21,0.798474254431548
86,20,0.7911182641983032
87,19,0.8066180114235196
88,20,0.7918354951102158
89,21,0.8158481430124354
90,20,0.8242641854286193
91,20,0.7884299044425671
92,20,0.8115938099531027
93,21,0.803081629452882
94,20,0.7816692809263865
95,20,0.8052189659189295
96,21,0.8004287459232189
97,21,0.7913684513833787
98,18,0.8162078186869621
99,21,0.7834507203102112
100,18,0.8145394495555333
101,18,0.8005997267636386
102,18,0.8054986243898218
103,19,0.7917545411897742
104,20,0.8245644542303953
105,21,0.8003052991369496
106,21,0.8057949816187223
107,21,0.7682842700569718
108,19,0.8127843193385912
109,21,0.7934242188930511
110,21,0.7917402585347494
111,22,0.7869645309448242
112,21,0.8043771286805471
113,21,0.8054595366120338
114,21,0.789687294960022
115,21,0.7831898629665375
116,21,0.773749842093541
117,21,0.7814436602592468
118,21,0.8050020363019861
119,19,0.819268215786327
120,19,0.8196711133826863
121,20,0.8072257041931152
122,20,0.8010429094235102
123,20,0.7914961314201355
124,20,0.802807981967926
125,20,0.8075011844436327
126,20,0.8016897862156233
127,20,0.8135125559309254
128,21,0.8018728271126747
129,21,0.8040096089243889
130,21,0.7923222231864929
131,20,0.7953489745656649
132,21,0.7952384576201439
133,21,0.7854707663257917
134,20,0.7710639412204424
135,19,0.7947498018091376
136,20,0.7964315595834152
137,20,0.7754761849840482
138,19,0.7794042203737341
139,20,0.7726846492808798
140,19,0.7822450968352231
141,18,0.7857056910341437
142,18,0.8072314319156465
143,19,0.7976212745363062
144,19,0.7960854389450767
145,20,0.7862389476402946
146,19,0.8025929629802704
147,19,0.8028575078300808
148,20,0.789520892004172
149,19,0.8060850215994794
150,20,0.7714014363288879
151,21,0.7719128957161536
152,21,0.7541339610304151
153,21,0.779020550251007
154,20,0.7822913378477097
155,20,0.7933667749166489
156,20,0.8011432439088821
157,20,0.7889880910515785
158,20,0.7910172009468078
159,20,0.7778253489070468
160,20,0.7852178335189819
161,20,0.7657957329199865
162,20,0.7952393939097723
163,20,0.7969753469030062
164,20,0.7913995695114135
165,20,0.8107049986720085
166,21,0.7921686525698062
167,20,0.7825563091498154
168,20,0.786192626953125
169,20,0.8086605121692022
170,20,0.8214348813761836
171,20,0.8250461667776108
172,20,0.819060780107975
173,20,0.8248721559842428
174,20,0.8299979145328203
175,20,0.8263206655780474
176,20,0.8483052901599718
177,20,0.8323248054670251
178,20,0.8335324577663256
179,20,0.8233702083428701
180,21,0.80284499168396
181,21,0.7973055124282837
182,20,0.8238993494406991
183,19,0.8358428803357211
184,19,0.8163479773894601
185,19,0.822500163858587
186,19,0.8307359245690432
187,21,0.8055753956238428
188,20,0.7964133405685425
189,20,0.8120091507832209
190,18,0.8209689648255057
191,19,0.809919593234857
192,18,0.8231166445690653
193,18,0.8281441123589225
194,18,0.8259354907533397
195,18,0.8250707206518754
196,20,0.8068997550010681
197,20,0.8031558108329773
198,19,0.7956198668479919
199,20,0.7792831063270569
200,20,0.789690531217135
201,20,0.7952763295173645
202,22,0.7685716854674476
203,20,0.7799406338621069
204,21,0.7735329469045004
205,19,0.8062465339899063
206,23,0.7703465308461871
207,23,0.7737404704093933
208,23,0.7790006505591529
209,21,0.7807031273841858
210,20,0.7815024174492935
211,20,0.7974909448623657
212,19,0.7899549698829651
213,19,0.7808637504394238
214,19,0.8060134053230286
215,22,0.7721431791782379
216,22,0.7928148919138415
217,23,0.79608011671475
218,17,0.7784687933467683
219,17,0.800850646495819
220,17,0.778018182516098
221,18,0.7504888027906418
222,17,0.765448567767938
223,18,0.7638669638406663
224,19,0.7595439915146146
225,20,0.7600806283950806
226,18,0.7442522997205908
227,18,0.7565625544105258
228,18,0.7593914659126945
229,16,0.766222032904625
230,18,0.7341419657071432
231,17,0.781005745348723
232,17,0.7854844539061837
233,17,0.7961346222006757
234,14,0.7071795954423792
235,16,0.7700062394142151
236,15,0.7285368091919843
237,17,0.8015037477016449
238,16,0.7214263897193106
239,17,0.8064628154039383
240,16,0.7273855053860209
241,17,0.7536590571204821
242,16,0.7714356042089916
243,19,0.7644145488739014
244,16,0.7832231640815734
245,16,0.738053000635571
246,16,0.7880768361298934
247,18,0.7757032485235305
248,18,0.7764618737357003
249,16,0.7414913445711135
250,18,0.7213295524319013
251,19,0.7336760312318802
252,18,0.7707552654402596
253,18,0.7103852367401123
254,18,0.7075742638629415
255,17,0.7321144057356793
256,18,0.7515514330430464
257,18,0.7333153356676516
258,19,0.7464158941398967
259,17,0.7599175600778489
260,18,0.7532029070637443
261,18,0.7267206933187402
262,19,0.7303525186502017
263,19,0.7408263501913651
264,19,0.7696926675059579
265,20,0.7160651850700378
266,18,0.7740305917603629
267,18,0.7426294821959275
268,18,0.7780610593882474
269,19,0.7533976137638092
270,17,0.7411386812174762
271,19,0.7713923894840738
272,19,0.7795820521271747
273,19,0.7457090045015017
274,18,0.7642083276401866
275,18,0.7708550406538922
276,17,0.7879229456186294
277,18,0.745467409491539
278,18,0.7456265787283579
279,18,0.7395198941230774
280,17,0.7761423672948565
281,18,0.7525759908286008
282,18,0.7624260524044866
283,18,0.7715488775916721
284,18,0.7808643527652906
285,18,0.7807574976574291
286,18,0.7869811328974637
287,18,0.779030422369639
288,17,0.7854815863427662
289,17,0.7715770942824227
290,20,0.7620601498562357
291,18,0.7915860868635631
292,19,0.7790369147604163
293,19,0.7773313576524908
294,19,0.7891197042031721
295,18,0.7927078406016032
296,18,0.797999864532834
297,18,0.7963367899258932
298,18,0.7968237314905439
299,18,0.797509179228828
300,19,0.7905143987048756
301,18,0.7971988944780259
302,19,0.780077422207052
303,18,0.7762263701075599
304,18,0.7786940705208552
305,17,0.8047242432832717
306,18,0.7781205830119905
307,17,0.8027878820896148
308,18,0.7861506428037371
309,18,0.7771150526546297
310,18,0.7779142544383094
311,17,0.793900391459465
312,18,0.7890567098345075
313,18,0.7729629359462045
314,18,0.7907678995813642
315,18,0.790010670820872
316,18,0.7899375472749982
317,18,0.7702720087507496
318,18,0.7876412678848613
319,18,0.7863742925904014
320,17,0.7948453426361084
321,17,0.7714914002201774
322,17,0.7824268788099289
323,17,0.7631447570664542
324,17,0.7942234873771667
325,17,0.7706690376455133
326,18,0.7709563320333307
327,18,0.7697898641876553
328,18,0.7762242284688082
329,19,0.7662041534980139
330,19,0.7769670305044755
331,20,0.755279696904696
332,20,0.7830447220802307
333,19,0.8031573512337424
334,19,0.7938800727327665
335,18,0.8282114210582915
336,19,0.8048078884249148
337,19,0.8062156465920535
338,18,0.7999362427255382
339,19,0.8179147189313715
340,18,0.8203073910304478
341,19,0.8072091496509054
342,19,0.7972895676891009
343,19,0.8056941369305486
344,18,0.8418497622013092
345,19,0.8212479580016363
346,19,0.7943856949391572
347,19,0.8081103671680797
348,19,0.788501791332079
349,19,0.8029970824718475
350,20,0.788865864276886
351,19,0.7982341880383699
352,20,0.7776074719429016
353,19,0.7690727519989013
354,19,0.7985141927545721
355,19,0.7575564694404602
356,17,0.8028934985399246
357,18,0.784389078617096
358,18,0.7792739896547227
359,18,0.7910375396410624
360,18,0.7974269077891395
361,18,0.7813508564775641
