Frame,Total Faces,Average Accuracy
468,16,0.7959053485017074
469,17,0.7646212748118809
470,16,0.7714482188224793
471,17,0.7585278266952151
472,18,0.7754911780357361
473,16,0.796423876285553
474,16,0.7963560044765472
475,17,0.7598818566488184
476,17,0.7874642752465748
477,17,0.7901074615391818
478,18,0.7901466307432755
479,15,0.806145897933415
480,15,0.8134312572933379
481,15,0.8134516562734332
482,15,0.8341412127017975
483,17,0.8097161832063094
484,17,0.7995896860957146
485,18,0.7880272483825683
486,17,0.8028797766436702
487,18,0.7977830715801405
488,18,0.809120386838913
489,16,0.8401676714420319
490,17,0.8430554360151291
491,16,0.8295646131038665
492,16,0.8450463288708737
493,16,0.8258112460374832
494,16,0.8478336679308038
495,16,0.8084737119220552
496,16,0.7906442907723513
497,16,0.799274138041905
498,16,0.785974464633248
499,16,0.7928928191011603
500,16,0.7877360979715983
501,16,0.7875927488009135
502,16,0.806923794746399
503,16,0.794029292606172
504,15,0.8067405849695206
505,16,0.7992495667366755
506,15,0.8208472013473511
507,15,0.812688776424953
508,16,0.8015775734728033
509,16,0.8061190816489133
510,16,0.8206497203736078
511,17,0.8020516932010651
512,15,0.8061182796955109
513,16,0.7921786930250085
514,16,0.7924999257792598
515,16,0.7775665496786436
516,17,0.7742552931110064
517,16,0.791217622657617
518,16,0.7776498372356097
519,16,0.7835587014754614
520,15,0.7907505942427594
521,17,0.7692455983161927
522,17,0.7852489429971446
523,16,0.7936433336951516
524,17,0.7823907353661277
525,15,0.809372541308403
526,15,0.7780523787845265
527,15,0.7784847508777272
528,15,0.7732410403815183
529,17,0.7836072937301968
530,17,0.7861064879790597
531,17,0.7622921395301819
532,18,0.7472144254931697
533,17,0.7717461228370667
534,18,0.7655131096641222
535,18,0.7743989205360413
536,18,0.7685925722122192
537,18,0.7791712532440821
538,17,0.7926933169364929
539,17,0.7585351709966306
540,16,0.7791874798444601
541,16,0.7605392497319442
542,15,0.7754399543223174
543,16,0.7649069143378217
544,16,0.7906694724446252
545,16,0.8037685215473175
546,16,0.786245275627483
547,16,0.7881901523341304
548,16,0.7653190096219381
549,16,0.778291422387828
550,15,0.7932312136346643
551,15,0.786232836868452
552,16,0.7807624080906743
553,17,0.7591809653318845
554,16,0.7732159321506819
555,17,0.7709042263031006
556,17,0.760790114402771
557,16,0.757833257317543
558,16,0.7546861743927002
559,16,0.7583963060379029
560,16,0.7438650910670941
561,15,0.7608915939927101
562,16,0.7474784106016159
563,16,0.7566510853560074
564,16,0.7521066789825758
565,16,0.7356592347988715
566,16,0.7311158592884357
567,15,0.7932288958912804
568,16,0.7607661433841871
569,16,0.7540579860409101
570,15,0.7863552028482611
571,15,0.7698090646577918
572,17,0.7408804366221795
573,17,0.747676480274934
574,17,0.7631041010220846
575,18,0.7645981013774872
576,20,0.768800071307591
577,19,0.778616549713271
578,20,0.7531119411991488
579,20,0.7691640565472264
580,20,0.7780768813625458
581,20,0.7813902239004771
582,18,0.8132615387439728
583,19,0.802146866403777
584,19,0.792906364490246
585,20,0.8059064256293433
586,19,0.8131861197096961
587,19,0.8085011663260283
588,19,0.837006097038587
589,19,0.7988425588607788
590,19,0.809791100025177
591,19,0.7945040854123923
592,19,0.8120708328026992
593,19,0.7977047626461301
594,19,0.8039085801158633
595,18,0.7972516970975059
596,19,0.816096098334701
597,18,0.8153796005249023
598,18,0.8087781643867493
599,19,0.7855989176493424
600,18,0.786225363612175
601,17,0.8231982707977294
602,16,0.8156489104032516
603,17,0.8052737201963153
604,19,0.7825693954592166
605,18,0.7818318357070287
606,17,0.8077095286412672
607,17,0.8086694804104891
608,18,0.7965987609780353
609,18,0.7837361743052801
610,18,0.7824903363766877
611,18,0.7813565135002136
612,19,0.7743346815307935
613,18,0.8003488597662552
614,19,0.7980016767978668
615,17,0.8020312604696854
616,17,0.8147239034826105
617,17,0.8085785093514816
618,16,0.8347149803524926
619,15,0.8408949255943299
620,16,0.7902131573013638
621,15,0.8300735808554149
622,16,0.8293357349577404
623,17,0.7929724195729131
624,16,0.7956221907035165
625,17,0.776088573038578
626,17,0.7801115637024244
627,17,0.7796597580115
628,17,0.7729104208946228
629,18,0.7416111848972462
630,17,0.7584428191184998
631,18,0.7519444447976572
632,17,0.7598740259806315
633,18,0.7798990979790688
634,18,0.7878533705421116
635,17,0.7796422963341078
636,17,0.7693172171711922
637,17,0.7658874665697416
638,17,0.755205111503601
639,17,0.7547492861747742
640,18,0.7443399337621835
641,18,0.7445183440491006
642,18,0.744144578065191
643,18,0.7619800700081719
644,17,0.7793026566505432
645,18,0.7677215678351266
646,18,0.7874956956276526
647,17,0.7848972964286804
648,16,0.7916933471957842
649,16,0.7961662287513415
650,16,0.7930503511428832
651,17,0.7738736360161392
652,17,0.7892028735234187
653,16,0.7990002179145813
654,16,0.8048208975791931
655,16,0.8081899111469587
656,16,0.8208958556254705
657,16,0.799070234298706
658,16,0.7914529419862307
659,16,0.803625898361206
660,17,0.8181386160850525
661,17,0.79713708620805
662,16,0.7952091785577627
663,17,0.7767709648167646
664,18,0.7780755630561283
665,17,0.8003330945968627
666,16,0.8276787089264911
667,17,0.8021082878112793
668,17,0.8110826222792916
669,16,0.7976513629158338
670,17,0.780545597076416
671,16,0.7885533024867376
672,16,0.7917907958229383
673,18,0.7694459649232718
674,17,0.7980998704830805
675,17,0.7993412961562475
676,17,0.7985238234202067
677,17,0.7929136182950891
678,17,0.772735945880413
679,16,0.7829190129819124
680,16,0.7818801014319711
681,16,0.7739713036495707
682,14,0.8059699445962906
683,15,0.7867940038442611
684,16,0.7808219850063324
685,17,0.7647647800899687
686,17,0.7644094370660328
687,17,0.7789127349853515
688,16,0.777545353770256
689,17,0.7714533607165018
690,18,0.7529327327554877
691,17,0.7535125396468423
692,17,0.7719101428985595
693,18,0.7582589225335554
694,16,0.7802389519555228
695,17,0.7765626396451678
696,18,0.7800399281761863
697,18,0.76754638671875
698,18,0.7758905863761902
699,18,0.7844570726156235
700,18,0.7735393452644348
701,18,0.780525290966034
702,16,0.8036158134539922
703,16,0.8183402816454569
704,16,0.8233270148436228
705,18,0.8176952233681312
706,17,0.838727765083313
707,17,0.8322500658035278
708,17,0.8162409433951745
709,17,0.7993872738801516
710,17,0.8088086652755737
711,17,0.8174144849181175
712,17,0.8450279073281721
713,18,0.8078348159790039
714,17,0.8143256480495135
715,16,0.832375142885291
716,17,0.8213710735241572
717,18,0.8028907489776611
718,17,0.8092964506149292
719,18,0.8042733788490295
720,19,0.7970764109721551
721,19,0.7901572055286832
722,19,0.7962897177095767
723,18,0.8120652070412269
724,19,0.8263280162444482
725,20,0.8304558175581472
726,20,0.825930796287678
727,19,0.8397793746911563
728,19,0.8366925893006502
729,19,0.8480880581415616
730,19,0.8470394107011648
731,20,0.823536095795808
732,20,0.8226287541566072
733,20,0.8263035107541967
734,20,0.8274129695362515
735,20,0.8286789854367574
736,20,0.8194656349994518
737,19,0.8201378744382125
738,19,0.8099035918712616
739,21,0.7673740366409565
740,18,0.8018998670578003
741,19,0.7798927265864152
742,19,0.790849662744082
743,19,0.7831528209722959
744,19,0.7702827696447019
745,21,0.7694134756370827
746,19,0.7789474588174087
747,21,0.7632225581577846
748,21,0.7630277467625481
749,21,0.7771434519026015
750,21,0.763123197555542
751,19,0.7856787339500759
752,17,0.8102004755110968
753,18,0.8091082302006808
754,18,0.8097412830049341
755,19,0.793175598849421
756,20,0.776355467736721
757,18,0.7934360910545696
758,19,0.7861586264942003
759,18,0.7765050945074662
760,19,0.7669547721743584
761,19,0.7872622764628866
762,19,0.7826162421185038
763,17,0.8110881391025725
764,18,0.7900190301563429
765,18,0.7924305848453356
766,18,0.7923139713027261
767,17,0.8064109881718954
768,17,0.8148197389784313
769,17,0.8151074676286607
770,18,0.8081752928820524
771,16,0.8291463315486908
772,17,0.808244370278858
773,17,0.806595728510902
774,17,0.8103303739002773
775,17,0.8054969026928857
776,18,0.7858221476728265
777,16,0.8119085341691971
778,16,0.813150554895401
779,16,0.818317911028862
780,15,0.8081898391246796
781,16,0.7753846970471469
782,16,0.7956563234329224
783,16,0.7873412560332905
784,18,0.7778806462883949
785,17,0.7847783228625422
786,16,0.7942201305519451
787,17,0.7713042471719824
788,16,0.7801853553815321
789,17,0.7563776788504227
790,16,0.774061708223252
791,16,0.7890572220087051
792,17,0.7894412534577506
793,16,0.8006030261516571
794,15,0.8124171526808488
795,14,0.8248862624168396
796,14,0.8182159695360396
797,15,0.8012376521763048
798,16,0.7975854654061166
799,16,0.7868839919567108
800,16,0.7742848566600254
801,14,0.8010481430424584
802,15,0.7706264615058899
803,15,0.7692918419837952
804,15,0.7848317654509294
805,15,0.7785924829934773
806,16,0.7758800178766251
807,17,0.7583364929471698
808,16,0.7757523153957567
809,17,0.7700716435909272
810,18,0.7793800263177781
811,17,0.7932243645191193
812,19,0.7700068869374015
813,18,0.7942332416772843
814,18,0.7631161456758325
815,19,0.7584198376406794
816,18,0.7669569700956345
817,18,0.7515503144264222
818,18,0.7672782206535339
819,18,0.753961443901062
820,18,0.7546005845069885
821,18,0.7527326221267382
822,18,0.7454531908035278
823,18,0.757893867790699
824,16,0.7661100833312325
825,16,0.7956937396008036
826,16,0.7947954431824062
827,17,0.7658064913749695
828,16,0.7469415187835693
829,16,0.7494291663169861
830,17,0.7422070240974427
831,15,0.7614891103335789
832,16,0.7394746956617936
833,17,0.7304488271474838
834,16,0.7475983189499896
835,17,0.7313369902280661
836,18,0.7446573262031262
837,16,0.7421258854866027
838,16,0.7482379937171936
839,16,0.7499038279056549
840,17,0.7399749985108008
841,16,0.7617723246415457
842,18,0.7544785600442153
843,15,0.7632811019817988
844,15,0.7548987980072315
845,16,0.7596372509002686
846,15,0.758841797709465
847,15,0.7893967628479004
848,16,0.7582411299581113
849,16,0.7769302536140789
850,16,0.7807404426011172
851,17,0.764143124870632
852,17,0.7454159632325172
853,16,0.7426478525866633
854,16,0.755211617635644
855,18,0.7462752958138784
856,15,0.7681344520478022
857,17,0.7421999703282895
858,17,0.7339862237373987
859,17,0.7476355243812908
860,14,0.7562396661801771
861,15,0.7451360718063686
862,17,0.7321709656715393
863,17,0.7621385008096695
864,16,0.7803401400645574
865,15,0.7803014672320822
866,15,0.7823941241139951
867,15,0.7762342583049427
868,15,0.7389473008072894
869,14,0.7607024339112368
870,14,0.7639748508279974
871,16,0.7769146886738864
872,15,0.7957931387992132
873,18,0.7606831962863604
874,18,0.7764739938404249
875,17,0.7660852981650311
876,16,0.7641226078073183
877,17,0.7560835381348928
878,17,0.7679087122281393
879,18,0.7501705586910248
880,17,0.7455883075793585
881,17,0.7399841894706091
882,15,0.7599277848547156
883,15,0.7519167444922707
884,16,0.7408416054465554
885,16,0.7260512709617615
886,15,0.7710747718811035
887,16,0.7445534250952981
888,17,0.751165509223938
889,17,0.7383026157816251
890,16,0.7665891999548132
891,16,0.7602513242851604
892,16,0.7528059455481443
893,17,0.7395864621452664
894,17,0.7328614269693693
895,17,0.7397240711295087
896,16,0.761240595862979
897,16,0.7755201345398313
898,13,0.8306683037016127
899,14,0.7933724993153622
900,14,0.811540401644177
901,15,0.788469421863556
902,14,0.8070491585466597
903,15,0.7597755222093492
904,15,0.7659442311241513
905,17,0.7536715631899626
906,18,0.7268668346934848
907,17,0.7341611545819503
908,17,0.7449031758308411
909,18,0.7410245704650879
910,19,0.7382514142990112
911,18,0.7609741946925288
912,18,0.7789906182072379
913,17,0.7564974323562954
914,18,0.7561711147427559
915,17,0.7694610980424014
916,19,0.7360500144958496
917,18,0.7566153502464295
918,18,0.7489116008465106
919,18,0.7385252428054809
920,17,0.7247449684143067
921,17,0.7538244480436499
922,18,0.7308309848109881
923,17,0.7415532146890959
924,15,0.7550465827402861
925,16,0.7199790569452139
926,17,0.744307391345501
927,16,0.7332595363259315
928,17,0.7117051507035891
929,17,0.7073393511772156
930,18,0.7076319580276808
931,18,0.6957619214057922
932,17,0.7195213961601258
933,16,0.7313973253423517
934,19,0.6969681558785615
935,15,0.7438008842014131
936,16,0.7370115112174641
937,16,0.7191138682158097
938,15,0.7353995577855543
939,17,0.7534641208856002
940,17,0.776279536386331
941,17,0.723378643989563
942,17,0.7314212024211884
943,17,0.6955297112464904
944,15,0.7668607771396637
945,15,0.7770799371329221
946,16,0.7730028214661971
947,16,0.7639025682988374
948,17,0.7375353299654447
949,18,0.7348822140693665
950,17,0.6898724150657654
951,16,0.725458865815943
952,17,0.7283960243929988
953,18,0.7185318040847778
954,17,0.7531399154663085
955,16,0.7675436301664873
956,19,0.7140327471273916
957,19,0.6896541870158651
958,16,0.7312155013734644
959,18,0.7111035507658253
960,16,0.7465167293945948
961,14,0.7847285724821544
962,17,0.7531075549125671
963,16,0.7141785075267156
964,16,0.7545274645090103
965,16,0.7330569110133431
966,17,0.7275475056275077
967,16,0.7279822130997976
968,17,0.7512791752815247
969,16,0.751030795276165
970,14,0.7339392459910848
971,17,0.7022986941867404
972,16,0.7195024115067942
973,16,0.7116130148922956
974,15,0.7354715787447416
975,16,0.7501855921745301
976,15,0.7410058506897518
977,15,0.7700659036636353
978,14,0.7938950061798096
979,15,0.7662150120735168
980,16,0.7723589142163595
981,18,0.7607060360908509
982,15,0.7884838321934575
983,14,0.8015126179565083
984,14,0.8075252635912462
985,15,0.7623540949821472
986,15,0.7791045010089874
987,15,0.7540684782940409
988,15,0.7345276379585266
989,14,0.7791409544322802
990,14,0.7778630202466791
991,14,0.7554199207912792
992,13,0.7823056096122378
993,14,0.7314282680551211
994,15,0.7591912405831474
995,15,0.7734402900650388
996,16,0.7621729942885312
997,15,0.7312481610671334
998,16,0.7578447921709581
999,15,0.738491656879584
1000,16,0.7409542902656223
1001,15,0.7566935122013092
1002,17,0.7356775377107703
1003,12,0.7388284381698159
1004,18,0.7137239724397659
1005,17,0.7356590770539784
1006,17,0.7267654673619703
1007,17,0.72430354875067
1008,15,0.6900842842601594
1009,15,0.7053482204675674
1010,15,0.6990253193811937
1011,12,0.7077904133235707
1012,15,0.7035804357793596
1013,14,0.7276367515325546
1014,16,0.7246723316964649
1015,15,0.7243281886691139
1016,15,0.7368274813606626
1017,16,0.7386361899830046
1018,13,0.7519659135076735
1019,15,0.7428392618894577
1020,15,0.7448010160809472
1021,15,0.7341178233424822
1022,14,0.7660620684425036
1023,14,0.7544760430852572
1024,16,0.7754669704220511
1025,16,0.7550566092781399
1026,12,0.7429167502804807
1027,15,0.7316861126733862
1028,15,0.7397201011578242
1029,16,0.7309049115731165
1030,13,0.7591429494676136
1031,16,0.7712076197970997
1032,14,0.751671596577293
1033,16,0.7000282894481312
1034,16,0.7339662054310674
1035,16,0.7057780569249933
1036,13,0.6848064586520195
1037,15,0.7591738246736073
1038,12,0.7782514840364456
1039,16,0.7070831863776498
1040,15,0.7713052123785019
1041,16,0.735761943317595
1042,16,0.6989827968857505
1043,14,0.7605383427519548
1044,15,0.8052778683210674
1045,17,0.7694087103009224
1046,16,0.7353494659714077
1047,18,0.7373723674703527
1048,17,0.7667435796364493
1049,15,0.7485514254797072
1050,15,0.7693060487508774
1051,14,0.7589462503142979
1052,17,0.7265034866333008
1053,18,0.7548650282400625
1054,18,0.7690238025453355
1055,17,0.7575519199554737
1056,17,0.7564505363504092
1057,16,0.7967153165651404
1058,16,0.7855947737892469
1059,16,0.7937152100645978
1060,16,0.8076093630357222
1061,16,0.8073758923489115
1062,17,0.7801198959350586
1063,17,0.7818308472633362
1064,19,0.7682742315989274
1065,15,0.7958186183656965
1066,16,0.8115754666782561
1067,16,0.8024384111166001
1068,15,0.7624663493850015
1069,18,0.735786076102938
1070,16,0.7742100429534912
1071,16,0.8078149954477946
1072,16,0.8096223672231039
1073,15,0.7576947445454805
1074,15,0.7738338027681623
1075,15,0.8117830412728446
1076,16,0.7579961134039838
