Frame,Total Faces,Average Confidence,Processing Time (ms)
159,17,0.6692927,196.2440013885498
160,16,0.6754067,198.3330249786377
161,16,0.6708532,197.12305068969727
162,17,0.66856253,197.12209701538086
163,17,0.66072226,198.84204864501953
164,17,0.6568495,196.57182693481445
165,16,0.6751436,198.78673553466797
166,16,0.6652212,198.40192794799805
167,14,0.6785755,198.46773147583008
168,14,0.6712362,197.06177711486816
169,14,0.6601749,196.7177391052246
170,15,0.6549195,200.1810073852539
171,13,0.6653591,196.43378257751465
172,15,0.6865117,194.24986839294434
173,15,0.67699367,200.3183364868164
174,16,0.6695151,197.48997688293457
175,16,0.6674382,199.53203201293945
176,15,0.66949177,198.31299781799316
177,15,0.6784173,196.57516479492188
178,16,0.67304957,202.35586166381836
179,16,0.68471104,199.4178295135498
180,16,0.6715995,197.23081588745117
181,17,0.6580051,196.9280242919922
182,17,0.6788391,204.33592796325684
183,17,0.6750604,199.40519332885742
184,16,0.67541295,199.62406158447266
185,16,0.67156345,211.95507049560547
186,16,0.68352056,221.405029296875
187,17,0.6688237,199.14507865905762
188,17,0.6771522,732.4268817901611
189,16,0.6805447,227.16426849365234
190,17,0.6728141,203.89723777770996
191,17,0.6698775,201.79486274719238
192,18,0.6562736,200.56509971618652
193,16,0.6925602,199.2039680480957
194,17,0.6736501,198.52018356323242
195,16,0.68207633,200.54197311401367
196,16,0.6801979,195.20998001098633
197,15,0.7012113,199.2490291595459
198,17,0.6822288,198.44484329223633
199,16,0.6883643,198.64320755004883
200,16,0.69205695,197.42798805236816
201,17,0.6685216,198.7760066986084
202,16,0.67239124,199.22494888305664
203,14,0.69007695,197.0980167388916
204,15,0.6869261,199.0201473236084
205,15,0.6892372,197.50690460205078
206,16,0.6767224,197.91316986083984
207,15,0.6817774,196.83098793029785
208,14,0.6972136,196.71988487243652
209,15,0.67804927,196.6569423675537
210,15,0.6738504,201.94721221923828
211,15,0.6623451,199.66506958007812
212,15,0.6553863,197.42298126220703
213,14,0.6589388,196.60186767578125
214,15,0.6423718,197.58176803588867
215,13,0.66130835,196.28596305847168
216,12,0.6795861,202.1939754486084
217,13,0.65573245,201.29728317260742
218,13,0.66420364,199.67317581176758
219,14,0.628213,198.9729404449463
220,14,0.63354844,196.40183448791504
221,14,0.64703953,200.6549835205078
222,13,0.6410891,199.24306869506836
223,14,0.65749896,196.23303413391113
224,15,0.64670473,199.9828815460205
225,13,0.66644347,201.07483863830566
226,14,0.6413953,199.599027633667
227,12,0.6863498,196.51508331298828
228,16,0.63089716,199.8920440673828
229,14,0.66393167,199.21016693115234
230,13,0.67102367,207.45229721069336
231,15,0.65799904,199.15008544921875
232,14,0.66388077,199.30005073547363
233,14,0.6618528,200.96111297607422
234,14,0.6544138,201.73096656799316
235,14,0.646843,198.92120361328125
236,15,0.64308053,197.58296012878418
237,14,0.6530386,198.80223274230957
238,15,0.65243846,196.4869499206543
239,12,0.6987311,195.88017463684082
240,15,0.6566723,199.98908042907715
241,13,0.6791178,198.33612442016602
242,16,0.64746773,273.30827713012695
243,14,0.6722994,295.53699493408203
244,14,0.6717002,206.4969539642334
245,15,0.67657363,194.24009323120117
246,15,0.66947716,199.64885711669922
247,14,0.67939365,196.11787796020508
248,14,0.67848736,207.69309997558594
249,16,0.66393256,235.63909530639648
250,15,0.6910964,206.08115196228027
251,14,0.6768797,203.3839225769043
252,16,0.6782074,197.0212459564209
253,16,0.66931057,210.04915237426758
254,15,0.67768645,203.1879425048828
255,15,0.6674177,201.09128952026367
256,16,0.6559502,197.16978073120117
257,16,0.65305185,199.18417930603027
258,16,0.6866312,199.68366622924805
259,17,0.6847119,196.32482528686523
260,16,0.6808412,197.6776123046875
261,16,0.6778416,199.12981986999512
262,16,0.6784475,197.82090187072754
263,16,0.683782,196.76995277404785
264,16,0.67174184,196.81406021118164
265,16,0.6771968,196.73967361450195
266,16,0.67980576,199.18012619018555
267,16,0.6763075,196.6099739074707
268,16,0.6749089,196.760892868042
269,17,0.6741538,196.90608978271484
270,16,0.6914425,201.88188552856445
271,16,0.69109386,196.90704345703125
272,16,0.68242437,196.7620849609375
273,16,0.6777445,202.3789882659912
274,17,0.6790346,200.49786567687988
275,16,0.6878084,198.14205169677734
276,17,0.6814958,199.91302490234375
277,16,0.6929052,199.29981231689453
278,16,0.68725574,198.8997459411621
279,16,0.68389696,205.39617538452148
280,17,0.68112826,196.99883460998535
281,17,0.6808239,198.58789443969727
282,16,0.6937604,197.81923294067383
283,16,0.6844337,201.58982276916504
284,17,0.6803398,197.19672203063965
285,16,0.6763627,199.15390014648438
286,17,0.6726431,197.79706001281738
287,16,0.6723626,199.0196704864502
288,15,0.672089,197.221040725708
289,16,0.6656868,196.75612449645996
290,16,0.66829634,199.82194900512695
291,16,0.6666383,197.4160671234131
292,15,0.6819601,198.07887077331543
293,16,0.6668999,196.8860626220703
294,15,0.68248665,197.4198818206787
295,15,0.6739448,196.8059539794922
296,16,0.66394025,196.29859924316406
297,16,0.66503817,199.37419891357422
298,16,0.67039394,199.91397857666016
299,15,0.6720461,196.2881088256836
300,15,0.66533566,197.00288772583008
301,16,0.6536639,194.3061351776123
302,15,0.66526043,201.55978202819824
303,15,0.65801495,197.24607467651367
304,15,0.66029567,196.51484489440918
305,16,0.6546703,196.49887084960938
306,14,0.6754388,197.43895530700684
307,14,0.67220634,199.68414306640625
308,15,0.6667528,197.07393646240234
309,16,0.669343,198.91095161437988
310,16,0.6801122,197.51286506652832
311,16,0.68502784,198.57406616210938
312,16,0.6844068,197.14999198913574
313,18,0.67203546,197.0231533050537
314,16,0.69639707,197.42727279663086
315,16,0.6925102,196.21777534484863
316,16,0.6891817,200.1359462738037
317,16,0.68713915,196.69723510742188
318,16,0.69124466,197.1731185913086
319,16,0.68458503,199.43594932556152
320,16,0.6724647,195.83415985107422
321,16,0.6880725,199.16296005249023
322,16,0.6948352,199.71323013305664
323,16,0.68566555,196.84481620788574
324,16,0.68774796,197.2060203552246
325,16,0.69314516,197.85332679748535
326,16,0.6979134,199.33700561523438
327,16,0.6960759,198.2252597808838
328,16,0.697152,196.2127685546875
329,15,0.7000219,198.20499420166016
330,15,0.69624525,197.6950168609619
331,15,0.69840264,196.26784324645996
332,15,0.6988619,200.1819610595703
333,15,0.70504326,196.32196426391602
334,15,0.70934,198.4860897064209
335,16,0.692842,196.3798999786377
336,16,0.69574,197.36504554748535
337,15,0.7093751,196.17700576782227
338,15,0.7016184,200.8199691772461
339,15,0.7028046,196.5041160583496
340,16,0.6920606,196.42305374145508
341,15,0.7032578,198.67801666259766
342,15,0.69545496,197.2789764404297
343,15,0.6832943,196.2130069732666
344,15,0.68737406,197.4329948425293
345,15,0.6835529,196.99597358703613
346,15,0.6829045,198.70495796203613
347,15,0.6869668,196.2282657623291
348,15,0.68782896,197.4620819091797
349,15,0.6843104,196.9931125640869
350,15,0.6983988,198.61602783203125
351,16,0.68297315,196.26998901367188
352,16,0.6823594,197.92795181274414
353,15,0.6911686,196.0148811340332
354,15,0.69480497,198.3342170715332
355,16,0.6845898,196.57301902770996
356,16,0.6869781,199.26810264587402
357,15,0.6957504,196.85626029968262
358,15,0.69691205,199.08881187438965
359,15,0.69281125,196.78688049316406
360,15,0.6852372,198.43292236328125
361,15,0.67826873,196.48313522338867
362,15,0.6795705,196.84195518493652
363,15,0.6866721,198.09603691101074
364,15,0.68513477,196.62094116210938
365,15,0.687523,197.32403755187988
366,17,0.6662825,201.73311233520508
367,15,0.6764076,198.50993156433105
368,14,0.68164456,196.8398094177246
369,16,0.65983,196.49004936218262
370,15,0.6731816,200.81496238708496
371,15,0.6668772,196.4411735534668
372,16,0.6643193,198.55022430419922
373,17,0.6534009,197.0360279083252
374,16,0.6643776,199.91111755371094
375,15,0.68103063,195.80793380737305
376,15,0.68142533,198.56500625610352
377,15,0.67595285,196.87128067016602
378,15,0.67379755,198.30083847045898
379,15,0.67772764,195.48296928405762
380,15,0.6844646,196.425199508667
381,15,0.68361264,211.59124374389648
382,15,0.6839777,267.4822807312012
383,15,0.67491627,293.9152717590332
384,17,0.6647031,204.01287078857422
385,17,0.6743493,199.5089054107666
386,17,0.6851509,200.25300979614258
387,17,0.6811967,196.5320110321045
388,17,0.6845152,221.90594673156738
389,17,0.66722125,220.98588943481445
390,17,0.67609036,201.5671730041504
391,17,0.6742112,198.46391677856445
392,16,0.68021786,196.01178169250488
393,16,0.681913,201.0200023651123
394,16,0.687283,195.76406478881836
395,16,0.677683,200.5620002746582
396,16,0.6722772,197.6618766784668
397,16,0.6739305,197.04914093017578
398,16,0.68235344,197.5271701812744
399,15,0.68450135,206.34698867797852
400,15,0.6863521,196.82884216308594
401,16,0.68420464,198.82607460021973
402,15,0.69680214,197.06177711486816
403,15,0.70102054,196.03991508483887
404,15,0.69677985,198.35591316223145
405,16,0.6730155,200.87194442749023
406,15,0.6852037,198.40621948242188
407,15,0.6842523,199.27215576171875
408,15,0.6762439,198.53901863098145
409,14,0.68877155,198.8229751586914
410,15,0.6770258,200.0727653503418
411,14,0.68011016,196.13122940063477
412,16,0.6635809,196.49195671081543
413,16,0.67568785,196.85983657836914
414,15,0.6869528,202.11315155029297
415,15,0.6827236,197.10707664489746
416,15,0.6836399,198.51398468017578
417,16,0.67947817,196.44999504089355
418,18,0.6632345,199.84984397888184
419,18,0.6633614,197.36909866333008
420,17,0.6700739,196.8212127685547
421,17,0.66950333,199.51796531677246
422,16,0.6738114,200.91915130615234
423,15,0.6945002,198.98509979248047
424,16,0.6818954,211.90595626831055
425,17,0.67600614,198.07100296020508
426,16,0.681823,199.6009349822998
427,17,0.6850801,199.4168758392334
428,17,0.67912966,196.94805145263672
429,17,0.6742807,198.59981536865234
430,17,0.67878544,197.5412368774414
431,17,0.67099446,199.05400276184082
432,18,0.6570833,199.3257999420166
433,18,0.65438145,197.13878631591797
434,17,0.65951186,199.27120208740234
435,17,0.6666445,194.7917938232422
436,18,0.6580183,196.79713249206543
437,17,0.66518074,202.18300819396973
438,17,0.6601952,197.79586791992188
439,17,0.66337156,198.55403900146484
440,16,0.67541516,200.653076171875
441,16,0.67992324,196.3632106781006
442,17,0.6716958,201.29704475402832
443,17,0.671709,198.3785629272461
444,17,0.6659891,197.46994972229004
445,18,0.659764,199.22375679016113
446,18,0.66080725,198.6382007598877
447,16,0.673198,199.25594329833984
448,16,0.6664562,196.76995277404785
449,15,0.68231434,198.02308082580566
450,16,0.67053497,198.09579849243164
451,16,0.673761,196.8209743499756
452,16,0.6777158,200.7150650024414
453,15,0.6873999,196.27785682678223
454,15,0.6912883,202.63433456420898
455,16,0.678934,196.30837440490723
456,17,0.6716117,200.39010047912598
457,16,0.6843762,196.9599723815918
458,17,0.6804727,196.9888210296631
459,16,0.69562006,209.18798446655273
460,17,0.6841636,197.16715812683105
461,17,0.67714727,200.99806785583496
462,16,0.68421286,199.01323318481445
463,17,0.675136,198.9459991455078
464,17,0.67917883,212.58115768432617
465,17,0.68489206,197.00002670288086
466,18,0.6786306,198.2440948486328
467,17,0.69006985,196.75898551940918
468,16,0.6958959,196.3210105895996
469,17,0.68571806,201.3251781463623
470,18,0.6756672,197.85499572753906
471,18,0.6699959,201.29108428955078
472,17,0.6798332,201.61819458007812
473,18,0.67227936,199.15485382080078
474,17,0.67941886,202.2247314453125
475,17,0.6765459,198.81582260131836
476,16,0.6859494,196.34008407592773
477,17,0.6722313,203.0479907989502
478,15,0.700199,204.62393760681152
479,15,0.69900554,197.7849006652832
480,16,0.681461,196.30694389343262
481,15,0.6921726,200.50477981567383
482,16,0.67569995,198.61578941345215
483,16,0.67781305,198.71211051940918
484,16,0.6792543,197.3288059234619
485,16,0.68634325,197.06201553344727
486,17,0.6776395,199.7699737548828
487,17,0.6788058,197.24631309509277
488,17,0.6795106,199.2638111114502
489,17,0.6816748,197.41082191467285
490,17,0.67996454,196.8989372253418
491,17,0.6790914,200.59895515441895
492,18,0.6653769,199.16176795959473
493,17,0.67369235,197.3400115966797
494,18,0.6633246,196.9919204711914
495,16,0.6815883,198.36902618408203
496,16,0.6803279,197.2799301147461
497,16,0.6790748,199.1109848022461
498,16,0.67271006,196.84386253356934
499,16,0.6728774,196.23613357543945
500,16,0.66310114,196.8669891357422
501,15,0.6719466,196.85912132263184
502,15,0.6703966,201.22289657592773
503,14,0.6885578,197.39603996276855
504,14,0.6888657,201.78890228271484
505,14,0.6884383,197.63493537902832
506,14,0.6788335,195.96385955810547
507,12,0.70376235,200.8659839630127
508,13,0.686492,199.59211349487305
509,12,0.70567256,204.57005500793457
510,13,0.692776,201.04384422302246
511,13,0.70420086,196.31195068359375
512,13,0.7064018,201.28202438354492
513,13,0.7062038,199.25832748413086
514,13,0.70882356,198.1067657470703
515,13,0.7076963,196.08497619628906
516,14,0.6903113,197.1280574798584
517,13,0.7060478,198.6100673675537
518,13,0.7025085,198.12583923339844
519,14,0.6903738,198.9731788635254
520,14,0.6860575,197.93200492858887
521,14,0.691754,272.98879623413086
522,14,0.69102603,300.76026916503906
523,14,0.69768584,203.0029296875
524,14,0.7023218,196.95687294006348
525,14,0.6950771,200.43301582336426
526,14,0.6962267,196.5639591217041
527,14,0.6864791,204.88286018371582
528,13,0.708033,235.8081340789795
529,13,0.7108562,222.69511222839355
530,13,0.7144699,229.61902618408203
531,13,0.7160257,317.75903701782227
532,13,0.71963274,226.98116302490234
533,13,0.7301916,197.51906394958496
534,13,0.729078,198.2588768005371
535,13,0.73078287,198.167085647583
536,13,0.7291686,199.25594329833984
537,13,0.72529894,198.37498664855957
538,13,0.7243221,196.4242458343506
539,13,0.72634995,196.0759162902832
540,14,0.71518844,197.99399375915527
541,13,0.73074466,196.8839168548584
542,14,0.7144995,197.41511344909668
543,14,0.71624416,196.98619842529297
544,14,0.7223211,197.14903831481934
545,14,0.7232397,197.93295860290527
546,14,0.71677303,198.96602630615234
547,14,0.71895856,197.06010818481445
548,13,0.7328824,196.70581817626953
549,13,0.72893655,200.44279098510742
550,13,0.728187,196.53892517089844
551,15,0.7014765,196.58303260803223
552,14,0.717832,201.90095901489258
553,14,0.71801376,198.53591918945312
554,14,0.71530384,198.52495193481445
555,14,0.71489346,196.17390632629395
556,15,0.6982315,197.30377197265625
557,14,0.7124302,198.71282577514648
558,15,0.6970755,196.62785530090332
559,15,0.69609505,198.59814643859863
560,15,0.6966223,197.31497764587402
561,15,0.6991241,199.3420124053955
562,16,0.68455356,197.1750259399414
563,16,0.6863213,196.87676429748535
564,15,0.6997979,197.78203964233398
565,15,0.69979113,196.76804542541504
566,15,0.7008858,196.943998336792
567,15,0.7032293,198.0416774749756
568,15,0.7042729,197.47281074523926
569,15,0.706874,198.51016998291016
570,15,0.70805955,196.41804695129395
571,16,0.69823074,198.29726219177246
572,17,0.6899983,197.9348659515381
573,17,0.69160783,198.13990592956543
574,17,0.6964381,196.84982299804688
575,17,0.68764037,203.44018936157227
576,14,0.72298807,204.94699478149414
577,14,0.7245498,196.34199142456055
578,16,0.6994929,200.85501670837402
579,16,0.7027743,196.41494750976562
580,16,0.707713,197.4337100982666
581,17,0.69636124,197.67284393310547
582,16,0.7014897,196.18821144104004
583,16,0.6932563,196.0761547088623
584,16,0.69431376,201.5080451965332
585,16,0.7003566,195.85609436035156
586,16,0.7048241,197.4480152130127
587,16,0.70448047,195.93191146850586
588,15,0.711439,196.99621200561523
589,16,0.6969909,199.2478370666504
590,15,0.7152868,196.75493240356445
591,15,0.7183556,198.40598106384277
592,15,0.72276485,196.76613807678223
593,15,0.7188603,197.29900360107422
594,15,0.71813047,196.55489921569824
595,15,0.71593755,200.1659870147705
596,16,0.69829845,198.18687438964844
597,15,0.7086485,198.55713844299316
598,15,0.7084709,197.4351406097412
599,15,0.7048538,199.63431358337402
600,15,0.7067041,197.74985313415527
601,14,0.72046137,199.16892051696777
602,13,0.73804706,196.58899307250977
603,13,0.740889,196.69723510742188
604,13,0.7402917,200.8950710296631
605,13,0.7403422,196.49291038513184
606,14,0.7274894,198.75192642211914
607,14,0.72752845,196.52581214904785
608,14,0.7248532,199.77307319641113
609,14,0.7273502,196.5498924255371
610,14,0.7278839,195.9819793701172
611,14,0.73461074,199.40996170043945
612,14,0.73795116,197.24702835083008
613,15,0.72147,197.13997840881348
614,15,0.71581453,196.68102264404297
615,15,0.70682234,196.40493392944336
616,15,0.70857966,201.07531547546387
617,14,0.7232623,196.72799110412598
618,14,0.7315224,196.02584838867188
619,14,0.7371949,196.36297225952148
620,15,0.7250801,201.55787467956543
621,15,0.73264873,196.2110996246338
622,16,0.71881783,198.81701469421387
623,17,0.7103666,196.89488410949707
624,16,0.72390604,197.41201400756836
625,17,0.7113224,200.57177543640137
626,18,0.7024685,200.66380500793457
627,18,0.7046327,200.91700553894043
628,17,0.7176313,201.48491859436035
629,17,0.7165864,209.6099853515625
630,18,0.7053246,196.76804542541504
631,17,0.7202125,198.81176948547363
632,18,0.70583206,199.32293891906738
633,18,0.7019433,198.20904731750488
634,17,0.7081468,196.33197784423828
635,17,0.709905,196.38872146606445
636,16,0.71965927,199.48911666870117
637,17,0.70483345,196.66481018066406
638,15,0.73049885,196.0461139678955
639,15,0.7246386,201.3082504272461
640,16,0.7146584,199.36108589172363
641,17,0.6999364,196.76899909973145
642,15,0.72608376,202.93784141540527
643,16,0.7198922,201.19786262512207
644,16,0.723849,197.17884063720703
645,15,0.7370724,198.82774353027344
646,15,0.74007386,198.76790046691895
647,15,0.74028724,194.26894187927246
648,15,0.73815286,201.4329433441162
649,17,0.70892507,196.84791564941406
650,16,0.72325766,198.14300537109375
651,16,0.72217953,197.1457004547119
652,16,0.7225883,197.09515571594238
653,17,0.7053702,198.36187362670898
654,16,0.715961,198.46010208129883
655,17,0.70263827,196.78807258605957
656,17,0.7045717,200.17004013061523
657,17,0.70620406,197.1280574798584
658,18,0.6994092,196.78783416748047
659,18,0.70158446,214.19715881347656
660,18,0.7080107,285.77589988708496
661,18,0.7089338,254.58407402038574
662,18,0.7053224,210.56795120239258
663,18,0.7030409,196.7639923095703
664,17,0.7156712,201.17688179016113
665,18,0.7038377,196.3191032409668
666,18,0.7085932,219.1150188446045
667,17,0.7262123,225.25310516357422
668,17,0.72518665,204.18500900268555
669,17,0.7299005,199.21469688415527
670,17,0.73058045,195.97530364990234
671,17,0.7338845,200.78206062316895
672,17,0.73212636,198.35686683654785
673,17,0.7327826,198.53591918945312
674,17,0.72933996,196.4242458343506
675,17,0.7266585,196.85029983520508
676,17,0.72938925,199.0818977355957
677,17,0.7267651,211.54522895812988
678,17,0.7230331,258.3940029144287
679,17,0.7149959,218.04285049438477
680,17,0.7079273,197.21293449401855
681,17,0.70222425,197.26896286010742
682,16,0.7127347,199.27406311035156
683,16,0.70511353,196.7630386352539
684,16,0.6977482,197.32379913330078
685,16,0.6979332,196.2881088256836
686,16,0.6907051,196.49910926818848
687,17,0.6798568,201.31993293762207
688,17,0.68207765,197.48520851135254
689,16,0.6931993,196.1498260498047
690,17,0.68195444,196.9163417816162
691,17,0.6821328,199.537992477417
692,16,0.6911063,197.85118103027344
693,16,0.68908536,198.106050491333
694,17,0.6824838,201.00688934326172
695,17,0.68735516,197.36218452453613
696,15,0.7076044,211.72809600830078
697,14,0.72040427,196.70605659484863
698,14,0.7247356,200.75416564941406
699,14,0.7237252,196.01893424987793
700,14,0.7244833,197.2179412841797
701,14,0.72117007,200.62589645385742
702,15,0.7109366,197.77631759643555
703,14,0.7240576,196.61808013916016
704,14,0.71988755,197.69811630249023
705,14,0.71876746,197.18289375305176
706,14,0.71394366,197.21078872680664
707,14,0.7065782,200.2551555633545
708,14,0.70346016,197.10493087768555
709,15,0.69429225,198.35686683654785
710,15,0.70295745,202.79502868652344
711,14,0.7214926,199.7356414794922
712,14,0.72848433,199.57900047302246
713,13,0.74268544,196.6390609741211
714,13,0.7447784,199.25403594970703
715,13,0.7481612,196.4700222015381
716,13,0.75011605,201.45797729492188
717,13,0.75009155,196.47789001464844
718,13,0.75107586,197.54600524902344
719,14,0.7359761,196.90608978271484
720,14,0.73184735,197.1111297607422
721,14,0.73140985,199.19896125793457
722,14,0.7296874,198.79817962646484
723,14,0.73455775,196.59113883972168
724,14,0.73413765,198.86493682861328
725,14,0.7313924,196.65813446044922
726,14,0.73049295,197.7829933166504
727,14,0.72910243,196.57087326049805
728,14,0.7330267,198.62008094787598
729,14,0.73197,196.580171585083
730,13,0.7470188,196.41685485839844
731,14,0.72597486,196.40707969665527
732,14,0.7265235,197.4160671234131
733,15,0.70667404,199.63812828063965
734,15,0.7184137,198.81820678710938
735,15,0.715167,196.8710422515869
736,15,0.7155483,199.52797889709473
737,15,0.7096965,197.6461410522461
738,15,0.70876515,196.91705703735352
739,15,0.7063254,196.94995880126953
740,15,0.7027934,201.11799240112305
741,15,0.70190245,202.96692848205566
742,16,0.6939596,197.9067325592041
743,15,0.70831835,196.1500644683838
744,15,0.7103701,196.7320442199707
745,15,0.7087642,197.42488861083984
746,15,0.7034345,200.02508163452148
747,16,0.6908135,199.16415214538574
748,16,0.69419193,196.91896438598633
749,16,0.69335943,196.86293601989746
750,16,0.6778661,201.51877403259277
751,16,0.6833286,196.85101509094238
752,15,0.6894764,198.73499870300293
753,15,0.69256324,196.44784927368164
754,15,0.6963972,199.49984550476074
755,15,0.69360185,196.24900817871094
756,15,0.69553375,197.12400436401367
757,15,0.69974136,196.76709175109863
758,15,0.7092951,201.80726051330566
759,15,0.70027757,198.9598274230957
760,14,0.7062002,196.55799865722656
761,14,0.7066517,197.11017608642578
762,14,0.7085086,197.04389572143555
763,14,0.7120829,196.18606567382812
764,14,0.7106959,198.26483726501465
765,14,0.7055164,198.3332633972168
766,15,0.69142205,198.22311401367188
767,15,0.68484485,198.32205772399902
768,14,0.69592434,196.1660385131836
769,14,0.68997985,196.4731216430664
770,13,0.7049638,197.04079627990723
771,12,0.7124102,199.37992095947266
772,12,0.71077806,196.01106643676758
773,12,0.7127684,197.59702682495117
774,13,0.69316036,194.4739818572998
775,13,0.6958275,197.75700569152832
776,13,0.69859356,199.80692863464355
777,13,0.701463,196.95806503295898
