Frame,Total Faces,Average Accuracy
0,8,0.6360096335411072
1,8,0.6456568770938449
2,4,0.6393992155790329
3,8,0.6939046531915665
4,7,0.7531530516488212
5,10,0.7135232199322094
6,6,0.6120199263095856
7,6,0.6539474725723267
8,12,0.7040441219623272
9,10,0.692378656430678
10,7,0.6936556100845337
11,3,0.5907327135403951
12,8,0.6775632053613663
13,3,0.6540350119272867
14,9,0.6585725214746263
15,1,0.5807827115058899
16,9,0.6768198013305664
17,6,0.7083724055971418
18,5,0.6284211039543152
19,3,0.6739684641361237
20,4,0.6364637911319733
21,7,0.6456220149993896
22,6,0.7241893311341604
23,5,0.6477071881294251
24,6,0.6284259855747223
25,5,0.7026042461395263
26,7,0.6308380450521197
27,9,0.6452938616275787
28,4,0.7875966876745224
29,8,0.7266801993052164
30,7,0.6560418435505458
31,6,0.733782342502049
32,7,0.7534642389842442
33,5,0.7371218999226888
34,10,0.6918885290622712
35,6,0.670999546845754
36,8,0.6842843823962741
37,7,0.7319152355194092
38,5,0.6940303444862366
39,11,0.6286041835943857
40,7,0.6514970319611686
41,6,0.7073843308857509
42,6,0.7077664434909821
43,7,0.6973595172166824
44,8,0.6881982162594795
45,8,0.6770510375499725
46,7,0.721388541162014
47,6,0.7755116124947866
48,7,0.7449650391936302
49,9,0.6743925034999847
50,8,0.6940625980496407
51,8,0.6981782615184784
52,6,0.7101152198655265
53,8,0.7050482034683228
54,6,0.7308069637843541
55,6,0.7530994514624277
56,8,0.7458977401256561
57,5,0.8160218119621276
58,7,0.7038702633645799
59,8,0.7063770890235901
60,7,0.7183738127350807
61,7,0.7717554122209549
62,6,0.7601928810278574
63,7,0.7291493813196818
64,8,0.7251734071307712
65,9,0.705695320259441
66,7,0.7510207465716771
67,6,0.7811787724494934
68,7,0.7247643536991544
69,8,0.7385379076004028
70,9,0.6856804490089417
71,9,0.6898587703704834
72,7,0.7565157413482666
73,10,0.6886514642021873
74,10,0.6836270202289928
75,8,0.6953533411026
76,9,0.7126414954662323
77,9,0.7104454040527344
78,10,0.6937696188688278
79,9,0.7310877323150635
80,10,0.6707247048616409
81,10,0.6886854442683134
82,10,0.7210863113403321
83,10,0.7016359405084089
84,10,0.6931905012864333
85,12,0.7079245127164401
86,11,0.7083374112844467
87,10,0.7479764342308044
88,10,0.7182441751162211
89,11,0.7154827393018283
90,12,0.7074647375515529
91,9,0.7377176344394684
92,9,0.7628701263003879
93,10,0.7296376607634805
94,12,0.7221614292689732
95,11,0.7437636852264404
96,12,0.7028415501117706
97,10,0.7358876629309221
98,11,0.7468499953930194
99,11,0.7438125426952655
100,11,0.7532903918853173
101,13,0.6844349940617879
102,12,0.695672550371715
103,11,0.7368702246592596
104,11,0.7470158636569977
105,12,0.7217265275808481
106,10,0.7473605215549469
107,11,0.7232410361369451
108,10,0.7254298130671183
109,11,0.7128587365150452
110,11,0.7132355708342332
111,12,0.7095549794343802
112,11,0.7149875209881709
113,10,0.7565151994878595
114,11,0.7293596313549922
115,11,0.736510863670936
116,10,0.7483193824688593
117,11,0.7399448935802166
118,11,0.7318975696196923
119,11,0.7467601448297501
120,10,0.7472372551759084
121,11,0.719166453068073
122,11,0.7333356417142428
123,11,0.7405195786402776
124,11,0.7242066860198975
125,11,0.7341247888711783
126,10,0.7621604204177856
127,11,0.7495599389076233
128,10,0.7627401600281397
129,11,0.7146052855711716
130,10,0.77457923690478
131,11,0.7549954194288987
132,11,0.7444719488804157
133,10,0.7673358072837194
134,11,0.7534807866269891
135,10,0.793297453360124
136,11,0.7641460207792429
137,11,0.7740567525227865
138,11,0.7417410860459009
139,11,0.7371998528639475
140,12,0.7553264243262154
141,12,0.7775188684463501
142,12,0.7690390263284955
143,11,0.7525915929249355
144,12,0.7420981356075832
145,11,0.7537747303644816
146,11,0.7546178579330445
147,12,0.7447362740834554
148,11,0.7843393591734079
149,11,0.7808194389710059
150,11,0.7701380894734309
151,11,0.7865036129951477
152,11,0.7737530515744135
153,11,0.7711107226518484
154,12,0.7429277513708387
155,12,0.7430612232003894
156,13,0.7458279175417764
157,13,0.7417789825371334
158,12,0.7186431160994938
159,12,0.7233493966715676
160,11,0.7234643972837008
161,10,0.7615820657123219
162,11,0.7533691128094991
163,12,0.7143895705540975
164,10,0.7450959132267878
165,12,0.7595960864653954
166,12,0.7566563349503738
167,10,0.7837905784447988
168,11,0.7619399795165429
169,12,0.7273232618967692
170,12,0.7653355130127498
171,11,0.7918662107907809
172,12,0.7579856898103442
173,11,0.7645325611035029
174,10,0.7727015506137501
175,10,0.7780393091115084
176,11,0.7750400142236189
177,10,0.7793932502919977
178,12,0.7232980600425175
179,12,0.7146040839808327
180,11,0.723981288763193
181,10,0.7544016142686208
182,12,0.7418962396108187
183,11,0.7666142582893372
184,11,0.7415881615418655
185,11,0.7460981224264417
186,12,0.7297436552388328
187,12,0.7142178160803658
188,12,0.7094598838261196
189,11,0.7268420595389146
190,11,0.733895861185514
191,10,0.7519915600617727
192,12,0.6968978206316631
193,11,0.7249960257456853
194,11,0.7246635693770188
195,9,0.7592334151268005
196,11,0.7066985918925359
197,10,0.715818097958198
198,10,0.7111220359802246
199,9,0.7323745326562361
200,10,0.7248942305644354
201,9,0.7610464990139008
202,9,0.7041762254454873
203,11,0.6833150812557766
204,10,0.7318734635006298
205,10,0.7437422817403619
206,10,0.763566541671753
207,10,0.7225222239891688
208,11,0.7077913055053124
209,11,0.7071422381060464
210,10,0.7432509431472192
211,11,0.7494102578896743
212,11,0.7556014748720022
213,11,0.7500232733212985
214,12,0.7326325816767556
215,13,0.7258569995562235
216,13,0.7421063502629598
217,15,0.7021888626946343
218,15,0.7019750873247782
219,15,0.7270470298826694
220,13,0.7483149681772504
221,13,0.7609808317252568
222,13,0.7590367240565163
223,15,0.7270049564540386
224,14,0.7428152163823446
225,14,0.7422273635864258
226,15,0.729491263628006
227,15,0.7375459261238575
228,15,0.7343870773911476
229,14,0.7442246278127035
230,16,0.7174667505656972
231,14,0.7503953456878663
232,15,0.7395728081464767
233,14,0.7501844485600789
234,14,0.7537574251492818
235,14,0.7603676160176595
236,14,0.762758461634318
237,14,0.758323601881663
238,15,0.7590631246566772
239,15,0.7563573084771633
240,15,0.756696280092001
241,14,0.7666198333104451
242,15,0.7622985355556011
243,15,0.7483901136061725
244,14,0.7541813552379608
245,15,0.7269040015008714
246,15,0.7479953310068916
247,15,0.7537639625370502
248,15,0.7650361619889736
249,14,0.7845061341921489
250,15,0.780677005648613
251,14,0.780028744538625
252,13,0.7701545996325356
253,12,0.8057278394699097
254,13,0.7566033474036625
255,13,0.7439730635711125
256,13,0.7514335215091705
257,14,0.7529499786240714
258,14,0.7575821535927909
259,13,0.7431417746203286
260,12,0.7472369372844696
261,13,0.7356324911117553
262,13,0.743936296304067
263,14,0.7305168062448502
264,15,0.7390461415052414
265,14,0.7357015162706375
266,15,0.7566596306860447
267,15,0.7523705251514912
268,16,0.7294757664203644
269,14,0.7417021505534649
270,14,0.7484631657600402
271,15,0.692569202846951
272,13,0.7472292653151921
273,15,0.7264554921318503
274,16,0.7303682215073529
275,16,0.7393679268219892
276,18,0.7174457625338906
277,16,0.7736414782702923
278,18,0.7266700487387808
279,16,0.7674082145094872
280,17,0.7541394233703613
281,16,0.7673417143523693
282,16,0.7710868753492832
283,16,0.7714152969419956
284,17,0.7611838789547191
285,15,0.7913798689842224
286,15,0.7865808327992757
287,17,0.7540382742881775
288,16,0.7827547006309032
289,16,0.7791233584284782
290,14,0.8055064380168915
291,14,0.7992429307528904
292,14,0.7880627552668253
293,16,0.7764201164245605
294,15,0.7891713604331017
295,15,0.7788034826517105
296,17,0.7463710771666633
297,17,0.7528306179576449
298,17,0.7528074151939816
299,16,0.7573126309058246
300,15,0.7725099660456181
301,14,0.8012010097503662
302,13,0.8329121257577624
303,15,0.7881594263017178
304,14,0.8269187126840863
305,13,0.8235000159059253
306,13,0.8316719319139209
307,14,0.8035670081774394
308,15,0.7924606561660766
309,16,0.758246428826276
310,15,0.7754038237035275
311,15,0.7600936852395535
312,14,0.777104655901591
313,14,0.7820133487383525
314,14,0.768804270774126
315,14,0.7638946026563644
316,14,0.7541269183158874
317,13,0.7615450620651245
318,14,0.7502196113268534
319,14,0.7565323034922282
320,14,0.7468092719713847
321,12,0.7711572601245
322,13,0.7452444732189178
323,14,0.7364398876825968
324,14,0.7426908810933431
325,14,0.7446499705314636
326,14,0.7465188145637512
327,14,0.7410640637079875
328,12,0.7658096918692956
329,13,0.7340813597043355
330,13,0.7420762976010641
331,13,0.7465271115303039
332,13,0.7785596464361463
333,14,0.7484780326485634
334,14,0.7336147743112901
335,14,0.7364496203029857
336,15,0.7235919958666751
337,15,0.7260955478015699
338,15,0.7310664434182016
339,15,0.713615569472313
340,14,0.73872885439131
341,14,0.7264597647719913
342,14,0.7172069110368428
343,14,0.7185032712785822
344,14,0.7235024759643957
345,13,0.7355724904272292
346,12,0.7571629099547863
347,12,0.758909247815609
348,12,0.7701908787091573
349,12,0.7663761854171753
350,12,0.7610439936319987
351,12,0.7632825613021851
352,12,0.754881223042806
353,13,0.7479236423969269
354,13,0.7520153895020485
355,13,0.7606380470097065
356,13,0.7832055409749349
357,13,0.7766419529914856
358,13,0.7688064813613892
359,14,0.7426636254086214
360,14,0.7449157553560594
361,13,0.7637218609452248
362,13,0.7725099548697472
363,13,0.7776302807033062
364,13,0.7843543514609337
365,13,0.7865346185863018
366,14,0.7696014888146344
367,14,0.7584213684586918
368,14,0.7593188636443194
369,14,0.7662826145396513
370,14,0.7677424514994902
371,13,0.7765241712331772
372,13,0.7781818546354771
373,13,0.7629256283535677
374,14,0.7521461546421051
375,14,0.7491820653279623
376,14,0.766820160781636
377,14,0.7640762819963343
378,14,0.7675438663538765
379,14,0.7667559315176571
380,14,0.7608081873725442
381,14,0.7512965272454655
382,14,0.7425872753648197
383,15,0.7301270796193017
384,14,0.7356516333187327
385,14,0.7315298003308913
386,14,0.7266400035689858
387,14,0.7156901591353946
388,14,0.7195278174347348
389,14,0.7293340037850773
390,14,0.7272213031263912
391,13,0.740136444568634
392,13,0.7431631498038769
393,12,0.7613531986872355
394,12,0.7395317517220974
395,12,0.7346111312508583
396,13,0.7143915611154893
397,13,0.7126037758939406
398,12,0.7243094630539417
399,12,0.7106933137949776
400,12,0.7171227406052982
401,12,0.7192738441859975
402,12,0.7233616225421429
403,12,0.7405335426330566
404,12,0.7501888871192932
405,12,0.7547273596127828
406,13,0.7370108105242252
407,13,0.7415753677487373
408,13,0.7433503083884716
409,13,0.7416170723736286
410,14,0.7235790175550124
411,14,0.7173946324516746
412,14,0.7090917510144851
413,13,0.7219685800373554
414,12,0.7247968554496765
415,13,0.7370797952016195
416,13,0.7379485090573629
417,12,0.7480956486293248
418,12,0.7480659655162266
419,12,0.7533810223851886
420,12,0.7438459694385529
421,12,0.7398392387798854
422,12,0.7393598556518555
423,12,0.7358636728354863
424,13,0.7159699440002442
425,11,0.7668229341506958
426,12,0.7559838465281895
427,12,0.7588698267936707
428,12,0.7604904472827911
429,13,0.7435784578323364
430,12,0.7593652350561959
431,12,0.782321952856504
432,12,0.7766029238700867
433,11,0.7968318611383438
434,11,0.7631780138382545
435,11,0.7679471877905039
436,11,0.7599101525086623
437,11,0.7570730035121624
438,11,0.7516093529187716
439,12,0.7350863601480212
440,13,0.7132880409558614
441,12,0.7230780167239053
442,13,0.7128155668576558
443,12,0.7266020945140294
444,11,0.7363920028393085
445,11,0.7350867986679077
446,11,0.7263462910285363
447,11,0.7293228690440838
448,11,0.745302418867747
449,11,0.7453547815481821
450,10,0.7626097093928944
451,12,0.722410078232105
452,12,0.7313439341691824
453,12,0.7101373259837811
454,11,0.7269575099150339
455,10,0.7455715049396862
456,10,0.7476885102011941
457,10,0.7491176616061818
458,11,0.7345714767773946
459,11,0.7269197851419449
460,10,0.7411094362085516
461,9,0.7663176774978637
462,10,0.7406645200469277
463,11,0.7298211107651392
464,11,0.7340429971615473
465,11,0.7438052445650101
466,12,0.7324197796674875
467,10,0.7728896791284735
468,10,0.7791244062510404
469,11,0.7523229171832403
470,10,0.7827859304168008
471,10,0.7704784219915216
472,10,0.7664103399623524
473,10,0.7650931314988569
474,10,0.7741873047568582
475,11,0.7442429562409719
476,11,0.7444458057483038
477,10,0.7504841685295105
478,11,0.7279958426952362
479,10,0.7589843002232638
480,10,0.7588886618614197
481,10,0.7307967222653903
482,10,0.7388718815950247
483,10,0.7478052973747253
484,10,0.7658688380168035
485,10,0.7590523316310003
486,10,0.7661701394961431
487,10,0.7556974658599267
488,10,0.7763853172461191
489,10,0.7761659423510233
490,10,0.7758392592271169
491,11,0.7572565078735352
492,11,0.7561321212695196
493,11,0.7632745000032278
494,12,0.7446483671665192
495,12,0.7523429776941027
496,12,0.754186613219125
497,12,0.7480043470859528
498,12,0.7614860030320975
499,12,0.7526066132954189
500,12,0.7676136067935398
501,12,0.759376585483551
502,12,0.7637089530626933
503,12,0.7716778715451559
504,12,0.7682879765828451
505,11,0.781573657478605
506,12,0.7594324787457783
507,12,0.7585754315058391
508,12,0.7536706606547038
509,12,0.7589876098292214
510,12,0.7710740703802842
511,12,0.7642460832229028
512,12,0.7462813641343798
513,13,0.7350950638453165
514,12,0.754887308393206
515,12,0.759772709437779
516,13,0.7331259734928608
517,13,0.7564121524492899
518,12,0.7846635580062866
519,12,0.7766817339829036
520,12,0.7687765998499734
521,12,0.7573056093284062
522,12,0.7415802989687238
523,12,0.7466827247823987
524,12,0.7357819591249738
525,13,0.7139684557914734
526,12,0.7261101961135864
527,12,0.7492330202034542
528,12,0.7444774849074227
529,13,0.7364083449045817
530,12,0.7484310695103237
531,12,0.7467003975595746
532,13,0.7310996532440186
533,14,0.7190652266144753
534,14,0.7212000966072083
535,13,0.7343609503337315
536,12,0.7257868555875925
537,11,0.732113113005956
538,11,0.743074451883634
539,12,0.7213190564742455
540,12,0.7235463124055129
541,12,0.7283493968156668
542,11,0.7440610577662786
543,11,0.7320739328861237
544,11,0.731481542189916
545,11,0.7177512645721436
546,14,0.6820342620213826
547,10,0.7202678647908297
548,10,0.6983344717459246
549,12,0.670837619474956
550,11,0.6852943576299227
551,10,0.7120815167824427
552,10,0.7041296362876892
553,11,0.7049600573686453
554,11,0.6897007099219731
555,11,0.7194585616771991
556,13,0.6712369099259377
557,12,0.6736115089484623
558,14,0.6564130671322346
559,12,0.6771337943417686
560,12,0.6934105966772351
561,13,0.687838057676951
562,14,0.6787151955068111
563,13,0.6899815360705058
564,13,0.6828569509088993
565,12,0.695673143863678
566,13,0.6916187070310116
567,12,0.6969734191894531
568,12,0.7029736084597451
569,12,0.6937710722287496
570,14,0.6812313348054886
571,15,0.6600248018900553
572,13,0.6752098388969898
573,13,0.676035150885582
574,13,0.6742243091265361
575,11,0.6941517224678626
576,12,0.6832450330257416
577,14,0.654802588855519
578,12,0.6930472373962402
579,11,0.7013086421149117
580,12,0.6960680314472744
581,11,0.6876367500850132
582,11,0.697055459022522
583,13,0.6807044148445129
584,12,0.677648146947225
585,11,0.6691142192908696
586,9,0.6813051551580429
587,9,0.6810127794742584
588,9,0.6838897141543302
589,9,0.6702343573172888
590,9,0.6767333696285883
591,10,0.661914023069235
592,10,0.6645934444207412
593,11,0.6680619762494013
594,9,0.6838243504365286
595,9,0.6962449604814703
596,10,0.6981114528395913
597,9,0.7198123514652253
598,9,0.6989776817235079
599,9,0.7046890421347185
600,9,0.7072170918638055
601,10,0.6926924635966619
602,10,0.6907403270403544
603,10,0.7005229050462897
604,10,0.6852878580490748
605,10,0.7085830298337069
606,9,0.7314158082008362
607,9,0.7224394977092743
608,11,0.6894299238920212
609,11,0.6925373474756876
610,12,0.6743869735644414
611,11,0.6919815639654795
612,12,0.6943110044185932
613,12,0.7019389592684232
614,12,0.7029955708063566
615,12,0.7037687485034649
616,12,0.706436968766726
617,13,0.6963232202189309
618,13,0.7030727522713798
619,13,0.6992490334170205
620,13,0.7151279724561251
621,12,0.7113645810347337
622,12,0.7206697662671407
623,12,0.7152510235706965
624,11,0.7184227434071627
625,11,0.7197208458727057
626,12,0.6870308021704356
627,12,0.6972679396470388
628,12,0.6987166156371435
629,11,0.7005599899725481
630,12,0.6958129604657491
631,12,0.7117465734481812
632,12,0.7132459332545599
633,13,0.7011677301847018
