Frame,Total Faces,Average Accuracy
0,5,0.663550078868866
1,0,0.0
2,6,0.7506337662537893
3,3,0.7547666728496552
4,5,0.7251187562942505
5,7,0.7749017543262906
6,7,0.7238731324672699
7,8,0.7209637582302093
8,8,0.7332986430688337
9,6,0.7741561598247952
10,6,0.7428545680913058
11,8,0.7403731544812521
12,6,0.7555248466405001
13,8,0.7800622582435608
14,7,0.7906594455242157
15,8,0.738840027288957
16,9,0.7707970837752024
17,9,0.7290519746867093
18,10,0.7745043772917527
19,5,0.7933026467050824
20,9,0.7654881298542022
21,9,0.7420755088329315
22,8,0.7542159448970448
23,9,0.7533195831558921
24,9,0.7342043618361155
25,7,0.7582082003355026
26,11,0.7117177406946819
27,8,0.7524804340468513
28,8,0.7622697244990956
29,9,0.7390970587730408
30,7,0.7471550852060318
31,8,0.7770112231373787
32,8,0.7510726869106292
33,5,0.7246006965637207
34,4,0.8050025701522827
35,7,0.7588950925403171
36,9,0.7310531602965461
37,8,0.7131075784564018
38,8,0.7697890599568685
39,6,0.7965005040168762
40,8,0.7796661059061686
41,11,0.7530508687098821
42,9,0.6989271369847384
43,9,0.754888031217787
44,8,0.7772974148392677
45,9,0.7724550167719523
46,10,0.7708525955677032
47,11,0.7415687697274345
48,12,0.729054191533257
49,11,0.7780579970433161
50,10,0.8249801794687907
51,10,0.8065350605891302
52,11,0.8161119314340445
53,11,0.7926894976542547
54,10,0.7719257048198155
55,10,0.7768254830287054
56,10,0.789988623215602
57,10,0.8185065984725952
58,11,0.7954477071762085
59,1,0.8624134063720703
60,0,0.0
61,2,0.7046953737735748
62,11,0.7362133065859476
63,4,0.7787727117538452
64,5,0.8025183916091919
65,4,0.6779807806015015
66,8,0.7820724099874496
67,7,0.7844748944044113
68,7,0.7985980456525629
69,9,0.7787294800464923
70,12,0.7697916584355491
71,9,0.7541362643241882
72,9,0.8072950641314188
73,11,0.7760842314788273
74,11,0.7392761890704815
75,10,0.7345847920937971
76,11,0.7844253232081732
77,10,0.764637752012773
78,12,0.7276611711297717
79,11,0.7361661083996296
80,12,0.7495349086821079
81,11,0.8027352690696716
82,12,0.7960744729408851
83,9,0.7339861492315928
84,11,0.7822700824056353
85,12,0.79491637303279
86,11,0.7782537390788397
87,11,0.7317182284135085
88,11,0.7228816960539136
89,10,0.7583330273628235
90,11,0.7450068805898938
91,9,0.7632175196300853
92,9,0.7552933096885681
93,8,0.7767657475038008
94,8,0.8110496044158936
95,9,0.8015503406524658
96,8,0.7515130151401866
97,9,0.7524129314856096
98,10,0.7511954170006973
99,7,0.8384488158755832
100,9,0.8010268265550787
101,10,0.8017172379927202
102,10,0.7880376279354095
103,11,0.7809600574629647
104,11,0.7531929654734475
105,12,0.7629340966542562
106,9,0.7593947450319926
107,10,0.7962007360024885
108,8,0.7957872585816816
109,10,0.7844279358784357
110,11,0.7425741979054042
111,9,0.8114231716502797
112,10,0.7917675028244654
113,11,0.7546653197361872
114,10,0.7684808373451233
115,11,0.7894288072219262
116,10,0.8001583516597748
117,11,0.766765581709998
118,9,0.814635081724687
119,9,0.7972354888916016
120,10,0.8041570132428949
121,12,0.7452828963597615
122,11,0.7849903504053751
123,8,0.7732889453570048
124,2,0.8202223777770996
125,4,0.8214207172393799
126,1,0.7966902256011963
127,7,0.7434948831796646
128,8,0.6953290045261383
129,7,0.7365912795066833
130,9,0.7634987289255316
131,6,0.7094025867325919
132,8,0.8153704868422614
133,3,0.6439180771509806
134,7,0.8236328884959221
135,5,0.7044220907347543
136,9,0.7499048047595553
137,11,0.7133683745677655
138,7,0.800158254802227
139,5,0.6425242324670156
140,7,0.8073941171169281
141,8,0.8075779497623443
142,10,0.781026894847552
143,2,0.6371784806251526
144,10,0.7612110504082271
145,2,0.7994132240613302
146,9,0.7491250363263217
147,9,0.7707798047499224
148,9,0.7313416451215744
149,9,0.7933986403725364
150,9,0.808005154132843
151,8,0.8464326918125152
152,9,0.7758368416266008
153,8,0.759688589307997
154,10,0.7569899608691534
155,8,0.7728218336900076
156,6,0.7686863030706134
157,9,0.7595942914485931
158,8,0.7333014143837823
159,8,0.7505113959312439
160,10,0.6911217093467712
161,12,0.717618465423584
162,8,0.7277803003787995
163,8,0.7832141783502367
164,7,0.8086042404174805
165,11,0.7110706200966468
166,11,0.7041149834791819
167,8,0.7440702650282118
168,7,0.7924640509817336
169,9,0.7207661151885987
170,10,0.7502645204464594
171,10,0.7283520481803201
172,9,0.7705133318901062
173,12,0.7133255856377738
174,11,0.7160498052835464
175,8,0.7630068196190728
176,9,0.7345151738686995
177,10,0.7032478993589227
178,11,0.694530725479126
179,9,0.7139866769313812
180,8,0.7503698534435697
181,8,0.7631113794114854
182,12,0.6807394394507775
183,9,0.7344410419464111
184,10,0.6946765532096227
185,10,0.7513908418742093
186,8,0.7803771363364326
187,11,0.7236785988012949
188,12,0.6747767456940242
189,10,0.7127152482668558
190,8,0.7743497888247172
191,10,0.6541622714562849
192,10,0.7017007795247164
193,9,0.6866649389266968
194,8,0.7523118138313294
195,8,0.7463557958602905
196,9,0.7313963933424517
197,9,0.6915458169850436
198,11,0.7101672658553491
199,10,0.7412103315194448
200,9,0.7612512436780062
201,9,0.7368860691785812
202,11,0.6975644872738764
203,11,0.7299061289855412
204,8,0.7742964267730713
205,11,0.7310381489140647
206,12,0.735167117913564
207,12,0.6872139732042949
208,12,0.7095444083213807
209,10,0.7405050442768977
210,9,0.7317815124988556
211,12,0.7026227156321208
212,9,0.717666765054067
213,9,0.7357775717973709
214,8,0.7715572834014892
215,10,0.7298056941766006
216,11,0.7067415629114423
217,10,0.7572409785710849
218,9,0.7792732367912928
219,9,0.7409219879370469
220,10,0.7389696339766184
221,11,0.7209173611232212
222,12,0.6992145339647929
223,10,0.7253800538870004
224,11,0.7211960511548179
225,10,0.7270555098851522
226,12,0.7099832018216451
227,9,0.7521440115841952
228,12,0.6977862318356832
229,9,0.7798834876580671
230,12,0.7222661929471152
231,10,0.7450561225414276
232,9,0.7739780761978843
233,12,0.7200158664158413
234,12,0.7397950750130874
235,13,0.6996033747990926
236,10,0.7589108794927597
237,13,0.7003003869737897
238,9,0.7522974447770552
239,10,0.7260366678237915
240,11,0.7566771186315097
241,10,0.7488099166325161
242,8,0.7562173157930374
243,10,0.7400229445525578
244,10,0.7947444965442022
245,12,0.7129099033772945
246,10,0.7588987424969673
247,9,0.7600097443376269
248,12,0.7323179602622986
249,10,0.78931980408155
250,11,0.7676184813181559
251,10,0.7746602938725398
252,11,0.7583735068639119
253,13,0.7443963475525379
254,9,0.7884713361660639
255,12,0.7450163046518962
256,10,0.7476107052394322
257,10,0.7542837491402259
258,11,0.7757746852361239
259,10,0.7584798611127413
260,12,0.788708780493055
261,10,0.7638370348857
262,14,0.7466297465212205
263,10,0.7812831722773038
264,12,0.800213600908007
265,12,0.7988097667694092
266,11,0.7975747676996084
267,13,0.7362763811560238
268,14,0.7307544350624084
269,14,0.7260649651288986
270,13,0.7159600152688868
271,13,0.7324845475309035
272,13,0.6929515070385404
273,13,0.6834885014428033
274,11,0.7397053018212318
275,12,0.7218522876501083
