Frame,Total Faces,Average Confidence,Processing Time (ms)
265,12,0.65414065,194.36883926391602
266,12,0.6427167,196.36201858520508
267,12,0.6296976,194.5033073425293
268,15,0.62508494,196.63310050964355
269,14,0.6358201,194.53096389770508
270,15,0.63401806,197.1728801727295
271,13,0.64326274,196.26808166503906
272,14,0.62940264,204.17499542236328
273,15,0.6297986,199.04589653015137
274,14,0.632379,196.29788398742676
275,13,0.63417685,197.03388214111328
276,14,0.61795765,196.66004180908203
277,15,0.62829095,197.8909969329834
278,14,0.6263146,195.02687454223633
279,14,0.61950684,196.64692878723145
280,13,0.6409034,196.3052749633789
281,15,0.62985414,194.35906410217285
282,14,0.63853884,197.04103469848633
283,15,0.6232927,196.51508331298828
284,13,0.6237834,196.42090797424316
285,14,0.63056844,196.35701179504395
286,13,0.6412379,197.43895530700684
287,13,0.6371873,194.25415992736816
288,13,0.6124703,196.68292999267578
289,11,0.63092375,196.6421604156494
290,11,0.6179793,196.80476188659668
291,12,0.6174452,196.8851089477539
292,14,0.61462605,197.97706604003906
293,13,0.5989497,196.34723663330078
294,13,0.6038347,193.88484954833984
295,12,0.59779996,195.59812545776367
296,13,0.61166567,200.72674751281738
297,13,0.5922391,194.1986083984375
298,12,0.60607874,196.08187675476074
299,12,0.59883314,196.43497467041016
300,13,0.62064016,198.18592071533203
301,8,0.610657,193.8338279724121
302,9,0.61922395,196.03276252746582
303,11,0.6147234,196.99883460998535
304,8,0.62432146,197.0999240875244
305,11,0.6005995,197.19624519348145
306,14,0.600345,196.29287719726562
307,13,0.6223736,195.84393501281738
308,13,0.6372516,196.46596908569336
309,9,0.6054912,193.47000122070312
310,12,0.6404954,196.82979583740234
311,12,0.61117905,196.32792472839355
312,13,0.63334143,196.516752243042
313,11,0.6432207,196.62117958068848
314,11,0.65388674,194.20790672302246
315,11,0.65723985,196.5198516845703
316,11,0.6169932,196.9740390777588
317,12,0.6561357,194.4897174835205
318,11,0.6637131,196.20108604431152
319,13,0.6421478,196.77400588989258
320,11,0.63432807,196.89702987670898
321,13,0.6244595,196.46525382995605
322,12,0.64147675,196.99811935424805
323,11,0.6470696,194.0159797668457
324,14,0.62136567,197.50189781188965
325,13,0.64413965,196.3660717010498
326,12,0.6706104,196.89607620239258
327,10,0.62368715,196.47789001464844
328,8,0.6524787,195.2681541442871
329,9,0.64108586,196.1653232574463
330,11,0.6081347,196.78688049316406
331,12,0.6099334,196.4859962463379
332,5,0.57925296,195.9218978881836
333,9,0.6221338,198.73309135437012
334,2,0.6424837,195.9381103515625
335,10,0.6227382,197.90887832641602
336,10,0.6046691,197.53408432006836
337,11,0.6070768,196.29907608032227
338,12,0.60918534,194.61607933044434
339,2,0.61581814,195.18113136291504
340,9,0.6404865,196.32792472839355
341,0,0.0,193.99333000183105
342,6,0.58813334,196.3939666748047
343,2,0.57006764,195.46985626220703
344,13,0.5880169,196.92111015319824
345,3,0.5633771,193.61329078674316
346,2,0.67134225,197.51596450805664
347,8,0.59692407,196.49505615234375
348,8,0.6052926,196.38609886169434
349,10,0.6420239,196.55609130859375
350,7,0.60938394,193.70198249816895
351,9,0.6236135,195.97315788269043
352,7,0.61503685,196.6080665588379
353,7,0.6391869,195.7392692565918
354,11,0.66378796,196.14887237548828
355,9,0.58573925,193.68696212768555
356,10,0.6860789,199.04780387878418
357,12,0.67276114,194.31591033935547
358,15,0.6536808,197.15213775634766
359,13,0.6588774,196.9590187072754
360,12,0.6902678,197.74913787841797
361,11,0.683542,194.5970058441162
362,13,0.64836,196.7322826385498
363,14,0.6675506,196.7628002166748
364,12,0.660312,196.3350772857666
365,13,0.65580475,194.4901943206787
366,12,0.66772026,196.26283645629883
367,15,0.64396554,194.55599784851074
368,14,0.6555635,198.20499420166016
369,14,0.66394913,193.88675689697266
370,14,0.65901345,196.46811485290527
371,13,0.66858125,196.08497619628906
372,12,0.6658858,196.17891311645508
373,14,0.64237934,194.07892227172852
374,15,0.64038587,196.2890625
375,13,0.6576219,196.3958740234375
376,13,0.6518614,199.0950107574463
377,12,0.6484547,196.42972946166992
378,12,0.66587824,196.8669891357422
379,13,0.6445377,196.24710083007812
380,11,0.66445345,195.48606872558594
381,12,0.6479463,196.5487003326416
382,11,0.6477631,196.5179443359375
383,10,0.6617793,194.33307647705078
384,10,0.6646177,196.15507125854492
385,10,0.65100425,196.0890293121338
386,11,0.6617802,195.89710235595703
387,10,0.6801128,193.9098834991455
388,12,0.6634527,198.5311508178711
389,10,0.67012274,267.89116859436035
390,10,0.67138493,298.0539798736572
391,12,0.6852775,250.5037784576416
392,13,0.65727603,208.4050178527832
393,12,0.6705258,197.65520095825195
394,13,0.6632945,196.46883010864258
395,13,0.6604739,227.51212120056152
396,13,0.6689652,241.99795722961426
397,12,0.689789,197.5550651550293
398,12,0.6898752,199.3410587310791
399,11,0.69183093,198.67992401123047
400,12,0.67141587,197.59893417358398
401,14,0.6485737,194.4429874420166
402,14,0.6538612,197.69906997680664
403,12,0.66048086,195.94383239746094
404,13,0.68141395,196.8848705291748
405,13,0.6696319,217.52691268920898
406,12,0.66312444,199.66983795166016
407,11,0.68414724,196.57015800476074
408,12,0.7096136,198.78292083740234
409,13,0.65502363,194.80276107788086
410,13,0.6741059,196.47908210754395
411,12,0.63958913,196.49171829223633
412,13,0.66546595,197.23916053771973
413,13,0.6728601,198.41623306274414
414,12,0.6754572,194.60201263427734
415,11,0.6739164,196.39205932617188
416,12,0.6787605,196.45118713378906
417,12,0.66283894,196.90489768981934
418,12,0.6559374,211.439847946167
419,12,0.6744068,203.77230644226074
420,12,0.6852007,197.16596603393555
421,12,0.67930204,196.82979583740234
422,12,0.6837988,196.96879386901855
423,12,0.6772061,196.6991424560547
424,12,0.6977105,196.46024703979492
425,12,0.67730325,196.72918319702148
426,13,0.65586597,196.7179775238037
427,12,0.6636677,196.18892669677734
428,12,0.65664536,196.92492485046387
429,6,0.60523933,195.4653263092041
430,7,0.61525,195.79386711120605
431,4,0.6156858,195.5559253692627
432,10,0.6593213,197.04508781433105
433,7,0.6049039,196.39325141906738
434,11,0.6123202,196.53701782226562
435,10,0.6529179,196.5310573577881
436,12,0.6418516,196.56991958618164
437,12,0.65246344,196.7751979827881
438,7,0.62466365,194.01073455810547
439,12,0.6494921,201.9791603088379
440,5,0.59934527,200.577974319458
441,9,0.6315261,198.90880584716797
442,9,0.60126907,196.1190700531006
443,10,0.6247724,196.79522514343262
444,9,0.618181,199.10597801208496
445,11,0.67678094,194.39220428466797
446,10,0.6449493,196.34270668029785
447,10,0.633387,194.0591335296631
448,10,0.6384024,199.68104362487793
449,11,0.6877387,194.2281723022461
450,11,0.62367946,196.65217399597168
451,12,0.63182,196.38395309448242
452,13,0.6482082,197.07989692687988
453,12,0.65462047,196.7470645904541
454,10,0.5968378,195.8010196685791
455,11,0.65351886,196.70605659484863
456,11,0.6485663,196.5157985687256
457,9,0.622607,196.69795036315918
458,5,0.59695923,195.9221363067627
459,9,0.64546996,195.6040859222412
460,11,0.67168784,196.2881088256836
461,10,0.64130574,196.3639259338379
462,12,0.6357129,199.27406311035156
463,7,0.5939962,200.37508010864258
464,12,0.6572636,198.9607810974121
465,12,0.6186655,196.69198989868164
466,10,0.64421177,194.14925575256348
467,12,0.6514603,197.5548267364502
468,8,0.633361,197.3128318786621
469,11,0.629909,195.64390182495117
470,11,0.62441266,196.08187675476074
471,11,0.65747565,196.36082649230957
472,10,0.64588773,197.0229148864746
473,10,0.64353883,193.66192817687988
474,11,0.65437394,196.65193557739258
475,13,0.67756313,196.17271423339844
476,11,0.6863614,195.31679153442383
477,11,0.64480186,196.38395309448242
478,12,0.6811817,196.52318954467773
479,10,0.62565243,194.37599182128906
480,7,0.6247365,196.03514671325684
481,9,0.6499953,199.2940902709961
482,10,0.57177734,193.94993782043457
483,9,0.6366429,198.44794273376465
484,10,0.6299582,196.27714157104492
485,12,0.6322264,196.5200901031494
486,11,0.65246314,196.22087478637695
487,12,0.6342097,196.74086570739746
488,12,0.6625199,194.21124458312988
489,12,0.64691657,196.86102867126465
490,11,0.63632655,196.99478149414062
491,12,0.62299675,199.5861530303955
492,12,0.6452556,196.52605056762695
493,11,0.6632454,194.0481662750244
494,10,0.636655,194.227933883667
495,12,0.647424,198.68922233581543
496,11,0.66524357,193.52388381958008
497,12,0.63636446,198.3170509338379
498,10,0.6856685,195.74308395385742
499,10,0.660982,196.40684127807617
500,11,0.671341,196.85697555541992
501,11,0.66139734,196.4719295501709
502,12,0.6638338,196.75207138061523
503,11,0.67244685,193.4981346130371
504,10,0.70416075,198.73619079589844
505,10,0.6766307,193.97282600402832
506,10,0.68865764,196.0468292236328
507,11,0.6726466,195.8010196685791
508,12,0.6923795,196.48098945617676
509,12,0.65918726,196.59996032714844
510,13,0.67805713,196.35987281799316
511,10,0.7053948,195.53112983703613
512,10,0.6629714,196.28381729125977
513,10,0.65848875,193.85313987731934
514,12,0.67442626,196.9459056854248
515,6,0.6397163,195.7242488861084
516,8,0.6682247,197.84998893737793
517,10,0.61819696,195.40929794311523
518,11,0.64924437,196.28119468688965
519,10,0.65920484,196.89607620239258
520,9,0.6888003,194.93484497070312
521,11,0.6337786,195.18804550170898
522,11,0.638949,196.55394554138184
523,2,0.6650708,195.4019069671631
524,11,0.6587147,196.7940330505371
525,3,0.5810669,195.44196128845215
526,5,0.68438053,195.21284103393555
527,2,0.6163826,207.48114585876465
528,9,0.6871545,264.8730278015137
529,7,0.6047409,293.49398612976074
530,12,0.6802644,197.9348659515381
531,11,0.6744864,193.99595260620117
532,11,0.6446717,196.74420356750488
533,11,0.68619573,194.40007209777832
534,11,0.62824637,207.04412460327148
535,13,0.6465285,234.07888412475586
536,11,0.66551626,199.77188110351562
537,12,0.6186578,196.7010498046875
538,12,0.6548943,196.5651512145996
539,11,0.63742524,196.63000106811523
540,12,0.65355664,196.72894477844238
541,12,0.6407383,196.73514366149902
542,12,0.68158275,196.2590217590332
543,10,0.6778079,196.79808616638184
544,12,0.6861102,194.18597221374512
545,11,0.6760059,196.43187522888184
546,11,0.6734825,196.1839199066162
547,11,0.6567416,196.09904289245605
548,8,0.64520305,196.0749626159668
549,8,0.665738,193.72296333312988
550,7,0.59611416,202.32701301574707
551,10,0.68124354,197.60394096374512
552,8,0.6260381,199.00107383728027
553,11,0.6469247,197.1759796142578
554,9,0.65881264,195.80411911010742
555,11,0.6569622,196.5949535369873
556,10,0.6352503,196.4097023010254
557,4,0.6512919,195.91283798217773
558,4,0.6115798,196.08283042907715
559,8,0.6083094,194.6709156036377
560,12,0.62873644,196.53701782226562
561,10,0.62892574,195.91403007507324
562,11,0.62159216,195.99270820617676
563,11,0.64830714,194.1397190093994
564,13,0.6217334,194.58413124084473
565,13,0.63499045,196.33007049560547
566,13,0.6186899,196.33817672729492
567,10,0.62932616,196.32315635681152
568,12,0.62810445,193.75085830688477
569,12,0.6183676,194.88787651062012
570,10,0.6329831,195.5878734588623
571,12,0.61725134,196.41685485839844
572,12,0.6315152,196.39992713928223
573,10,0.6317202,194.5948600769043
574,11,0.62975633,193.6030387878418
575,11,0.66025794,196.62785530090332
576,11,0.63007915,198.64130020141602
577,11,0.6378788,194.48018074035645
578,9,0.6705338,198.56619834899902
579,9,0.6643083,193.53604316711426
580,9,0.6673685,196.92277908325195
581,12,0.67016274,197.21198081970215
582,5,0.6331849,193.48692893981934
583,10,0.66292965,198.44937324523926
584,6,0.618711,193.8161849975586
585,11,0.6512274,196.86603546142578
586,11,0.6343038,196.4559555053711
587,13,0.5964169,196.72560691833496
588,6,0.6338028,195.34802436828613
589,9,0.6452182,196.610689163208
590,8,0.590176,195.8608627319336
591,11,0.63996077,195.13487815856934
592,11,0.62455344,197.2789764404297
593,10,0.6510709,197.25894927978516
594,10,0.6491567,194.2589282989502
595,12,0.6126036,196.34580612182617
596,10,0.60968244,196.09594345092773
597,11,0.6299679,196.94805145263672
598,11,0.6480553,196.37513160705566
599,11,0.6197052,194.52309608459473
600,8,0.6461563,195.95718383789062
601,9,0.67051613,196.82812690734863
602,9,0.6410756,196.62165641784668
603,9,0.62431616,196.0468292236328
604,9,0.6010821,196.59018516540527
605,7,0.61710227,196.0749626159668
606,9,0.60968614,196.38609886169434
607,10,0.5864543,196.30002975463867
608,8,0.5972771,195.67394256591797
609,8,0.61018556,197.6759433746338
610,6,0.60592955,195.48892974853516
611,8,0.6515685,196.63000106811523
612,7,0.62291306,193.66192817687988
613,12,0.62293917,198.3051300048828
614,10,0.61969805,193.59517097473145
615,9,0.6443808,196.40803337097168
616,9,0.6534982,196.34294509887695
617,10,0.6469531,197.1142292022705
618,8,0.6706191,193.9399242401123
619,8,0.642969,196.05517387390137
620,7,0.6850177,196.60210609436035
621,8,0.68065125,196.25115394592285
622,9,0.65936315,196.0461139678955
623,9,0.6784766,195.88208198547363
624,8,0.69361293,194.3671703338623
625,8,0.69585013,198.7466812133789
626,8,0.68955636,196.46406173706055
627,9,0.66388476,196.45380973815918
628,9,0.669482,193.79115104675293
629,10,0.65016717,198.8389492034912
630,8,0.6609536,194.01001930236816
631,10,0.6396062,196.46215438842773
632,9,0.64657193,195.89495658874512
633,9,0.6445837,196.8059539794922
634,9,0.6759795,195.11914253234863
635,10,0.6641254,195.97792625427246
636,9,0.68959653,196.73395156860352
637,9,0.6521773,196.5179443359375
638,9,0.64881176,195.8918571472168
639,9,0.6708671,196.59113883972168
640,9,0.66167426,195.60599327087402
641,11,0.6411779,196.32220268249512
642,10,0.6525246,196.27714157104492
643,10,0.6564874,193.6500072479248
644,9,0.65886164,196.05612754821777
645,8,0.6541198,196.23112678527832
646,9,0.64920557,196.33722305297852
647,6,0.6866235,195.63889503479004
648,9,0.65511036,196.4867115020752
649,9,0.66338676,195.9228515625
650,9,0.655769,196.5348720550537
651,9,0.64512175,196.81382179260254
652,9,0.6718678,193.63665580749512
653,9,0.66811067,197.0539093017578
654,9,0.6600996,196.58708572387695
655,10,0.66757333,195.78814506530762
656,9,0.6697944,195.82700729370117
657,9,0.6766881,195.50681114196777
658,12,0.6273568,196.72083854675293
659,12,0.65632993,196.56705856323242
660,11,0.65055215,194.26918029785156
661,11,0.6846578,196.5179443359375
662,13,0.6696904,194.75483894348145
663,14,0.66053146,196.90299034118652
664,13,0.67373073,194.09489631652832
665,12,0.6772556,199.62692260742188
666,13,0.648091,194.16427612304688
667,14,0.6566246,256.5290927886963
668,15,0.6450816,307.4512481689453
669,14,0.65205306,203.47023010253906
670,13,0.67981404,194.14925575256348
671,12,0.68412924,196.3057518005371
672,12,0.67967933,196.11597061157227
673,12,0.69547564,209.38920974731445
674,12,0.68645376,234.47275161743164
675,11,0.6338478,206.56895637512207
676,11,0.67059904,200.92272758483887
677,10,0.6612719,198.96197319030762
678,10,0.66785055,197.7858543395996
679,10,0.67787683,196.38586044311523
680,12,0.6362998,197.5548267364502
681,12,0.6380954,195.36495208740234
682,15,0.6529785,196.46692276000977
683,13,0.6718594,196.35415077209473
684,14,0.6494029,196.7909336090088
685,14,0.6703321,196.19488716125488
686,12,0.67812085,196.42114639282227
687,11,0.66932654,194.0319538116455
688,11,0.6646712,196.10309600830078
689,13,0.64584386,196.58803939819336
690,12,0.6480337,196.28596305847168
691,12,0.6592154,196.5188980102539
692,13,0.65159184,196.84815406799316
693,11,0.6780257,196.5789794921875
694,12,0.667146,196.67983055114746
695,11,0.67131275,196.68984413146973
696,11,0.6766914,206.02011680603027
697,11,0.68340135,194.30303573608398
698,11,0.68639696,200.286865234375
699,12,0.65976995,194.06509399414062
700,13,0.66956955,197.12090492248535
701,11,0.6646086,218.0917263031006
702,11,0.7085869,212.9349708557129
703,12,0.6621394,258.4078311920166
704,12,0.6587651,281.22496604919434
705,12,0.6524341,198.65083694458008
706,13,0.6604804,192.000150680542
707,12,0.68992144,197.24798202514648
708,13,0.6525169,194.38505172729492
709,13,0.676008,197.07012176513672
710,12,0.6574337,196.89488410949707
711,11,0.6700814,196.0771083831787
712,10,0.70377505,196.79498672485352
713,13,0.63775265,197.10111618041992
714,11,0.6684031,196.50006294250488
715,8,0.67402816,193.91298294067383
716,9,0.69141805,196.13003730773926
717,10,0.6589836,199.10717010498047
718,11,0.65798146,196.23613357543945
719,10,0.66598594,196.48098945617676
720,10,0.666082,196.78783416748047
721,14,0.61998844,199.11885261535645
722,12,0.67460656,194.85712051391602
723,14,0.62056834,196.92516326904297
724,12,0.6653729,196.36297225952148
725,12,0.6597227,196.74205780029297
726,13,0.6440503,196.64263725280762
727,12,0.6607662,196.52366638183594
728,13,0.64010453,194.49710845947266
729,12,0.66461474,197.12114334106445
730,12,0.6446963,196.81215286254883
731,11,0.67092794,194.73600387573242
732,11,0.67106336,196.31004333496094
733,12,0.6720832,196.33102416992188
734,13,0.6539246,196.23684883117676
735,13,0.64796764,195.86777687072754
736,14,0.6496793,196.7918872833252
737,12,0.65460414,196.5959072113037
738,12,0.672918,196.59900665283203
739,14,0.6188198,196.4716911315918
740,11,0.64250046,196.20084762573242
741,11,0.6672235,198.52614402770996
742,11,0.6594265,195.96409797668457
743,12,0.6328214,196.8691349029541
744,11,0.6419797,194.27824020385742
745,11,0.663258,196.11215591430664
746,10,0.67945886,196.46167755126953
747,10,0.6578355,195.98793983459473
748,10,0.66815937,194.31304931640625
749,11,0.65403706,196.4869499206543
750,12,0.6716254,196.9280242919922
751,10,0.69744325,195.9359645843506
752,12,0.6539513,196.84219360351562
753,13,0.6355238,194.31805610656738
754,10,0.67754346,196.35510444641113
755,11,0.6665167,196.09594345092773
756,11,0.6728343,196.77114486694336
757,12,0.656814,193.8941478729248
758,12,0.6525191,196.83194160461426
759,10,0.6786801,196.5799331665039
760,11,0.66663176,196.519136428833
761,10,0.672594,196.49720191955566
762,9,0.703251,194.24796104431152
763,10,0.6661347,196.73514366149902
764,10,0.67649853,196.1050033569336
765,9,0.68727905,194.0779685974121
766,9,0.6990461,196.1820125579834
767,9,0.68266016,196.06494903564453
768,10,0.67161655,196.26903533935547
769,10,0.6741705,196.53606414794922
770,11,0.6532247,194.94295120239258
771,10,0.65448487,196.49076461791992
772,10,0.6565101,196.4118480682373
773,10,0.6519281,196.0313320159912
774,12,0.6214604,196.19369506835938
775,10,0.64143384,196.46501541137695
776,11,0.6407814,194.9450969696045
