Frame,Total Faces,Average Confidence,Processing Time (ms)
72,6,0.62195086,195.2810287475586
73,6,0.6243905,196.27618789672852
74,5,0.653025,195.41478157043457
75,6,0.6396151,196.213960647583
76,6,0.63988477,193.35079193115234
77,6,0.6368319,195.82009315490723
78,5,0.6525385,196.3481903076172
79,5,0.6288996,195.53470611572266
80,6,0.60420454,195.88494300842285
81,6,0.6322643,193.38297843933105
82,6,0.6243699,195.86181640625
83,6,0.62221473,195.73402404785156
84,6,0.6242477,196.1038112640381
85,6,0.62467676,195.7261562347412
86,6,0.6074597,195.753812789917
87,5,0.6240448,196.54297828674316
88,6,0.62161106,195.8138942718506
89,6,0.6266937,195.90997695922852
90,6,0.62606794,193.37081909179688
91,6,0.6231487,197.951078414917
92,6,0.62746555,196.1219310760498
93,6,0.61831313,196.09785079956055
94,6,0.6039074,193.44782829284668
95,5,0.62997586,195.3721046447754
96,4,0.6436553,195.61505317687988
97,5,0.61969274,195.74499130249023
98,5,0.6215274,195.4030990600586
99,5,0.64118946,193.1619644165039
100,5,0.64958394,194.8227882385254
101,5,0.66475254,195.44601440429688
102,5,0.6575314,195.74880599975586
103,5,0.64164704,195.5862045288086
104,5,0.6663412,195.54710388183594
105,4,0.7140356,195.57499885559082
106,5,0.68063724,196.21801376342773
107,5,0.6787175,195.7380771636963
108,4,0.69406176,193.41683387756348
109,5,0.6394479,195.7550048828125
110,4,0.6602719,195.47009468078613
111,4,0.6596422,195.73211669921875
112,4,0.6639163,195.58191299438477
113,4,0.67494434,195.58095932006836
114,4,0.693707,193.44425201416016
115,4,0.69671005,195.90473175048828
116,4,0.69693226,195.53375244140625
117,4,0.6912286,195.36423683166504
118,4,0.68864405,195.52302360534668
119,4,0.686725,197.0510482788086
120,4,0.68349695,193.31789016723633
121,4,0.68198323,196.3362693786621
122,5,0.6545101,195.47390937805176
123,5,0.6533691,195.16277313232422
124,5,0.6687268,195.88136672973633
125,5,0.676139,194.01025772094727
126,5,0.6814827,195.5277919769287
127,5,0.6915358,193.17984580993652
128,5,0.71046937,195.62101364135742
129,6,0.6847779,195.38092613220215
130,6,0.68860245,243.26395988464355
131,6,0.6947737,213.331937789917
132,6,0.6849534,195.71208953857422
133,6,0.6891594,195.7838535308838
134,6,0.68615174,196.59709930419922
135,6,0.6740823,196.08497619628906
136,6,0.6730791,195.97911834716797
137,6,0.6668579,195.6322193145752
138,6,0.6668653,195.73593139648438
139,6,0.67006874,195.50728797912598
140,5,0.6982985,197.9060173034668
141,5,0.6998843,193.46213340759277
142,5,0.6957222,195.8301067352295
143,5,0.6967429,195.23882865905762
144,5,0.69372594,224.7030735015869
145,5,0.6940438,202.92282104492188
146,5,0.69828045,196.29406929016113
147,5,0.69840074,195.6949234008789
148,5,0.70383847,196.0899829864502
149,5,0.69684136,195.49798965454102
150,5,0.690259,195.7240104675293
151,5,0.69385767,197.20697402954102
152,5,0.70135623,195.83392143249512
153,5,0.6980854,195.38092613220215
154,5,0.6901406,194.98205184936523
155,5,0.6930085,202.12984085083008
156,5,0.69562215,201.01666450500488
157,4,0.7432219,196.516752243042
158,6,0.6668353,195.6498622894287
159,6,0.6692404,200.46401023864746
160,7,0.6420649,195.46914100646973
161,6,0.6649365,194.77295875549316
162,7,0.6440882,196.85697555541992
163,7,0.645648,195.79601287841797
164,6,0.6703039,193.15719604492188
165,7,0.6423841,196.06304168701172
166,6,0.66563183,195.95718383789062
167,5,0.69171435,193.88389587402344
168,5,0.69508713,196.2418556213379
169,4,0.7406374,194.6389675140381
170,5,0.69140327,195.53017616271973
171,5,0.6936262,193.14002990722656
172,5,0.68694913,195.60003280639648
173,5,0.67507136,196.15793228149414
174,5,0.6681139,195.33109664916992
175,5,0.6650203,195.99103927612305
176,6,0.6403282,196.43712043762207
177,5,0.6694913,195.61195373535156
178,5,0.67729414,195.65701484680176
179,5,0.67807806,195.46794891357422
180,5,0.6832351,195.45769691467285
181,5,0.6891209,195.01209259033203
182,5,0.6920053,211.1947536468506
183,5,0.6997064,213.41896057128906
184,5,0.6994201,195.96576690673828
185,5,0.706948,196.82908058166504
186,5,0.7054605,195.4638957977295
187,5,0.70705044,196.01893424987793
188,5,0.69034374,195.24264335632324
189,5,0.68819153,195.88303565979004
190,5,0.68653643,195.89495658874512
191,5,0.68777245,193.27306747436523
192,5,0.690732,193.4809684753418
193,5,0.6995014,193.4809684753418
194,5,0.70065117,196.5787410736084
195,5,0.688367,195.20807266235352
196,5,0.6898911,218.55902671813965
197,5,0.693912,285.811185836792
198,5,0.7028659,254.7140121459961
199,5,0.69993865,203.69195938110352
200,5,0.6995599,201.0800838470459
201,5,0.6978097,196.0299015045166
202,5,0.6902376,195.66607475280762
203,6,0.66461664,235.62097549438477
204,6,0.6744039,216.6290283203125
205,6,0.66843575,197.94368743896484
206,6,0.66984123,195.71781158447266
207,6,0.6692252,196.80285453796387
208,6,0.66311294,194.58270072937012
209,5,0.6930909,195.92881202697754
210,5,0.6918252,193.6929225921631
211,6,0.66252744,196.09498977661133
212,7,0.6305571,196.75087928771973
213,7,0.6445476,193.6037540435791
214,7,0.64318293,196.10095024108887
215,7,0.63977224,195.67108154296875
216,7,0.6419612,193.3739185333252
217,7,0.63758665,196.12598419189453
218,7,0.6417934,195.72019577026367
219,6,0.66516,193.4370994567871
220,6,0.64137185,195.63817977905273
221,6,0.6228078,195.54615020751953
222,6,0.6328327,195.6169605255127
223,6,0.62861633,202.1811008453369
224,6,0.6229958,199.33176040649414
225,6,0.6347986,196.2449550628662
226,6,0.62177634,195.99413871765137
227,7,0.60261774,195.74308395385742
228,7,0.60731703,195.97792625427246
229,7,0.6002744,195.67322731018066
230,6,0.61599016,200.34408569335938
231,5,0.63852966,196.83408737182617
232,7,0.60620767,195.9397792816162
233,6,0.62267476,195.89591026306152
234,7,0.60391265,195.8620548248291
235,9,0.584692,196.03490829467773
236,7,0.5979356,193.6779022216797
237,7,0.59629095,195.6322193145752
238,7,0.5996738,195.24693489074707
239,7,0.60133916,195.54591178894043
240,5,0.63121325,195.88685035705566
241,6,0.6107076,198.03190231323242
242,7,0.60361034,198.11224937438965
243,7,0.60867584,193.70508193969727
244,9,0.59270406,193.37916374206543
245,9,0.6003653,198.3942985534668
246,9,0.598197,193.66192817687988
247,8,0.6095689,195.62697410583496
248,9,0.5958697,198.5149383544922
249,9,0.5997579,193.8338279724121
250,7,0.616097,195.85204124450684
251,8,0.59910977,195.5850124359131
252,7,0.61863434,196.1379051208496
253,7,0.6164631,193.23086738586426
254,7,0.61203474,194.02599334716797
255,7,0.6101111,197.16596603393555
256,6,0.63037586,195.5850124359131
257,7,0.60794884,195.86467742919922
258,6,0.630711,195.7566738128662
259,7,0.6162762,196.1820125579834
260,7,0.6617942,193.63975524902344
261,7,0.65738434,196.2418556213379
262,9,0.6379419,196.17795944213867
263,9,0.67173237,196.00796699523926
264,11,0.65876067,193.8471794128418
265,11,0.6458956,196.32887840270996
266,11,0.64337176,193.84098052978516
267,11,0.64523226,196.38609886169434
268,10,0.6569368,193.80712509155273
269,9,0.6495544,195.9078311920166
270,10,0.65146744,195.76501846313477
271,10,0.6499898,194.95320320129395
272,11,0.639459,196.3331699371338
273,11,0.639245,196.33197784423828
274,11,0.6509238,196.33889198303223
275,10,0.66596806,196.46883010864258
276,12,0.63652563,194.24915313720703
277,11,0.64522177,196.75779342651367
278,10,0.6576315,194.84615325927734
279,10,0.6498095,195.91403007507324
280,9,0.67307496,193.8948631286621
281,10,0.6679617,196.2890625
282,10,0.6713747,196.2580680847168
283,10,0.6651424,196.07973098754883
284,9,0.68139666,193.20392608642578
285,10,0.6654612,196.06399536132812
286,9,0.6830075,195.4059600830078
287,7,0.7294618,195.97697257995605
288,8,0.7013613,193.5441493988037
289,8,0.7097664,193.66717338562012
290,8,0.7163086,197.95894622802734
291,8,0.7148808,194.87738609313965
292,7,0.7254177,196.55919075012207
293,8,0.7012206,196.30908966064453
294,8,0.7050551,195.5280303955078
295,8,0.70266265,196.45380973815918
296,8,0.6938666,196.11501693725586
297,8,0.69549674,195.73307037353516
298,8,0.68891346,198.04906845092773
299,8,0.6859897,193.78376007080078
300,8,0.6844671,195.8920955657959
301,7,0.7037726,195.2219009399414
302,8,0.6838369,195.89591026306152
303,8,0.6849537,195.7418918609619
304,8,0.68276703,193.5720443725586
305,7,0.7032161,195.81985473632812
306,7,0.70201063,195.80316543579102
307,7,0.70292854,195.7859992980957
308,7,0.7017611,195.42694091796875
309,7,0.69997376,195.83797454833984
310,6,0.73926336,193.45521926879883
311,6,0.73532695,198.15587997436523
312,6,0.730681,195.81890106201172
313,6,0.7286517,195.67203521728516
314,6,0.7343592,195.9972381591797
315,6,0.73259073,193.85004043579102
316,6,0.7368079,205.0940990447998
317,6,0.7345894,198.11487197875977
318,6,0.7340315,195.86610794067383
319,6,0.73151535,198.00209999084473
320,6,0.73111993,195.86706161499023
321,6,0.7374854,197.92914390563965
322,6,0.73700285,195.94383239746094
323,6,0.73851544,195.5718994140625
324,7,0.710525,193.81403923034668
325,7,0.71142775,195.8022117614746
326,6,0.7377691,195.6782341003418
327,6,0.7389335,195.66679000854492
328,6,0.7415822,195.5111026763916
329,6,0.73727006,193.97974014282227
330,6,0.7451658,195.56093215942383
331,6,0.74141306,195.99270820617676
332,6,0.7415519,195.3437328338623
333,6,0.746294,195.52898406982422
334,6,0.7483457,195.62292098999023
335,6,0.74216366,193.36867332458496
336,6,0.71587926,247.3289966583252
337,5,0.75806963,304.16011810302734
338,5,0.7492704,210.11710166931152
339,5,0.73458385,195.43695449829102
340,5,0.7161712,193.79520416259766
341,5,0.7183457,195.83725929260254
342,5,0.71968806,196.1207389831543
343,5,0.7067258,234.92813110351562
344,5,0.72892123,207.8530788421631
345,5,0.722198,195.11127471923828
346,5,0.7186141,195.45292854309082
347,5,0.7171213,196.33102416992188
348,5,0.72194403,195.2970027923584
349,6,0.68063635,195.7528591156006
350,6,0.68771315,195.570707321167
351,5,0.7187697,195.36161422729492
352,5,0.72758704,195.53613662719727
353,5,0.73574233,193.2368278503418
354,5,0.73157036,195.53613662719727
355,5,0.73862475,195.44291496276855
356,6,0.70157486,193.42803955078125
357,5,0.7501888,195.36995887756348
358,5,0.76282746,193.2511329650879
359,6,0.7035971,195.73092460632324
360,6,0.70016813,195.95003128051758
361,6,0.7082307,195.9550380706787
362,6,0.69785136,196.29383087158203
363,6,0.7020791,196.08592987060547
364,6,0.687967,195.9240436553955
365,7,0.6613059,196.25425338745117
366,6,0.7238667,196.3200569152832
367,6,0.7194795,196.0148811340332
368,7,0.69755536,196.44904136657715
369,6,0.72010726,193.49026679992676
370,7,0.69173753,197.3130702972412
371,6,0.7180724,195.72019577026367
372,6,0.7129553,195.90997695922852
373,6,0.65916574,195.28484344482422
374,4,0.6825702,196.3369846343994
375,4,0.69484985,193.27592849731445
376,5,0.6503925,195.59979438781738
377,5,0.6618579,195.54424285888672
378,6,0.6383601,195.92618942260742
379,6,0.6501998,195.9359645843506
380,7,0.615492,193.85814666748047
381,7,0.634338,195.1427459716797
382,7,0.643485,195.98007202148438
383,7,0.6517871,195.8329677581787
384,7,0.65095395,195.85084915161133
385,7,0.63995403,192.9299831390381
386,7,0.6437849,195.52087783813477
387,5,0.706339,195.50228118896484
388,5,0.70109,195.50585746765137
389,6,0.6719341,195.7530975341797
390,6,0.67239165,195.67275047302246
391,7,0.642074,196.02084159851074
392,7,0.6496638,195.30487060546875
393,6,0.6883879,195.47390937805176
394,6,0.683861,196.1820125579834
395,7,0.66378814,196.10214233398438
396,7,0.66922563,193.44282150268555
397,7,0.675738,195.64294815063477
398,7,0.68537647,195.66106796264648
399,8,0.6674426,195.49894332885742
400,8,0.6613563,195.82390785217285
401,8,0.6675545,195.21284103393555
402,8,0.6720389,193.88294219970703
403,8,0.65638185,196.03204727172852
404,8,0.6539216,195.8010196685791
405,8,0.65545565,195.8458423614502
406,7,0.6783748,195.86992263793945
407,8,0.65247285,195.94383239746094
408,8,0.65456295,196.1076259613037
409,8,0.65851223,195.97291946411133
410,8,0.66988903,195.01805305480957
411,8,0.6773986,195.42908668518066
412,7,0.6932408,195.50490379333496
413,6,0.7217133,193.88318061828613
414,6,0.71538585,195.62816619873047
415,7,0.678494,195.79076766967773
416,5,0.71307915,195.7099437713623
417,6,0.68014926,193.59683990478516
418,6,0.67874527,195.37901878356934
419,7,0.65499294,195.79529762268066
420,6,0.67933124,195.20092010498047
421,7,0.67027146,193.4070587158203
422,8,0.6644918,197.2517967224121
423,8,0.6714256,196.05207443237305
424,8,0.67462856,196.4409351348877
425,8,0.66943353,195.80793380737305
426,8,0.67787147,198.06218147277832
427,7,0.68387073,194.14114952087402
428,8,0.66506195,195.76406478881836
429,8,0.65599316,195.59717178344727
430,9,0.63590366,199.10717010498047
431,8,0.6501883,195.61290740966797
432,9,0.6368849,195.85895538330078
433,9,0.637253,194.7469711303711
434,9,0.65237445,213.57488632202148
435,9,0.6435086,209.68079566955566
436,9,0.64645475,196.80309295654297
437,9,0.64950275,200.35028457641602
438,9,0.65364057,198.90999794006348
439,8,0.6559925,204.95891571044922
440,8,0.66101575,198.07696342468262
441,8,0.66009676,196.32601737976074
442,9,0.64812523,198.0729103088379
443,8,0.6610259,195.9531307220459
444,8,0.66240454,195.70159912109375
445,9,0.64520574,195.74499130249023
446,9,0.6584562,196.70605659484863
447,9,0.6609885,196.9013214111328
448,9,0.6523365,196.61402702331543
449,9,0.6607497,194.73671913146973
450,9,0.65892625,196.6240406036377
451,8,0.67097646,196.01202011108398
452,8,0.6634563,198.6219882965088
453,9,0.6584234,193.73083114624023
454,9,0.6579244,197.59416580200195
455,9,0.6557626,196.47574424743652
456,9,0.6510437,194.1380500793457
457,7,0.68002856,196.31695747375488
458,7,0.6833458,203.92417907714844
459,7,0.679321,198.69494438171387
460,7,0.67061216,196.34294509887695
461,7,0.66614234,196.06876373291016
462,7,0.6744389,195.80078125
463,7,0.67186373,195.87397575378418
464,7,0.66315776,196.40398025512695
465,7,0.6575254,195.80721855163574
466,8,0.64427483,196.14791870117188
467,8,0.6370147,196.42996788024902
468,8,0.64088756,195.20115852355957
469,8,0.65159583,195.6920623779297
470,8,0.6509043,195.82509994506836
471,8,0.64498967,200.44898986816406
472,8,0.643225,196.66695594787598
473,8,0.6354905,195.9969997406006
474,8,0.63928986,193.90201568603516
475,8,0.63304555,251.2660026550293
476,7,0.63126326,301.6819953918457
477,7,0.6290852,204.18715476989746
478,8,0.6278881,192.20304489135742
479,5,0.67748356,195.74809074401855
480,5,0.66960824,195.39213180541992
481,5,0.6771452,195.21093368530273
482,6,0.67208725,234.99298095703125
483,6,0.6638119,445.98388671875
484,7,0.655417,401.0329246520996
485,7,0.65885216,208.6930274963379
486,7,0.68013877,196.34699821472168
487,7,0.6785293,195.44219970703125
488,7,0.6479897,196.1050033569336
489,7,0.6517676,193.67098808288574
490,6,0.6770205,193.9258575439453
491,6,0.67163604,197.7708339691162
492,6,0.67810196,195.9059238433838
493,7,0.659383,196.00677490234375
494,6,0.67753464,195.48988342285156
495,6,0.6742049,194.65303421020508
496,6,0.66616625,195.65796852111816
497,6,0.66455525,195.9249973297119
498,6,0.6766029,194.3349838256836
499,6,0.6680174,195.6489086151123
500,6,0.67400175,196.33197784423828
501,6,0.6715043,195.71375846862793
502,7,0.6602651,195.7709789276123
503,6,0.6688838,195.60503959655762
504,6,0.66495216,196.61521911621094
505,5,0.6950773,194.51117515563965
506,5,0.6978895,195.8332061767578
507,7,0.64775956,196.30908966064453
508,6,0.67633194,195.86610794067383
509,6,0.6701803,193.15695762634277
510,6,0.6858995,196.00510597229004
511,6,0.68163604,193.86601448059082
512,6,0.6879671,195.62602043151855
513,7,0.66561496,195.48916816711426
514,6,0.68791866,195.45221328735352
515,6,0.68749005,193.436861038208
516,6,0.6840732,197.6304054260254
517,6,0.6753352,193.65310668945312
518,6,0.67283195,195.51801681518555
519,6,0.6815443,196.02179527282715
520,6,0.6815674,195.80793380737305
521,6,0.665961,195.74904441833496
522,6,0.6716738,192.9337978363037
523,5,0.7009431,195.57809829711914
524,5,0.7034615,195.4057216644287
525,5,0.6940558,197.6032257080078
526,5,0.6960347,193.6488151550293
527,5,0.69759154,194.41676139831543
528,5,0.6878842,197.51787185668945
529,5,0.6720448,193.09616088867188
530,5,0.6624189,195.9991455078125
531,4,0.7047322,195.12391090393066
532,5,0.6740479,195.5249309539795
533,5,0.6799046,195.4958438873291
534,5,0.6896372,195.6770420074463
535,5,0.6972815,195.77312469482422
536,5,0.70004827,195.41597366333008
537,6,0.6686663,193.27688217163086
538,6,0.6691571,197.76678085327148
539,7,0.6477903,194.14401054382324
540,7,0.6503361,195.7998275756836
541,7,0.6470958,195.52016258239746
542,7,0.65626985,195.631742477417
543,7,0.65630764,195.57809829711914
544,8,0.64571095,195.90306282043457
545,7,0.6564289,194.1819190979004
546,7,0.6578905,195.44076919555664
547,9,0.62912685,196.38419151306152
548,8,0.6706493,195.48702239990234
549,7,0.70454973,195.96385955810547
550,7,0.7064633,195.87302207946777
551,7,0.7035827,196.1369514465332
552,8,0.6785927,194.0598487854004
553,7,0.70719284,195.73402404785156
554,7,0.7040354,195.9390640258789
555,7,0.7022806,193.56369972229004
556,7,0.70354277,195.64270973205566
557,7,0.6992363,195.479154586792
558,7,0.6905473,195.4629421234131
559,7,0.6955792,193.52340698242188
560,7,0.69376856,195.6961154937744
561,8,0.7004051,195.89519500732422
562,8,0.6940088,193.48478317260742
563,8,0.70552486,196.17104530334473
564,8,0.71987057,196.02108001708984
565,8,0.711151,195.6620216369629
566,8,0.7194027,193.76516342163086
567,8,0.72041917,193.56679916381836
568,8,0.72050023,196.67720794677734
569,8,0.7158281,195.80388069152832
570,8,0.7139575,194.2458152770996
571,8,0.7051046,195.77813148498535
572,8,0.7002257,195.70493698120117
573,8,0.69445336,197.06201553344727
574,8,0.69204354,195.95003128051758
575,8,0.68095756,198.2109546661377
576,8,0.66854393,195.98913192749023
577,8,0.6592744,193.58086585998535
578,9,0.65127903,196.1369514465332
579,8,0.67160666,196.05684280395508
580,8,0.67550635,195.8308219909668
581,8,0.67381185,193.54510307312012
582,7,0.6929057,195.8310604095459
583,7,0.69294035,195.97792625427246
584,7,0.69288903,195.3279972076416
585,8,0.6652987,193.95899772644043
586,8,0.66314,196.0599422454834
587,7,0.67078406,196.46310806274414
588,7,0.64927155,195.4822540283203
589,7,0.63873476,194.43106651306152
590,7,0.63500875,195.9679126739502
591,7,0.6288646,195.69897651672363
592,7,0.63304204,196.07806205749512
593,7,0.6307358,201.91001892089844
594,7,0.60197914,195.75095176696777
595,6,0.6064933,196.02108001708984
596,6,0.62274414,197.97396659851074
597,6,0.6288837,196.1522102355957
598,6,0.65298,195.50609588623047
599,6,0.656295,195.65272331237793
600,6,0.65819573,195.83582878112793
601,6,0.67106754,195.89710235595703
602,6,0.67021984,195.62792778015137
603,6,0.67455286,195.814847946167
604,6,0.6930905,195.61481475830078
605,6,0.6874886,195.76382637023926
606,7,0.6595341,193.6500072479248
607,7,0.6776476,195.83797454833984
608,7,0.67670137,195.84417343139648
609,7,0.6777579,195.60003280639648
610,7,0.68683225,195.67584991455078
611,7,0.6905661,193.4967041015625
612,6,0.7281609,197.96514511108398
613,7,0.6943986,252.66194343566895
614,7,0.6977542,301.64504051208496
615,7,0.6948934,201.71284675598145
616,8,0.6754538,198.44508171081543
617,8,0.67336744,193.99499893188477
618,8,0.6700451,195.82891464233398
619,8,0.669997,206.41589164733887
620,9,0.65539837,232.1000099182129
621,8,0.67795,204.0688991546631
622,8,0.67744744,198.42791557312012
623,8,0.6732213,195.94287872314453
624,8,0.6724869,195.6319808959961
625,8,0.67087764,197.282075881958
626,7,0.6854579,199.0351676940918
627,9,0.6528465,201.07102394104004
628,8,0.6775218,197.6339817047119
629,7,0.68735033,200.5009651184082
630,7,0.6926542,198.3318328857422
631,7,0.68920153,198.38500022888184
632,8,0.68279994,195.95098495483398
633,8,0.68292415,196.09904289245605
634,9,0.66862243,202.90279388427734
635,7,0.7017409,195.89877128601074
636,7,0.6881915,196.17772102355957
637,7,0.6904546,196.23279571533203
638,7,0.6958824,193.50194931030273
639,7,0.69788074,196.01798057556152
640,7,0.6950871,195.8448886871338
641,7,0.69228685,198.00496101379395
642,7,0.6900361,196.48098945617676
643,7,0.6896901,204.18405532836914
644,8,0.67255557,195.8153247833252
645,7,0.6749792,197.57318496704102
646,7,0.6889284,195.85800170898438
647,8,0.6594733,196.0902214050293
648,8,0.6416931,196.00772857666016
649,8,0.6508564,193.69792938232422
650,7,0.6645902,195.93000411987305
651,8,0.637411,196.2110996246338
652,8,0.66062164,195.7230567932129
653,8,0.6657424,196.29859924316406
654,8,0.6799123,195.73211669921875
655,8,0.68386054,195.94502449035645
656,9,0.6685903,196.40493392944336
657,9,0.6604642,195.82891464233398
658,9,0.66572845,196.61402702331543
659,9,0.6626254,194.90289688110352
660,9,0.674276,196.34413719177246
661,8,0.6777066,197.62301445007324
662,8,0.6767294,196.93899154663086
663,8,0.69249856,194.39411163330078
664,8,0.6842884,196.78688049316406
665,8,0.68886393,197.65615463256836
666,8,0.6935917,193.51482391357422
667,8,0.6803366,196.17009162902832
668,7,0.708466,195.76597213745117
669,9,0.66194797,195.70589065551758
670,9,0.66612786,196.40183448791504
671,8,0.6853913,193.60923767089844
672,8,0.6799773,196.37393951416016
673,9,0.6552203,198.14300537109375
674,8,0.6694763,193.5720443725586
675,9,0.65769553,195.4360008239746
676,9,0.66594213,197.8588104248047
677,9,0.6489345,205.4440975189209
678,8,0.6641215,197.2658634185791
679,8,0.6661926,197.96085357666016
680,8,0.665616,196.0282325744629
681,8,0.65266263,195.86992263793945
682,8,0.6620711,196.03991508483887
683,8,0.67048895,195.89996337890625
684,8,0.6581975,196.13194465637207
685,7,0.66855234,193.29404830932617
686,7,0.6578626,196.5038776397705
687,6,0.6873493,193.61114501953125
688,6,0.68615896,197.282075881958
689,6,0.67718273,196.1688995361328
690,6,0.67427,193.53103637695312
691,6,0.6736255,195.35303115844727
692,6,0.68041426,195.54495811462402
693,7,0.6546194,195.73497772216797
694,7,0.64730203,195.83988189697266
695,7,0.64783037,195.26219367980957
696,6,0.6773885,195.44601440429688
697,7,0.64768344,195.89900970458984
698,7,0.6528816,193.65620613098145
699,6,0.68684673,195.25790214538574
700,7,0.65961933,195.389986038208
701,6,0.68006533,194.2288875579834
702,7,0.6611914,194.75793838500977
703,5,0.7357585,195.68157196044922
704,6,0.70292693,197.01123237609863
705,6,0.69924927,195.80602645874023
706,6,0.7113366,196.69604301452637
707,7,0.68613064,195.756196975708
708,7,0.68212265,195.86706161499023
709,6,0.71616316,197.77822494506836
710,6,0.7159791,193.30191612243652
711,6,0.7165796,203.7210464477539
712,6,0.72002393,199.59115982055664
713,6,0.71676064,193.57895851135254
714,6,0.7135212,202.5320529937744
715,6,0.7167723,196.37131690979004
716,6,0.7147189,196.09618186950684
717,6,0.718162,196.36297225952148
718,6,0.7079622,196.03705406188965
719,6,0.70523673,195.94097137451172
720,6,0.71175736,196.10595703125
721,6,0.7200401,194.08321380615234
722,6,0.7009742,195.634126663208
723,6,0.7055561,193.2809352874756
724,6,0.70325726,195.85299491882324
725,6,0.70290494,195.6191062927246
726,6,0.705121,196.17319107055664
727,6,0.70183116,193.10402870178223
728,6,0.6973403,197.00932502746582
729,6,0.695244,197.9219913482666
730,6,0.6924092,193.24588775634766
731,6,0.69282633,195.80578804016113
732,6,0.69262815,196.11811637878418
733,5,0.71948177,195.59502601623535
734,5,0.73326075,195.4948902130127
735,5,0.71140605,207.10206031799316
736,4,0.74801517,192.9929256439209
737,5,0.6906959,197.8280544281006
738,5,0.6918827,195.8599090576172
739,5,0.70324177,195.39690017700195
740,5,0.7102423,195.9381103515625
741,5,0.69705206,197.4949836730957
742,5,0.66000456,198.1511116027832
743,4,0.66560924,195.43194770812988
744,4,0.66847366,195.68729400634766
745,4,0.68015456,193.33195686340332
746,3,0.7415199,195.5740451812744
747,3,0.7306474,195.3582763671875
748,3,0.7333324,195.23930549621582
749,3,0.71509165,195.23096084594727
750,3,0.73853856,195.39618492126465
751,4,0.6828269,195.88017463684082
752,4,0.68250364,242.48909950256348
753,3,0.7274383,306.1239719390869
754,3,0.7214207,208.83893966674805
755,3,0.73110795,199.31697845458984
756,3,0.73004943,195.6648826599121
757,4,0.6839493,197.40605354309082
758,4,0.6863936,195.3721046447754
759,3,0.73048186,236.1900806427002
760,3,0.72833353,211.12990379333496
761,3,0.7363799,197.9069709777832
762,3,0.73170376,197.24392890930176
763,4,0.67110574,195.57571411132812
764,3,0.711181,194.7472095489502
765,3,0.7268505,195.12295722961426
766,4,0.6730678,193.82905960083008
767,3,0.73084146,194.72289085388184
768,3,0.71457785,195.235013961792
769,3,0.7199139,197.7100372314453
770,4,0.668687,193.55416297912598
771,4,0.66076195,195.46079635620117
772,4,0.66364545,198.70495796203613
773,4,0.65618205,195.88208198547363
774,4,0.6914658,196.13003730773926
775,4,0.6908186,195.87302207946777
776,4,0.69040763,194.47612762451172
777,4,0.6826428,195.90187072753906
778,4,0.7016622,195.89710235595703
