Frame,Total Faces,Average Accuracy
253,23,0.744702187868265
254,23,0.7304798548038189
255,23,0.7326476597785949
256,22,0.7488300253947576
257,22,0.7584317078193029
258,21,0.7635114892669346
259,20,0.7633149813521992
260,18,0.7822061002254486
261,18,0.7782933443784714
262,19,0.794322038951673
263,19,0.7937640607357025
264,19,0.7979363203048706
265,19,0.7900650471448898
266,19,0.7890802681446075
267,19,0.7687246458871024
268,20,0.7621138773181222
269,20,0.7650559842586517
270,18,0.7971724897623063
271,19,0.7839346442903791
272,19,0.7947598069906234
273,19,0.7875572301092602
274,20,0.7782845984805714
275,19,0.7908329850151425
276,19,0.8110985636711121
277,19,0.8058278292417527
278,19,0.8245417287475184
279,19,0.8028154045343399
280,19,0.808753389120102
281,19,0.81491878926754
282,19,0.815548700094223
283,20,0.7972515736307416
284,20,0.7980667835190183
285,20,0.7998296079181489
286,19,0.8020807476270766
287,20,0.801171566758837
288,20,0.8041691297576541
289,20,0.7933968684890054
290,20,0.7931904928250746
291,20,0.7877733571962877
292,21,0.7927158526752306
293,19,0.7969384843652899
294,20,0.78449837539507
295,20,0.794658750295639
296,21,0.7728906994064649
297,21,0.7781708786884943
298,21,0.7722068404157957
299,21,0.7739628305037817
300,23,0.7613094663619995
301,20,0.7684516906738281
302,21,0.761148768166701
303,22,0.7598428678512573
304,21,0.7810739328463873
305,21,0.7786824181675911
306,22,0.7617779100934664
307,19,0.7691726711663333
308,20,0.7639517835948778
309,20,0.7718974740608878
310,20,0.765981383945631
311,20,0.766779609348463
312,19,0.7932370475360325
313,21,0.776089920239015
314,20,0.7956817746162415
315,20,0.7794791487130251
316,20,0.7796063639900901
317,20,0.7951076428095499
318,19,0.7903771570750645
319,20,0.7615140261857406
320,21,0.7748938690532338
321,20,0.7699980275197462
322,20,0.7583427700129423
323,20,0.7568956776098772
324,20,0.7586980109865015
325,20,0.780531088511149
326,19,0.7961993306875229
327,18,0.7965563786657233
328,18,0.7748049199581146
329,18,0.7766824036836624
330,18,0.7785329759120941
331,20,0.7580172582106157
332,20,0.7551770427010276
333,19,0.7696781953175863
334,19,0.7688231524967012
335,19,0.7764056097893488
336,20,0.7852994146801177
337,20,0.7796959990546817
338,20,0.7761585088003249
339,20,0.7695344771657672
340,19,0.7853413134813308
341,18,0.8008092296750922
342,18,0.7996427855993572
343,19,0.7842297583818436
344,19,0.7849017381668091
345,19,0.7838843017816544
346,19,0.7774700075387955
347,19,0.7796562731266021
348,19,0.7613425112905956
349,19,0.7607692735535758
350,20,0.7540434570539565
351,19,0.743564730598813
352,20,0.7398367353848049
353,20,0.7447156190872193
354,20,0.7326345897856212
355,19,0.7552113062457034
356,19,0.7475145521916842
357,19,0.7352391660213471
358,19,0.7345331192016602
359,18,0.7483025663777402
360,18,0.7659028636084663
361,18,0.7671173281139798
362,18,0.7676715188556247
363,17,0.7779006116530475
364,18,0.7562994195355309
365,20,0.7299892336130143
366,20,0.7305093705654144
367,21,0.7109615017067302
368,19,0.7334198415279388
369,19,0.7328755766153335
370,18,0.7242624702907744
371,18,0.7269069701433182
372,18,0.7226301848888397
373,18,0.71470405459404
374,18,0.7182172387838364
375,18,0.7173976123332977
376,17,0.7329166311966745
377,18,0.7250007361173629
378,18,0.7228762090206147
379,18,0.7107424111593337
380,18,0.7207425690832592
381,18,0.7230987066314334
382,18,0.7404724091291428
383,18,0.7322232604026795
384,18,0.7108517451719805
385,19,0.725651829015641
386,19,0.7438531875610351
387,18,0.7523381270860371
388,18,0.7586885659318221
389,18,0.7580370369710421
390,18,0.7480953618099815
391,18,0.7466781854629516
392,19,0.7396956473588944
393,18,0.7544075564334267
394,17,0.7608439094490476
395,18,0.7507540144418415
396,17,0.7612448102898068
397,17,0.7660250763098398
398,18,0.7481065643461127
399,18,0.7497699103857342
400,18,0.7507103085517883
401,18,0.7586394987608257
402,18,0.7565298205927798
403,18,0.7577991862046091
404,18,0.7577595804866991
405,18,0.7588026429477491
406,18,0.7612276328237433
407,18,0.7523101662334643
408,18,0.7421092077305442
409,18,0.7258354485034942
410,18,0.7130897612798781
411,17,0.7301011744298433
412,17,0.7200837075710297
413,17,0.7218407988548279
414,17,0.7199873358011246
415,18,0.7168778151273727
416,17,0.7221063405275345
417,17,0.7218671143054962
418,17,0.7169885456562042
419,19,0.7174459804188121
420,19,0.7274150550365448
421,20,0.7200466638261621
422,19,0.7298415113579143
423,18,0.735283442905971
424,18,0.7287127035004752
425,18,0.7291528224945069
426,19,0.7343551307916641
427,18,0.7321393102407455
428,18,0.735151293873787
429,18,0.7286869049072265
430,17,0.7482546473804274
431,15,0.7589060138253605
432,15,0.765915011658388
433,15,0.769433484357946
434,15,0.7740333956830642
435,15,0.7675202278529897
436,15,0.7600473761558533
437,16,0.7670594804427203
438,16,0.7840495929121971
439,16,0.7771604762357824
440,16,0.7650001810656654
441,18,0.7598904590857657
442,18,0.7548038614423651
443,15,0.7780150315340828
444,15,0.7671865049530479
445,16,0.7661551166983211
446,16,0.7650127410888672
447,16,0.7661127237712636
448,15,0.7688047662377357
449,15,0.7601668797433376
450,14,0.7507576783498128
451,14,0.7279147543013096
452,13,0.7467451572418213
453,14,0.7426403872668743
454,16,0.7269425259696113
455,16,0.7304470737775167
456,16,0.7330573366747962
457,16,0.7549514700384701
458,16,0.7415355245272318
459,17,0.7427426670726976
460,18,0.7625973130527296
461,18,0.7581191927194595
462,18,0.7647065967321396
463,18,0.7540306627750397
464,17,0.7611748450680783
465,19,0.736973572345007
466,19,0.7594429630982248
467,18,0.7710226873556772
468,18,0.7669250435299344
469,17,0.7789359338143292
470,18,0.7616473999288347
471,18,0.7749286128415002
472,19,0.7421943829173133
473,18,0.751870259642601
474,18,0.7554206013679504
475,17,0.7675973553406564
476,18,0.7523558914661408
477,18,0.75504230260849
478,19,0.7393168636730739
479,18,0.745079014982496
480,18,0.7426772940726507
481,18,0.7448955575625101
482,18,0.7427923736118135
483,18,0.7388754572187152
484,18,0.7418299090294611
485,19,0.7418224868320283
486,19,0.7387818381899879
487,19,0.743943262667883
488,20,0.7367661351507361
489,19,0.7446052403677077
490,19,0.7383993069330851
491,19,0.744934720652444
492,18,0.7559403270483017
493,18,0.7592040538787842
494,18,0.7628594487905502
495,18,0.758247435092926
496,18,0.765682652592659
497,18,0.7773942194486919
498,18,0.770358079358151
499,18,0.765151416000567
500,18,0.7496805489063263
501,18,0.7689122149818822
502,18,0.7671585271233007
503,18,0.772526857100035
504,19,0.73708315058188
505,18,0.7569253504276275
506,19,0.7359995302699861
507,17,0.7506784856319427
508,17,0.7464710265398026
509,18,0.7434465825557709
510,18,0.7403965294361115
511,17,0.7340201526880265
512,18,0.7233777670633226
513,18,0.7405274450778961
514,18,0.7393828213214875
515,19,0.736454359122685
516,19,0.7433999748457045
517,19,0.7370724352923307
518,19,0.7456574710932645
519,19,0.7493179657242515
520,20,0.745486855506897
521,19,0.7502929839220914
522,20,0.7536637728864496
523,20,0.741342129914657
524,20,0.7404396508051001
525,19,0.7532571391625837
526,20,0.7452318124149157
527,20,0.7472806572914124
528,21,0.7368819465239843
529,18,0.7789006971177601
530,18,0.7832463324069977
531,17,0.788941216468811
532,17,0.7968655884265899
533,16,0.8092600802580515
534,16,0.8059003386232588
535,16,0.7981117963790894
536,18,0.7622148394584656
537,17,0.7703520122327303
538,17,0.7447130650281906
539,17,0.7423195660114288
540,17,0.7416735917329789
541,16,0.740035775460695
542,17,0.7310078740119934
543,16,0.7472337120109134
544,17,0.7385901557771783
545,18,0.7316355615854263
546,17,0.7361189597531369
547,16,0.7399544815222422
548,18,0.7199360489845276
549,19,0.7057334723926726
550,18,0.731116333603859
551,18,0.7373657912015915
552,19,0.7305041069076175
553,17,0.7531441324635556
554,18,0.7422991752624511
555,17,0.7536741620615909
556,18,0.7344803065061569
557,16,0.7615087860160403
558,16,0.7652742432223426
559,16,0.7700910800033145
560,17,0.7641030518632186
561,16,0.779435568385654
562,16,0.7752134998639425
563,17,0.7480463892221451
564,17,0.7556253254413605
565,17,0.7578972703532169
566,17,0.7680273714818453
567,18,0.7595540374517441
568,18,0.7627508729696274
569,18,0.7515932828187942
570,17,0.7415020210402352
571,17,0.7514478713274002
572,17,0.7474645465612412
573,16,0.7577100741235834
574,16,0.7544997491334614
575,17,0.754473477602005
576,17,0.7549442112445831
577,17,0.7453945219516754
578,16,0.7475082466476842
579,16,0.7431324971349615
580,16,0.7385768513930472
581,15,0.7486694057782491
582,17,0.7379476457834244
583,17,0.7342715829610824
584,18,0.7142780565080189
585,17,0.723714292049408
586,17,0.721935698390007
587,17,0.7194641888141632
588,17,0.7073488263856798
589,17,0.7333728898139227
590,17,0.7273469737597874
591,17,0.731922135466621
592,15,0.756998990711413
593,15,0.7479004483473929
594,15,0.7485976877965426
595,15,0.748855848061411
596,16,0.7407449364662171
597,16,0.7469514846801758
598,17,0.7370985069058158
599,17,0.7638652563095093
600,18,0.7322664071213115
601,18,0.7256108444669972
602,17,0.750914375890385
603,17,0.7619893834704444
604,17,0.7440498782240826
605,17,0.7447387161462203
606,18,0.7359132766723633
607,18,0.7636635587328956
608,18,0.7553464553572915
609,18,0.7667321222169059
610,18,0.7648890858346765
611,19,0.7580760365182703
612,19,0.767616073290507
613,18,0.7763770610094071
614,18,0.760944005988893
615,17,0.7496069243976048
616,19,0.728266962196516
617,18,0.7505900832739744
618,17,0.7642679404128682
619,17,0.7791113419966265
620,17,0.7794213430448012
621,17,0.772452633489262
622,17,0.7822347964559283
623,17,0.7850294765971956
624,17,0.7755450010299683
625,18,0.7683167353920315
626,18,0.7667407367540442
627,17,0.7816565605727109
628,17,0.7816548808054491
629,18,0.776456065799879
630,18,0.770661825719087
631,18,0.7600295767188072
632,19,0.7454571151733398
633,18,0.7590914989511172
634,18,0.7605873395999273
635,18,0.7505644833048185
636,18,0.7611903911051543
637,18,0.7662025767823925
638,18,0.7631770787031754
639,18,0.7681282318156698
640,18,0.7677419444789058
641,18,0.7603162527084351
642,18,0.7566735485325689
643,19,0.7358749310175577
644,19,0.7251374340057373
645,19,0.7194601535797119
646,20,0.7123875220616659
647,20,0.7074253250051428
648,21,0.7242519474029541
649,20,0.7240062997891352
650,20,0.7238969642382401
651,20,0.721377432346344
652,20,0.7051355308956571
653,20,0.705363963658993
654,20,0.7142338477648221
655,20,0.732849029203256
656,20,0.7241353726387024
657,20,0.7308221125602722
658,20,0.7354568982124329
659,20,0.7368249368667602
660,20,0.7386177682876587
661,22,0.7273358915533338
662,22,0.7233328377759015
663,22,0.7371515127328726
664,22,0.7398878741264343
665,22,0.7307266707603748
666,22,0.7420478142224826
667,22,0.7427450585365295
668,20,0.7409983563423157
669,19,0.7306651067733765
670,18,0.7427031174302101
671,18,0.7352612589796385
672,17,0.7360285421212515
673,17,0.7373164544502894
674,18,0.7332337546348572
675,19,0.7296166236584003
676,18,0.7452314376831055
677,19,0.730028326694782
678,19,0.7241316460646116
679,19,0.7308139252662659
680,19,0.7301436448097229
681,20,0.7178443193435669
682,18,0.7121532917022705
683,19,0.7060033335135534
684,19,0.7118905076274166
685,19,0.7152963601625882
686,18,0.7252114936709404
687,18,0.7247748374938965
688,18,0.7267471874753634
689,17,0.7369642957397129
690,17,0.7364977650020433
691,17,0.7383299936418948
692,17,0.7453248215758282
693,18,0.7264904761314392
694,18,0.733911948899428
695,18,0.7312818293770155
696,19,0.7205059003829956
697,18,0.7307962477207184
698,18,0.7308930340020553
699,18,0.725032098915266
700,18,0.7388638882409959
701,18,0.7183070670474659
702,18,0.7055277770215814
703,17,0.7150995078540984
704,17,0.7141156764257521
705,17,0.7041061412204396
706,17,0.7264700263738633
707,17,0.7119271726835341
708,17,0.7469163599767183
709,16,0.7485253810882568
710,17,0.726121867957868
711,17,0.7278136642355668
712,17,0.7206229835748672
713,17,0.7111355304718018
714,18,0.708610591434297
715,20,0.6931402087211609
716,20,0.7018095928689708
717,17,0.7314517587423325
718,18,0.7492858673396864
719,19,0.7419518560171128
720,20,0.7356794249443781
721,19,0.7545832633972168
722,18,0.7603504940083152
723,19,0.7473464697599411
724,18,0.7635167805772078
725,19,0.7554566830396652
726,18,0.7590081930160523
727,18,0.7691282724079332
728,18,0.7581156343221664
729,19,0.747900515794754
730,17,0.7620375658336439
731,18,0.7759987868760762
732,18,0.7863200746084514
733,18,0.795008803668775
734,19,0.7875191807746887
735,19,0.787783083319664
736,19,0.7871792495250702
737,19,0.789034166932106
738,18,0.7980957062620866
739,18,0.7990355177929527
740,18,0.8009528204014427
741,18,0.7956697972197282
742,18,0.7779111295938492
743,18,0.7830699741840362
744,18,0.784103262424469
745,18,0.7778830021619797
746,18,0.7723138153553009
747,19,0.7591647221928551
748,19,0.7604187925656637
749,18,0.7830895781517029
750,19,0.7628521096138727
751,19,0.7605764354978289
752,19,0.7612984748113722
753,20,0.7484871915408543
754,19,0.7554794758558273
755,19,0.7458227515220642
756,18,0.7418651819229126
757,17,0.7428266525268554
758,17,0.7386842608451843
759,17,0.752949689563952
760,17,0.7596191920732197
761,17,0.7452401727437973
762,17,0.7704717861978632
763,17,0.7415435342561632
764,17,0.7494174629449845
765,17,0.7526012986898423
766,16,0.7726265821192
767,17,0.7447730541229248
768,18,0.7407319488979521
769,18,0.7323779265085856
770,17,0.7547541081905365
771,19,0.7218994316847428
772,19,0.7272562203199967
773,18,0.7282775261185386
774,17,0.7413625802312579
775,18,0.7382390896479288
776,19,0.7408784968512399
777,18,0.7347294574692136
778,18,0.7305883169174194
779,18,0.7257826583726066
780,18,0.735551675160726
781,19,0.7417634356589544
782,19,0.7454765353884015
783,19,0.7431898344130743
784,18,0.7544567942619324
785,18,0.7409667401086717
786,18,0.7440122224035717
787,18,0.7512260794639587
788,18,0.752773255109787
789,18,0.7261169715361162
790,18,0.7267866351387717
791,18,0.7116263508796692
792,18,0.7123878110538829
793,18,0.701031083646028
794,18,0.698691075262816
795,18,0.6990728844767031
796,18,0.6867794627728669
797,18,0.7029684592377056
798,18,0.7152879888361151
799,18,0.7030925776647485
800,18,0.7143587713891809
801,19,0.7104475213133771
802,19,0.7130993500999783
803,19,0.70834019780159
804,19,0.7019763141870499
805,19,0.7099674136742301
806,19,0.7089964350064596
807,19,0.7119845673441887
808,19,0.7341944819146936
809,21,0.7082710514465967
810,19,0.7187737485636836
811,20,0.710608072578907
812,21,0.7143750563263893
813,20,0.7060844600200653
814,20,0.6939457654953003
815,20,0.6950126811861992
816,21,0.6992610072096189
817,18,0.6999845531853762
818,18,0.6714839316331424
819,19,0.6893367052078248
820,19,0.6852894608791058
821,19,0.7124742761902187
822,19,0.7217225380565809
823,18,0.7308640859343789
824,18,0.7196167490699075
825,18,0.7178449847481467
826,18,0.7156257250092246
827,17,0.728518335592179
828,18,0.722417950630188
829,17,0.7371229217165992
830,17,0.7403935279164996
831,17,0.766238221526146
832,17,0.7683454364538193
833,16,0.7824462056159973
834,17,0.772885975241661
835,17,0.7656893789768219
836,16,0.793021923965878
837,16,0.7804013427935148
838,16,0.776204410352205
839,16,0.783547536322945
840,16,0.8019935687383016
841,17,0.7911735490748757
842,17,0.8008846739927927
843,17,0.7977162732018365
844,17,0.7680496604819047
845,18,0.758636873960495
846,19,0.7480483679544359
847,19,0.7463303463799613
848,20,0.7468788708959307
849,18,0.7572690163339887
850,19,0.7454510842050824
851,19,0.7408343468393598
852,17,0.7477307884316695
853,18,0.737452107667923
854,16,0.7572386397255791
855,18,0.7419567734003067
856,17,0.744030624628067
857,16,0.7743869854344262
858,17,0.7659518906944677
859,18,0.7461563263620649
860,17,0.7613245993852615
861,17,0.76068796813488
862,17,0.771654361486435
863,19,0.7598679661750793
864,19,0.7592830118678865
865,19,0.744660831016043
866,19,0.7544620687311346
867,18,0.7561649339539664
868,17,0.7636049032211304
869,18,0.7742243189560739
870,18,0.7619779795408249
871,17,0.7732081860303879
872,16,0.7706292491210135
873,17,0.7716592863986367
874,16,0.7845791942543454
875,16,0.773654623164071
876,17,0.7669554981920454
877,16,0.7811196095803205
878,15,0.7831428226302651
879,16,0.7704489926497141
880,17,0.742780605951945
881,17,0.7485242514383226
882,17,0.7797792240193016
883,17,0.7570265134175619
884,17,0.7620346886771066
885,16,0.7953947939370808
886,16,0.7846296578645706
887,17,0.7688133801732745
888,16,0.7747056931257248
889,15,0.7846201846474096
890,16,0.769937402009964
891,16,0.7524642717270624
892,16,0.7567263454198837
893,17,0.755131429149991
894,15,0.764606162905693
895,16,0.7594413189660936
896,16,0.7713594794273376
897,16,0.7553205206280663
898,17,0.737882497517959
899,15,0.7548354381606692
900,16,0.7310508308203324
901,15,0.746537032581511
902,15,0.749347760563805
903,14,0.766813526028081
904,14,0.7727167073049044
905,14,0.7719141025292245
906,14,0.7715614249831751
907,14,0.7726016923000938
908,15,0.7599276244640351
909,15,0.7651326209306717
910,16,0.762916761636734
911,14,0.7713865700520968
912,14,0.7656336834556178
913,14,0.7570582345912331
914,15,0.7464459508657455
915,14,0.7581257882871126
916,15,0.7605610991779127
917,15,0.7454061537981034
918,14,0.7574313941754793
919,15,0.7423381890569415
920,15,0.7497117036864871
921,15,0.7460042607216608
922,15,0.7599558546429589
923,16,0.7439593970775604
924,16,0.7340640736662823
925,18,0.734444240729014
926,18,0.7410384193062782
927,17,0.7371442764997482
928,17,0.7394958579021952
929,17,0.7459885063378707
930,16,0.7641233964399858
931,17,0.7512612394664598
932,16,0.7709357341130575
933,17,0.7590046877210791
934,17,0.7590478523211046
935,17,0.7617131173610687
936,17,0.7648607004772533
937,17,0.77267801490697
938,17,0.7733576135201887
939,18,0.7776444809777396
940,17,0.7727650460742769
941,17,0.7716239747546968
942,18,0.7649391862479124
943,18,0.7647016509012743
944,19,0.758429115233214
945,18,0.7712334167389643
946,18,0.7707771204766773
947,18,0.7576136049770174
948,18,0.7529052212124779
949,18,0.7456565584455218
950,17,0.7465158246812367
951,17,0.7527947681290763
952,19,0.7337211478840221
953,19,0.7304714051159945
954,19,0.7274280729747954
955,17,0.756996634759401
956,17,0.7595479049180683
957,19,0.7256617262249901
958,16,0.7455217995141682
959,16,0.745477274844521
960,16,0.7510446111361185
961,16,0.740814092912172
962,17,0.7442774678531446
963,17,0.7435203916148135
964,16,0.7523825565973917
965,16,0.760859892648809
966,15,0.7628448044552523
967,15,0.7562827643226174
968,14,0.7584772929549217
969,15,0.7438710822778589
970,15,0.7464767238673042
971,15,0.739506325301002
972,14,0.7470008991658688
973,13,0.7534552097320557
974,13,0.7359281070530415
975,13,0.7208433782353121
976,14,0.7223996309673085
977,15,0.7121950752205319
978,15,0.7131667534510294
979,14,0.7283605302081388
980,14,0.7272357134258046
981,14,0.7239708129097434
982,14,0.7148985406931709
983,14,0.7155711685909945
984,14,0.7162564642289105
985,11,0.7432468576090676
986,12,0.7084498964250088
987,10,0.765444298585256
988,11,0.7524195542702308
989,11,0.7522467237252456
990,12,0.7344441413879395
991,11,0.7464178983981793
992,12,0.7300230392387935
993,12,0.7332589796611241
994,13,0.7290663441022237
995,12,0.7535212498444778
996,12,0.7465769923650302
997,13,0.7321649193763733
998,13,0.71682208776474
999,12,0.7280011985983167
1000,14,0.695205783142763
1001,14,0.6976717346244388
1002,15,0.6914533313951994
1003,15,0.7036568323771158
1004,15,0.7086412111918131
1005,15,0.6983139770371574
1006,15,0.7177058011293411
1007,15,0.7235478788614274
1008,15,0.7398990737764459
1009,15,0.7512793640295664
1010,15,0.7539880441294776
1011,16,0.7262408077716828
1012,16,0.7240221970959714
1013,16,0.740585532453325
1014,16,0.7430247366428375
1015,16,0.7470040453804864
1016,15,0.7692319891032051
1017,15,0.769825749537524
1018,15,0.7554384536213345
1019,15,0.765313067856957
1020,15,0.7760917358100414
1021,15,0.7696061842143536
1022,15,0.7770392075181007
1023,16,0.7628870781730203
1024,17,0.7560485435856713
1025,16,0.7593668033094967
1026,15,0.7763073146343231
1027,15,0.7910270730654398
1028,15,0.7939427892367045
1029,15,0.7939740220705668
1030,15,0.7689702846109867
1031,17,0.7419058978557587
1032,18,0.728452089585756
1033,17,0.7506191035111746
1034,17,0.75333571434021
1035,17,0.746209032005734
1036,17,0.7387202713224623
1037,17,0.7350906464788649
1038,16,0.7308240599102445
1039,16,0.71026758457485
1040,16,0.7077343369785108
1041,15,0.7189038130972121
1042,15,0.7194554441505008
1043,15,0.724332203467687
1044,15,0.7375878235873055
1045,15,0.7305558323860168
1046,14,0.7289882512653575
1047,15,0.7126956416500939
1048,16,0.713953372504976
1049,15,0.7125058107905917
1050,15,0.7164525952604082
1051,15,0.7109318276246389
1052,15,0.7053657836384244
1053,15,0.7008189956347147
1054,14,0.7089835896211512
1055,14,0.6988861946498647
1056,13,0.7130794264376163
1057,15,0.6905811627705892
1058,15,0.6893944210476346
1059,14,0.6940129609668956
1060,13,0.7022004500031471
1061,15,0.6803409357865652
1062,14,0.692658147391151
1063,13,0.7017510421574116
1064,14,0.6928161522921394
1065,14,0.7091830149292946
1066,13,0.7200385332107544
1067,12,0.7187292377154032
1068,12,0.7087074001630147
1069,13,0.6995106004178524
1070,12,0.7290878679071154
1071,12,0.7258713884013039
1072,15,0.6871558007072
1073,15,0.7030716203153133
1074,16,0.6883998248312209
1075,16,0.6817367453324167
1076,15,0.6884253157509698
1077,17,0.677940958738327
1078,14,0.6967980166276296
1079,14,0.6898109912872314
