Frame,Total Faces,Average Confidence,Processing Time (ms)
420,21,0.68981266,194.9019432067871
421,21,0.6919259,197.13902473449707
422,20,0.7032353,195.38402557373047
423,20,0.69642156,196.9609260559082
424,20,0.69025964,196.8557834625244
425,20,0.69154954,195.47700881958008
426,20,0.69309896,197.2663402557373
427,20,0.68750334,194.6239471435547
428,20,0.68547785,196.90895080566406
429,18,0.7024484,194.43511962890625
430,19,0.69452375,197.9970932006836
431,19,0.6932433,194.6709156036377
432,20,0.68530226,197.22700119018555
433,20,0.6845087,194.1227912902832
434,20,0.6919628,196.76804542541504
435,20,0.69788885,197.91221618652344
436,20,0.7007352,194.7031021118164
437,20,0.70644116,197.0360279083252
438,20,0.70463085,195.0671672821045
439,20,0.7072129,194.9629783630371
440,20,0.70403016,196.85697555541992
441,20,0.7037403,195.12391090393066
442,20,0.7014152,209.1357707977295
443,20,0.7024371,258.4872245788574
444,20,0.69968945,303.9717674255371
445,20,0.698279,238.73376846313477
446,20,0.6950208,194.8997974395752
447,20,0.6933068,196.96784019470215
448,20,0.6893333,195.84417343139648
449,19,0.6916973,194.43607330322266
450,19,0.6867916,328.42016220092773
451,20,0.6704353,328.3100128173828
452,20,0.66283596,209.59997177124023
453,18,0.6794964,196.7601776123047
454,18,0.6874517,199.21016693115234
455,18,0.68536496,200.9289264678955
456,18,0.68353015,208.14108848571777
457,18,0.6840674,237.11204528808594
458,19,0.6908171,202.05283164978027
459,19,0.68485355,197.77607917785645
460,19,0.6929184,197.33405113220215
461,19,0.6850862,197.43680953979492
462,20,0.67974406,197.31783866882324
463,19,0.67863065,197.11589813232422
464,17,0.6929799,194.4279670715332
465,17,0.698319,197.60918617248535
466,17,0.6978553,197.20697402954102
467,18,0.6869832,194.2911148071289
468,17,0.69523364,196.6550350189209
469,17,0.69289494,194.4870948791504
470,17,0.69665754,194.80204582214355
471,17,0.6865207,194.41604614257812
472,17,0.6862679,197.7212429046631
473,18,0.67078024,197.59607315063477
474,17,0.6807038,197.17001914978027
475,18,0.6749983,196.19083404541016
476,18,0.6808449,196.90704345703125
477,18,0.6793072,194.73719596862793
478,18,0.68350005,197.28899002075195
479,18,0.6815388,197.2980499267578
480,17,0.68960184,197.48806953430176
481,18,0.6773131,197.47114181518555
482,18,0.67708814,197.2188949584961
483,18,0.67942506,194.85068321228027
484,19,0.67266005,197.10516929626465
485,19,0.6738287,196.45190238952637
486,19,0.6818155,196.96998596191406
487,19,0.6829861,196.98095321655273
488,19,0.6842772,194.73791122436523
489,19,0.68674755,197.00002670288086
490,19,0.68171287,196.92707061767578
491,19,0.68441737,197.93105125427246
492,19,0.68459404,197.16286659240723
493,18,0.699571,196.8700885772705
494,18,0.7027676,194.5171356201172
495,18,0.7000579,196.38419151306152
496,18,0.6988094,197.10373878479004
497,18,0.699425,196.98309898376465
498,19,0.68795836,196.66671752929688
499,19,0.69160885,194.504976272583
500,19,0.70109254,200.48904418945312
501,19,0.7044791,199.30481910705566
502,19,0.70777905,197.2329616546631
503,19,0.71254355,197.2038745880127
504,19,0.7135912,197.09110260009766
505,19,0.7059145,197.18408584594727
506,19,0.696699,194.60082054138184
507,19,0.69726175,197.5409984588623
508,19,0.69610614,197.41272926330566
509,19,0.70222247,196.89202308654785
510,19,0.70103204,194.62203979492188
511,19,0.69876564,197.174072265625
512,19,0.696341,197.52192497253418
513,19,0.68924725,194.74077224731445
514,19,0.6911323,196.95210456848145
515,19,0.699246,194.27204132080078
516,19,0.6943007,197.64208793640137
517,18,0.69572014,194.5950984954834
518,19,0.695299,196.58589363098145
519,18,0.7074759,197.30019569396973
520,18,0.7101897,194.85092163085938
521,18,0.7055041,197.13211059570312
522,17,0.710426,196.5780258178711
523,17,0.70538664,196.84290885925293
524,17,0.7034567,194.87500190734863
525,17,0.69506013,196.25210762023926
526,17,0.70170194,196.72799110412598
527,19,0.6859463,196.02489471435547
528,19,0.6873011,197.0689296722412
529,17,0.70370674,194.59199905395508
530,19,0.68923455,197.31688499450684
531,18,0.70614606,196.60496711730957
532,18,0.70854974,197.61276245117188
533,19,0.70242435,194.78201866149902
534,19,0.7010397,196.87199592590332
535,19,0.70043933,196.6845989227295
536,19,0.7005396,198.03905487060547
537,19,0.6925237,194.6871280670166
538,19,0.69352657,197.16286659240723
539,19,0.6952778,194.0622329711914
540,19,0.69642156,196.92420959472656
541,19,0.6991349,197.01075553894043
542,19,0.6962191,197.2639560699463
543,19,0.69188535,194.55814361572266
544,19,0.6984813,197.56174087524414
545,19,0.690701,196.98119163513184
546,20,0.6804415,196.5618133544922
547,20,0.6801318,194.60177421569824
548,19,0.6900247,197.28994369506836
549,18,0.6889951,196.79808616638184
550,19,0.6742768,196.1350440979004
551,19,0.67944956,197.07512855529785
552,19,0.69359416,196.96307182312012
553,19,0.67932266,201.63297653198242
554,18,0.6991213,198.87804985046387
555,19,0.67449135,194.30899620056152
556,18,0.696474,199.05424118041992
557,20,0.67191315,194.32306289672852
558,20,0.6686926,199.2666721343994
559,19,0.6661403,196.6838836669922
560,20,0.6744892,200.1018524169922
561,19,0.68049437,194.8390007019043
562,19,0.6716215,196.83504104614258
563,19,0.6680718,197.86500930786133
564,20,0.6680716,195.8010196685791
565,19,0.6704156,196.70772552490234
566,19,0.67799765,197.1430778503418
567,20,0.6705759,196.83027267456055
568,19,0.6711841,194.74411010742188
569,18,0.6474304,197.11613655090332
570,19,0.6384123,196.92087173461914
571,19,0.6364905,194.76699829101562
572,16,0.6363133,198.29201698303223
573,20,0.6351868,195.8472728729248
574,20,0.6527156,196.1069107055664
575,19,0.6424674,194.05007362365723
576,20,0.6273939,194.8230266571045
577,20,0.621217,197.30615615844727
578,21,0.6252388,197.30210304260254
579,20,0.64036685,196.82574272155762
580,19,0.65398103,197.19386100769043
581,21,0.64892244,196.6710090637207
582,19,0.6197321,196.93684577941895
583,20,0.6490682,195.12176513671875
584,20,0.6269021,198.26889038085938
585,20,0.6351754,197.8931427001953
586,16,0.65922177,199.68509674072266
587,18,0.64969486,196.7628002166748
588,19,0.6383843,354.6640872955322
589,19,0.6551741,258.43095779418945
590,22,0.64676476,249.57895278930664
591,20,0.6492298,198.073148727417
592,20,0.6402407,196.93684577941895
593,19,0.67656726,195.11723518371582
594,20,0.6531944,196.89226150512695
595,19,0.67570883,235.43095588684082
596,19,0.6716018,209.90705490112305
597,19,0.6856094,199.40495491027832
598,18,0.67938,711.1618518829346
599,20,0.66495514,209.98597145080566
600,19,0.67026865,197.39532470703125
601,19,0.6543179,196.89393043518066
602,21,0.654377,195.09625434875488
603,19,0.66129607,196.89083099365234
604,20,0.6585403,195.36495208740234
605,19,0.6744871,197.5853443145752
606,20,0.6705936,196.85912132263184
607,19,0.67519426,194.76008415222168
608,18,0.6795271,199.41306114196777
609,19,0.67897785,199.25713539123535
610,19,0.66877604,199.5220184326172
611,18,0.68326336,194.52500343322754
612,19,0.6743147,198.43292236328125
613,18,0.6793613,196.4271068572998
614,18,0.68093944,194.8990821838379
615,17,0.6792448,197.03912734985352
616,19,0.6592393,197.95489311218262
617,18,0.6851588,195.39880752563477
618,19,0.67539996,197.23105430603027
619,20,0.6617488,195.40691375732422
620,18,0.6714615,197.53384590148926
621,18,0.6741749,196.72298431396484
622,18,0.6720592,196.49529457092285
623,18,0.67042416,194.39196586608887
624,19,0.68244666,197.6172924041748
625,19,0.6785453,196.79594039916992
626,19,0.67551905,194.08106803894043
627,17,0.6856392,197.10516929626465
628,17,0.6805482,194.66876983642578
629,19,0.6846971,194.5481300354004
630,19,0.68700266,199.18012619018555
631,19,0.6944479,195.04284858703613
632,20,0.68503016,197.2668170928955
633,20,0.67269933,196.74921035766602
634,20,0.6790718,196.42210006713867
635,18,0.7028544,196.93398475646973
636,19,0.69286203,197.8921890258789
637,18,0.70184904,194.50068473815918
638,19,0.6877379,197.42965698242188
639,20,0.6793624,196.85029983520508
640,19,0.67659384,196.5649127960205
641,20,0.66826576,195.35589218139648
642,20,0.6673263,196.9168186187744
643,18,0.6821875,197.39484786987305
644,18,0.68664986,197.85284996032715
645,18,0.6877495,196.8550682067871
646,18,0.6781533,196.8209743499756
647,18,0.67884934,194.57578659057617
648,19,0.6713862,197.35097885131836
649,20,0.6680623,196.08497619628906
650,20,0.6732806,196.76804542541504
651,20,0.6612175,195.11103630065918
652,19,0.6581434,197.26204872131348
653,19,0.6942834,197.68118858337402
654,19,0.69112754,197.6010799407959
655,19,0.6775819,197.113037109375
656,18,0.6983526,197.4649429321289
657,19,0.6912616,196.83480262756348
658,20,0.6725744,194.75507736206055
659,19,0.69726974,196.77400588989258
660,19,0.704324,197.6909637451172
661,21,0.6677538,196.06304168701172
662,18,0.6965723,196.92206382751465
663,18,0.6942694,194.42200660705566
664,18,0.70046973,196.63691520690918
665,20,0.6665355,196.09904289245605
666,19,0.67521656,197.11995124816895
667,20,0.65328896,194.88191604614258
668,19,0.65735775,197.2060203552246
669,19,0.64758205,196.9618797302246
670,19,0.6544987,195.1286792755127
671,19,0.653372,195.1010227203369
672,20,0.645628,197.7558135986328
673,18,0.6676668,197.066068649292
674,18,0.667668,194.72980499267578
675,17,0.68008983,197.87907600402832
676,19,0.65900743,195.0068473815918
677,18,0.6682016,196.821928024292
678,18,0.66420376,194.91982460021973
679,17,0.68261856,196.84505462646484
680,18,0.67861766,196.88701629638672
681,16,0.6876625,194.66805458068848
682,16,0.68530214,196.55704498291016
683,19,0.65238875,197.00193405151367
684,19,0.6553028,197.03197479248047
685,18,0.6534571,196.32506370544434
686,18,0.66630626,197.1440315246582
687,18,0.6656587,196.7759132385254
688,18,0.68114406,197.24583625793457
689,17,0.66981095,197.80778884887695
690,17,0.67054784,194.41580772399902
691,18,0.6635756,195.1289176940918
692,17,0.682233,196.75207138061523
693,18,0.6616289,196.73705101013184
694,18,0.676966,198.84490966796875
695,18,0.6706198,203.10711860656738
696,17,0.67005205,203.52888107299805
697,18,0.64873147,205.68394660949707
698,17,0.6469035,203.14908027648926
699,17,0.64826167,207.29708671569824
700,16,0.64756304,205.75475692749023
701,16,0.6496221,205.3048610687256
702,17,0.64247155,203.8869857788086
703,17,0.6454778,199.30076599121094
704,16,0.652845,199.04088973999023
705,16,0.65679514,196.9130039215088
706,16,0.6464819,196.68889045715332
707,15,0.6607904,196.7332363128662
708,15,0.64693534,196.90704345703125
709,16,0.6255989,196.7003345489502
710,15,0.63382953,196.76709175109863
711,13,0.66010815,194.15807723999023
712,13,0.65977913,196.2449550628662
713,12,0.6683746,196.09594345092773
714,13,0.6516552,196.26784324645996
715,13,0.64041936,195.30200958251953
716,14,0.64516455,196.79903984069824
717,13,0.65782505,196.51317596435547
718,12,0.6719816,196.2730884552002
719,12,0.6784548,193.80474090576172
720,13,0.65703475,196.61378860473633
721,15,0.6384744,194.31519508361816
722,14,0.64417267,196.80500030517578
723,15,0.6425642,196.46477699279785
724,16,0.62869453,196.6419219970703
725,15,0.64057475,254.87804412841797
726,17,0.62628835,304.08191680908203
727,16,0.6385057,200.8039951324463
728,17,0.6311701,194.5338249206543
729,16,0.6284819,194.90408897399902
730,16,0.64296854,200.4108428955078
731,18,0.62849486,203.89986038208008
732,17,0.6268871,235.85891723632812
733,17,0.63100857,209.1529369354248
734,16,0.6419395,199.42593574523926
735,17,0.63267624,197.29900360107422
736,18,0.6438417,197.46804237365723
737,19,0.6392736,197.12018966674805
738,17,0.65893936,196.76494598388672
739,16,0.6694165,194.71001625061035
740,18,0.6612543,196.86007499694824
741,19,0.6597085,200.76918601989746
742,18,0.675902,211.2419605255127
743,17,0.6871899,220.6709384918213
744,19,0.67288554,200.00910758972168
745,17,0.6929059,197.04103469848633
746,18,0.68414754,197.47686386108398
747,20,0.6684263,197.6912021636963
748,19,0.6797883,197.098970413208
749,19,0.6793913,197.46804237365723
750,19,0.6784269,195.34587860107422
751,19,0.683064,197.48902320861816
752,18,0.6883866,194.80228424072266
753,19,0.6804681,197.24011421203613
754,17,0.7032367,211.1191749572754
755,18,0.69353235,199.0811824798584
756,17,0.6979329,211.4419937133789
757,19,0.68179667,207.65185356140137
758,20,0.6712797,200.37508010864258
759,18,0.68059593,196.94900512695312
760,18,0.67729187,199.02491569519043
761,18,0.67348075,194.9019432067871
762,19,0.6592109,198.0750560760498
763,18,0.66496485,197.1149444580078
764,17,0.6840937,194.8859691619873
765,18,0.6682656,196.93279266357422
766,18,0.6726945,195.50275802612305
767,17,0.67947483,196.8100070953369
768,17,0.6838479,197.1879005432129
769,18,0.67643946,194.69213485717773
770,20,0.65935737,197.53718376159668
771,18,0.67307156,197.11780548095703
772,17,0.6827385,194.93484497070312
773,17,0.6869952,194.62990760803223
774,17,0.6908812,196.93279266357422
775,18,0.6752714,197.83782958984375
776,17,0.6801743,199.35894012451172
777,17,0.68397206,196.72083854675293
