Frame,Total Faces,Average Accuracy
121,22,0.7686399022738138
122,21,0.7579840774889346
123,20,0.7592900919914246
124,20,0.7609493021781628
125,21,0.7606244431092188
126,21,0.7723755717277527
127,20,0.7764106631278992
128,20,0.7888320326805115
129,20,0.7542624926567078
130,19,0.7672465324401856
131,19,0.7475467691054711
132,21,0.7649633999054248
133,21,0.7771786252657572
134,21,0.7739326556523641
135,20,0.7393360756910764
136,21,0.736167026417596
137,19,0.7324994969367981
138,18,0.7282442760467529
139,21,0.7608351302146912
140,21,0.7846993389336959
141,20,0.8085791929201647
142,17,0.7964020452716134
143,19,0.7627586076656977
144,18,0.727664400424276
145,22,0.7518273509781936
146,22,0.7884360838819433
147,20,0.8115391160051028
148,21,0.8104331741730372
149,19,0.806165075302124
150,19,0.773348695702023
151,19,0.7890408016168154
152,20,0.8088106513023376
153,19,0.8228153938596899
154,19,0.8202688253444174
155,19,0.7987902998924256
156,21,0.7622750887164363
157,19,0.7711959238405581
158,19,0.824103519320488
159,20,0.8054375553131103
160,18,0.8277481405631356
161,20,0.8209983801841736
162,19,0.7821999306862171
163,21,0.7664486808436257
164,22,0.782791439976011
165,20,0.8059918836311057
166,19,0.8596706837415695
167,19,0.8277511096000671
168,23,0.7604633242853226
169,21,0.7849922967808587
170,23,0.7544055600961049
171,20,0.8205902920319483
172,18,0.8559809178113937
173,21,0.8088180224100748
174,22,0.7859016976186207
175,21,0.7510032653808594
176,19,0.7926002873314751
177,22,0.8168346881866455
178,19,0.8277364850044251
179,21,0.8105626821517944
180,21,0.8141712307929992
181,22,0.8107945735637958
182,18,0.8029933214187622
183,21,0.8204333281517029
184,21,0.8396229644616445
185,19,0.8001332216792636
186,20,0.8312559318542481
187,20,0.8361224755644798
188,20,0.7920498472672922
189,23,0.7926426018987384
190,19,0.8336538225412369
191,20,0.8335302758216858
192,20,0.8281653771797816
193,21,0.8226541901628176
194,19,0.8184407775600752
195,18,0.8016631205876669
196,21,0.8106545582413673
197,19,0.8465536605744135
198,20,0.8176545426249504
199,20,0.819539795751157
200,21,0.7970627844333649
201,20,0.7838914302679209
202,19,0.8064834594726562
203,20,0.822054246197576
204,20,0.8636664927005768
205,20,0.8239783074544824
206,21,0.8360087221319025
207,20,0.8036955666542053
208,19,0.8066507509121528
209,20,0.7814639253275735
210,21,0.8074162793159485
211,20,0.8105473965406418
212,20,0.8148340919743413
213,22,0.7920513197227761
214,19,0.8285357654094696
215,21,0.800293104006694
216,20,0.8227349467899489
217,18,0.8447397720246088
218,21,0.7862343287467957
219,19,0.7909486790498098
220,19,0.8267320809156998
221,22,0.8181456426779429
222,19,0.8424470509801593
223,18,0.8655458152294159
224,20,0.8524636853308905
225,21,0.8072813534736634
226,21,0.8106186712781588
227,23,0.7993642973899842
228,19,0.8477264910936355
229,18,0.8625244259834289
230,20,0.8526051849126816
231,21,0.8029236570000648
232,22,0.8041730500184573
233,21,0.8270969935085463
234,20,0.8298486030620077
235,21,0.7836135304891146
236,20,0.8307983008298007
237,23,0.7790423035621643
238,21,0.7909819030761719
239,22,0.7920788526535034
240,21,0.802842490375042
241,18,0.8153997035253615
242,18,0.8451017558574676
243,20,0.834147260302589
244,21,0.7797254729270935
245,19,0.8151145387779583
246,20,0.8003068963686625
247,19,0.81474318711654
248,20,0.8130458437878153
249,19,0.822348719293421
250,19,0.8326682618686131
251,19,0.8486868768930436
252,18,0.8566601365804672
253,19,0.8191825281018796
254,18,0.8169131278991699
255,18,0.8119187743767448
256,18,0.8229127655858579
257,20,0.835988822190658
258,18,0.8261814247006956
259,18,0.8420736080124265
260,19,0.8280104739325387
261,19,0.8435535771506173
262,20,0.8179111947184023
263,22,0.8011908034483591
264,20,0.7969680155316988
265,20,0.8117452497067659
266,19,0.8205829884694971
267,19,0.8447450342632475
268,19,0.8275246024131775
269,20,0.7968356385827065
270,18,0.8244930583497753
271,19,0.8165768618169038
272,18,0.8338703594424508
273,20,0.8069530025772427
274,21,0.817768024901549
275,19,0.8382784413254779
276,20,0.8270184497038523
277,20,0.8019680380821228
278,19,0.8078302097320557
279,20,0.8206576804320017
280,19,0.8224677865703901
281,19,0.8150304034352303
282,21,0.7881055864003988
283,20,0.8036468749245008
284,20,0.8213601656582045
285,20,0.8211639756741731
286,19,0.8301460228183053
287,20,0.8196767189285972
288,20,0.8295727890470753
289,20,0.8149117464604585
290,20,0.8238428343426097
291,18,0.8029693365097046
292,17,0.8414928764104843
293,19,0.8105738784955896
294,20,0.786452157497406
295,21,0.8378236483443867
296,21,0.8389225575056943
297,19,0.8131845864382657
298,19,0.8310107290744781
299,19,0.8372152499530626
300,19,0.8315735161304474
301,19,0.8242373249747537
302,21,0.8381256840445779
303,18,0.8276189863681793
304,18,0.8526830944147977
305,20,0.8270523211230403
306,21,0.8142575647519983
307,20,0.8435427291052682
308,20,0.8432215452194214
309,21,0.8276435136795044
310,18,0.8517098057837713
311,20,0.8203071018923884
312,19,0.8104535211687502
313,17,0.8280776398522514
314,19,0.8000022010369734
315,23,0.764284399839548
316,21,0.7639964890480041
317,20,0.796908400952816
318,19,0.8184514479203657
319,18,0.83588688430332
320,20,0.8035167780789462
321,23,0.7660431059507223
322,19,0.7999579103096671
323,20,0.7869876300295194
324,20,0.8290991078723561
325,20,0.8083487697269606
326,20,0.8006081840266353
327,21,0.7562918194702694
328,21,0.7747034320124874
329,20,0.8020433861276378
330,22,0.7663794822163053
331,22,0.8000998950004578
332,20,0.7702131225512578
333,19,0.7866632819175721
334,22,0.761503551687513
335,23,0.7425927301247914
336,20,0.7898686742782592
337,19,0.8085877227783204
338,21,0.779877918737906
339,21,0.7624416329242565
340,21,0.7848605966567993
341,21,0.7695288910315587
342,19,0.8014777517318725
343,21,0.7919215697508591
344,20,0.8082271118958791
345,21,0.7935139114658037
346,21,0.8034403075774511
347,20,0.8320360292087902
348,22,0.783157947063446
349,20,0.80335040807724
350,21,0.8153587436676025
351,19,0.8287898627194491
352,21,0.78939155737559
353,21,0.7771750241518021
354,21,0.7488387580271121
355,21,0.769528217613697
356,20,0.7982350665590038
357,19,0.8061757033521478
358,21,0.771463451286157
359,20,0.7798692882061005
360,20,0.7889964797280051
361,22,0.7787606883049011
362,22,0.796213741103808
363,22,0.7870974659919738
364,20,0.8239611658183011
365,21,0.7974421381950378
366,19,0.8050973176956177
367,22,0.7869917576511701
368,22,0.7866052985191345
369,22,0.7805299560228983
370,22,0.7744604459515324
371,22,0.7552220512319494
372,20,0.7826763935711073
373,22,0.7662913155555725
374,22,0.7666066097361701
375,22,0.7871249296047069
376,22,0.8031676755501673
377,22,0.7931347512281858
378,20,0.8060547386606535
379,20,0.7959729170799256
380,23,0.7712517934186118
381,23,0.7671341238350704
382,22,0.7773060140938595
383,22,0.781135373881885
384,22,0.7888020021574838
385,22,0.7921272383795844
386,22,0.7775318108755966
387,21,0.7872839378459113
388,22,0.7901581566909264
389,21,0.8088216229721352
390,22,0.7949670001312539
391,23,0.8038868594169617
392,22,0.7734935990086308
393,23,0.7894530112926776
394,22,0.7803901476519448
395,22,0.7780863444010416
396,20,0.8051983490586281
397,21,0.8003682923316956
398,22,0.7653330777372632
399,21,0.7817143930329217
400,22,0.790369760107111
401,22,0.7727975355727332
402,22,0.7808971581635652
403,21,0.795315363407135
404,21,0.7961940696606269
405,22,0.7858757487049809
406,22,0.7932234538926018
407,23,0.7940720231444748
408,21,0.8092239774190463
409,20,0.8204247745183798
410,21,0.7829575353655321
411,20,0.8227648561199506
412,21,0.8106253504753113
413,20,0.8078101682662964
414,21,0.7816793123881022
415,20,0.7911008066601224
416,20,0.7773302834609459
417,20,0.765880837522704
418,20,0.7766189244058397
419,21,0.777180953667714
420,21,0.7816454722331121
421,21,0.7648758203895004
422,21,0.7597762854010971
423,21,0.7612445675409757
424,20,0.7542452766345098
425,19,0.7825997031253317
426,21,0.7830466677745184
427,19,0.7825889264543852
428,20,0.7546856778639334
429,19,0.775447940826416
430,20,0.7786367917060852
431,20,0.7887466823061308
432,20,0.7940509640253507
433,20,0.7961366337079269
434,21,0.7700698013816561
435,21,0.7776698044368199
436,21,0.8119779871060298
437,21,0.8278806026165302
438,21,0.8374375563401443
439,21,0.8363185203992404
440,20,0.834098967222067
441,20,0.8305802093102381
442,21,0.8275995460840372
443,21,0.823255702301308
444,21,0.816023689729196
445,20,0.8251798290472764
446,20,0.8077597893201388
447,21,0.8190170812606812
448,20,0.8246065878868103
449,20,0.8205735015869141
450,20,0.8299067740639051
451,20,0.8003828024864197
452,20,0.7860753393173218
453,21,0.7787113118171692
454,22,0.7475247425692422
455,23,0.7557038333680894
456,22,0.7686097489462959
457,23,0.7405476463692529
458,21,0.7638608431816101
459,19,0.8092587068676949
460,20,0.785617284476757
461,18,0.820464472879063
462,18,0.8096413275469905
463,18,0.7971663319546244
464,17,0.7787994606928392
465,17,0.782352530437967
466,18,0.7822188631347988
467,18,0.7742394597634025
468,17,0.7759718840772455
469,17,0.7636825338653896
470,17,0.7769992703741248
471,17,0.7698540635730909
472,17,0.7759131607802018
473,19,0.7538021755218506
474,16,0.7883098884062334
475,17,0.7806651754812761
476,18,0.77361603146014
477,19,0.7535210943222046
478,19,0.7539117884635925
479,20,0.7506405527775104
480,20,0.7639274334907532
481,18,0.7745692233244578
482,18,0.7739195873339971
483,17,0.7790294626484746
484,18,0.7734221959114075
485,17,0.780352974931399
486,17,0.8076554618098519
487,17,0.789790513722793
488,17,0.7979900888774706
489,18,0.7803497338294982
490,18,0.7684179520606995
491,19,0.7818876838684082
492,19,0.7871231079101563
493,21,0.7659095270293099
494,20,0.7778317641328882
495,20,0.781670331954956
496,20,0.7816459006733365
497,19,0.7892484068870544
498,20,0.786125573847029
499,20,0.7949727200544797
500,20,0.8007949728232163
501,20,0.7859344725255613
502,20,0.7998064985642066
503,20,0.800886626596804
504,20,0.8196447422871223
505,21,0.7857785054615566
506,20,0.7954552791736744
507,20,0.7918922098783346
508,20,0.7670190190446788
509,20,0.7968552267109906
510,20,0.7893693077153173
511,20,0.785829967465894
512,20,0.7797679818909744
513,20,0.7788050903214349
514,20,0.7793466470859669
515,21,0.7629259931189674
516,20,0.7612384749310357
517,20,0.7719109367441248
518,20,0.776318772481038
519,21,0.7593259523654806
520,22,0.7703036410467965
521,23,0.7548131325415203
522,23,0.7496790927031944
523,23,0.7449088322705236
524,21,0.7650868617571317
525,20,0.7496837239999038
526,20,0.7612455412745476
527,19,0.7478937953710556
528,18,0.7749172704560416
529,19,0.755377243394437
530,20,0.7515459198218125
531,19,0.7840314403824185
532,20,0.7717908358573914
533,21,0.7636065912246705
534,19,0.7749850004911423
535,19,0.7581349229812622
536,19,0.7797718436821647
537,19,0.7566417002677918
538,20,0.7351060395057385
539,20,0.7520983020464579
540,19,0.7365650939941406
541,19,0.7507643103599548
542,19,0.7766442621747652
543,19,0.8014899248426611
544,20,0.775200924873352
545,20,0.7649662219561063
546,19,0.7561657199492822
547,19,0.7893563032150268
548,19,0.7614193602844521
549,20,0.79462164411178
550,19,0.7410098864482
551,18,0.7782252381245295
552,19,0.7958567804760404
553,18,0.7756082439422607
554,19,0.7671063041687012
555,19,0.7825265669822693
556,19,0.7521456480026245
557,20,0.7668162009545735
558,19,0.8199681043624878
559,19,0.7862665744928213
560,19,0.7992682779828707
561,19,0.7752648616830508
562,17,0.7767361005147299
563,19,0.7404837743802504
564,20,0.7786025313230661
565,20,0.7956878209114074
566,19,0.7677448987960815
567,19,0.7857173507412275
568,19,0.8045626775078152
569,18,0.7444754324176095
570,19,0.7840798571705818
571,19,0.7843143439292908
572,17,0.7759671151638031
573,19,0.7696575928818096
574,21,0.7449275006850561
575,19,0.7954733940688047
576,19,0.757181333998839
577,18,0.7790043105681738
578,17,0.8413725558080172
579,20,0.7838471631209055
580,19,0.8147531566412552
581,21,0.8156817244446796
582,19,0.7764227390289307
583,20,0.7707609462738038
584,19,0.7664154117757623
585,20,0.7412952184677124
586,19,0.8179161662147159
587,20,0.7290653562545777
588,19,0.7714225622740659
589,19,0.7904397497574488
590,20,0.795807421207428
591,20,0.7640497560302416
592,21,0.7529218221704165
593,20,0.7985418963432313
594,18,0.7617214974902925
595,19,0.8051655422086301
596,20,0.8089459693950155
597,20,0.8072491132694742
598,19,0.8103674365126569
599,19,0.7912292350893435
600,19,0.800549291074276
601,19,0.8091577833349054
602,20,0.8131995874902477
603,20,0.8283349573612213
604,21,0.8072649364670118
605,19,0.7694148398362674
606,19,0.8131291161883961
607,20,0.7868703578909239
608,20,0.8045746311545372
609,19,0.8452496366067366
610,19,0.837499120018699
611,19,0.806694973598827
612,19,0.8271365137327285
613,20,0.8022041761356852
614,19,0.8003832573692004
615,19,0.8422845791686665
616,19,0.8396274311976
617,18,0.8115312793980474
618,19,0.8364887102083727
619,20,0.7946047758062681
620,18,0.8381835688715396
621,18,0.8401084905085356
622,18,0.8587606975010463
623,18,0.8111307191848754
624,19,0.7903191516032586
625,20,0.7801596566482827
626,20,0.8050938202784612
627,21,0.7666805535554886
628,17,0.8115050637203715
629,19,0.8008608038608844
630,20,0.801159299336947
631,18,0.7765258616871304
632,19,0.7773316247122628
633,19,0.7701679957764489
634,18,0.8002821135520936
635,19,0.8269919032851855
636,19,0.8290096391802249
637,20,0.8117974424362182
638,20,0.7893345642089844
639,20,0.7719674750610634
640,20,0.7816370129585266
641,20,0.7578092327824345
642,19,0.8032416623571644
643,20,0.7921662827332815
644,20,0.7855832080046335
645,20,0.7845695093274117
646,19,0.8042788424275138
647,20,0.8064740164713426
648,20,0.7733348798751831
649,16,0.8336304645789298
650,19,0.8011481707746332
651,19,0.8031394427472894
652,17,0.8070310723213923
653,19,0.8327795550936744
654,19,0.7823847954471906
655,17,0.8244093287558782
656,19,0.816677142744479
657,20,0.8323401673273607
658,19,0.806358303712762
659,19,0.8235444970752882
660,19,0.8520784892819144
661,18,0.8447910493070429
662,19,0.8423346592032391
663,18,0.8088939587275187
664,18,0.8527846676962716
665,18,0.807983222215072
666,17,0.8126604116481283
667,17,0.7812871386607488
668,18,0.7831991340803064
669,16,0.8233650892972946
670,17,0.823856308346703
671,17,0.8160328694752285
672,17,0.8014364079995588
673,17,0.8174304230646654
674,19,0.7895213017861048
675,17,0.8393656469526745
676,17,0.831697906766619
677,18,0.8045250747514807
678,20,0.7974959326827008
679,21,0.7861001143852869
680,19,0.7883553193963092
681,18,0.8140205854461307
682,19,0.806072447610938
683,20,0.7688848697222196
684,17,0.8215945661067963
685,16,0.8320701122283936
686,18,0.7940208370035345
687,17,0.7723462308446566
688,17,0.8048035339875654
689,17,0.7946098880334334
690,17,0.8136816762742543
691,18,0.8204105442220514
692,17,0.7767694170276324
693,17,0.7925908168156942
694,16,0.8369387530145191
695,16,0.8421185284852981
696,18,0.8012044511058114
697,16,0.8118405252695083
698,17,0.8184131951559157
699,18,0.7814948881665865
700,16,0.7919252799904865
701,16,0.809532330149696
702,17,0.8060406105858939
703,17,0.7829885591160167
704,18,0.7698272052018539
705,16,0.8098562866449356
706,16,0.8070185601711273
707,16,0.8006801158189774
708,14,0.8223464720778995
709,17,0.7722781896591187
710,16,0.8107443584336175
711,16,0.7919297284550137
712,17,0.7706196010112762
713,15,0.806111580795712
714,14,0.8188349455595016
715,17,0.769105713618429
716,16,0.7950151993168725
717,17,0.8021141290664673
718,19,0.7698485580357638
719,18,0.7703790935603055
720,18,0.7917303307489916
721,18,0.8060434073209762
722,17,0.7992422193288803
723,17,0.7961956173181534
724,19,0.76826181194999
725,19,0.7982581087521144
726,20,0.803348259492354
727,19,0.8249914646148682
728,18,0.8184157799590718
729,19,0.8149207424033772
730,19,0.8220209706397283
731,19,0.779504146264947
732,20,0.7898244754127834
733,19,0.825188988731021
734,19,0.8426130130177453
735,20,0.8325937661257657
736,19,0.8130175417119806
737,19,0.814224070026761
738,19,0.8114041941506522
739,21,0.7786514292592588
740,21,0.7820805811882019
741,20,0.8055045530200005
742,21,0.8065262412031492
743,21,0.7882290507356325
744,20,0.7971166553704635
745,20,0.7780612384279569
746,19,0.797597196969119
747,18,0.8311815432139805
748,19,0.816417087208141
749,19,0.7992522068645643
750,20,0.7923252701759338
751,21,0.76891721840258
752,21,0.8060822807825528
753,22,0.7861897093909127
754,22,0.806266047336437
755,22,0.8021613602285032
756,22,0.7964959564032378
757,20,0.7824891386208711
758,21,0.7771222522625556
759,19,0.8048956446025682
760,21,0.8043072819709778
761,22,0.8109175729751587
762,22,0.8095187401771545
763,22,0.789142892910884
764,20,0.8057950983444849
765,21,0.8274300824040952
766,20,0.8478950939395211
767,22,0.8125853960712751
768,21,0.8198403716087341
769,21,0.8209934507807096
770,20,0.8215634485949641
771,20,0.8433627460313879
772,21,0.8421375699665236
773,21,0.8459988158682118
774,22,0.8365353345870972
775,22,0.8260626122355461
776,22,0.8131956905126572
777,20,0.8120998170064844
778,22,0.8067386597394943
779,22,0.8196809601783752
780,22,0.8147646808624267
781,22,0.8155175399780273
782,22,0.8048428344726563
783,22,0.8102235078811646
784,21,0.7907648407495939
785,21,0.8015239620208741
786,21,0.8014232699687664
787,21,0.822737169265747
788,21,0.8265991353988648
789,21,0.8195010375976562
790,21,0.8106209540367126
791,21,0.8292246038715044
792,20,0.8117181907097498
793,22,0.7818286418914795
794,21,0.788963840007782
795,20,0.7803742495866922
796,22,0.7705363907984325
797,22,0.8031901960019712
798,23,0.8137767248683505
799,23,0.7846904609884534
800,20,0.7856465830252721
801,21,0.7759075554517599
802,20,0.8192922696471214
803,20,0.8248796910047531
804,21,0.8331324582298597
805,21,0.8297592997550964
806,21,0.8079395156640273
807,21,0.8071603958423321
808,21,0.8181332968748533
809,21,0.8239229871676519
810,21,0.8195043301582337
811,21,0.8137520918479333
812,21,0.8050402792600485
813,21,0.7980631406490619
814,21,0.8100172781944275
815,19,0.8355458404706873
816,20,0.8227150539557139
817,21,0.8086975858761714
818,22,0.801664736535814
819,20,0.818686351776123
820,21,0.8027954582984631
821,21,0.8122686697886541
822,22,0.811670700709025
823,23,0.7862598448991776
824,21,0.8057862674748456
825,21,0.8096716183203237
826,21,0.8099608288870918
827,22,0.8124110919457895
828,22,0.804806821876102
829,23,0.801220902690181
830,23,0.8086943184887921
831,21,0.8345729064941406
832,22,0.8085790505776038
833,21,0.8159482383728027
834,23,0.7929935963065536
835,20,0.8232251477241516
836,20,0.8210371685028076
837,20,0.812282030582428
838,20,0.8024545192718506
839,20,0.7972017884254455
840,21,0.7841239388172443
841,20,0.7861707472801208
842,19,0.7818798971176147
843,18,0.7909065658847491
844,18,0.795057180027167
845,18,0.8026291280984879
846,18,0.8300015167756514
847,18,0.8156605933023535
848,19,0.8092255791028341
849,19,0.8057505562901497
850,19,0.8086405644814173
851,19,0.8036401122808456
852,20,0.802632565498352
853,20,0.8057805013656616
854,19,0.8071020344893137
855,20,0.7867773365974426
856,20,0.8081174989541372
857,19,0.8193883895874023
858,19,0.8219083158866219
859,19,0.8216767337011255
860,19,0.8269449031871298
861,18,0.8533266470545814
862,18,0.8498122720491319
863,18,0.8497308010146731
864,18,0.8251742991534147
865,17,0.8236692576181321
866,17,0.8250516028631301
867,18,0.8041082349690524
868,19,0.7972443648006605
869,21,0.7823123137156168
870,18,0.8134105460984367
871,20,0.781425857025644
872,20,0.7987345646728169
873,20,0.8119183616204695
874,19,0.8310605656533014
875,19,0.8245022609120324
876,20,0.8187089995904402
877,19,0.8352088786306835
878,20,0.8089238742123479
879,19,0.8281482997394743
880,20,0.8006719143494315
881,19,0.8159483589909293
882,19,0.805883975132652
883,19,0.8111178771309231
884,19,0.8111734364343726
885,19,0.8223556659438394
886,18,0.8289657064846584
887,19,0.7927299323289291
888,19,0.7863951973293138
889,19,0.7940047220750288
890,19,0.7777582873468813
891,18,0.8074524372816085
892,19,0.7913217062041873
893,19,0.7882891950153169
894,18,0.7963376700878143
895,18,0.8229539722204209
896,19,0.8128105912889753
897,19,0.8107674632753644
898,19,0.8029418289661407
899,18,0.7912861027500846
900,17,0.8027234559967404
901,18,0.8129168692089263
902,17,0.8105758854321071
903,18,0.7883464395999908
904,17,0.7916239947080612
905,17,0.8156773911582099
906,17,0.8105602515371222
907,18,0.797825110586066
908,17,0.8218302726745605
909,19,0.7803196169081188
910,20,0.7737629741430283
911,16,0.7420383149927313
912,16,0.7691864910579863
913,18,0.7944683319046384
914,19,0.7691421612449314
915,18,0.7865443468093872
916,16,0.7974730730056763
917,17,0.8117868781089783
918,19,0.7712074458599091
919,17,0.7432372391223907
920,17,0.808377836879931
921,21,0.7537631884865139
922,19,0.7756577670574188
923,18,0.7620040235065278
924,17,0.7955934703350067
925,18,0.7517675388427008
926,17,0.7604850918054581
927,20,0.7853958091952584
928,19,0.763238557360389
929,20,0.7324147373437881
930,19,0.7793911803852428
931,19,0.767459974402473
932,19,0.7561907605691389
933,19,0.8017579544158209
934,19,0.8203692464601426
935,19,0.7660884342410348
936,18,0.7665374360301278
937,18,0.7924559793689034
938,18,0.7887136719443582
939,18,0.8414302603764967
940,18,0.7705024507912722
941,20,0.8061111488125541
942,19,0.7904806976968591
943,18,0.8224458724260331
944,16,0.8626109527217017
945,18,0.8659269401901647
946,17,0.8314635628148129
947,19,0.781099936236506
948,19,0.7753844883130945
949,19,0.8154916564623514
950,17,0.8566143989562989
951,17,0.8491728930246263
952,18,0.7677473115921021
953,19,0.8157887847527213
954,19,0.8080091070045125
955,16,0.8189227014780045
956,17,0.786126743663441
957,18,0.7987615872513164
958,19,0.8132583867935907
959,16,0.7831153995112369
960,17,0.7998978734016419
961,17,0.8264716352735247
962,17,0.8307357884588695
963,20,0.791035200158755
964,17,0.8318314750989279
965,19,0.8008369746662322
966,20,0.7789980371793112
967,19,0.76260572153589
968,18,0.8251296735945202
969,17,0.8182695150375366
970,16,0.8464706634220324
971,18,0.8342498682794117
972,18,0.768113268458325
973,17,0.8217691332101822
974,18,0.8349368089721316
975,19,0.8270328044891357
976,20,0.8111430948430841
977,18,0.7942778382982526
978,19,0.7731216549873352
979,19,0.7910030700943687
980,20,0.8332894387699309
981,20,0.7850307018860526
982,20,0.7913579886609857
983,20,0.811486853794618
984,15,0.8359002721937079
985,16,0.8124007463455201
986,17,0.8080848902463913
987,20,0.8114500614729795
988,19,0.7866453450659047
989,18,0.8100244402885437
990,17,0.8005148654892331
991,17,0.852512788772583
992,17,0.8105268705458868
993,19,0.8016954579136588
994,19,0.7916531806642358
995,18,0.8249288526448336
996,18,0.8166670650243759
997,19,0.7739709690213203
998,18,0.7922813063082488
999,18,0.7875509288000024
1000,18,0.8079558475451036
1001,18,0.8232812661873666
1002,18,0.7963261216878891
1003,19,0.7799474136395887
1004,18,0.8016663654284044
1005,18,0.8055332953279669
1006,19,0.7915679191549619
1007,18,0.8019787384116132
1008,17,0.8139047026634216
1009,16,0.8025338470935821
1010,17,0.7943651865829121
1011,18,0.8225851411169226
1012,19,0.7896830489238104
1013,19,0.802806868439629
1014,16,0.8025550473304022
1015,16,0.790958745913072
1016,19,0.7765626658995947
1017,18,0.8113955936648629
1018,18,0.7989201694726944
1019,18,0.7890965161116227
1020,16,0.8219185187703087
1021,17,0.8226575283777147
1022,16,0.8086139985493251
1023,19,0.7844558308521906
1024,19,0.801248304221941
1025,20,0.8145136510332426
1026,19,0.807699183622996
1027,18,0.8281275277787988
1028,17,0.8384384350343184
1029,21,0.8035093235969544
1030,18,0.7916067886352539
1031,20,0.7816731554490549
1032,19,0.7989558076858521
1033,17,0.8351525474678386
1034,17,0.8054854387328738
1035,17,0.8173689116602358
1036,19,0.8176671916788275
1037,18,0.8108063728913016
1038,18,0.8221860419620167
1039,17,0.8138250367982047
1040,16,0.7940269680250258
1041,16,0.8041124457404727
1042,19,0.7932689736286799
1043,20,0.782279151937236
1044,19,0.8114404299042441
1045,20,0.7840770068375961
1046,17,0.7979705542325973
1047,19,0.8063648370179263
1048,18,0.8426588982343673
1049,17,0.8092204417501178
1050,18,0.8263854072207496
1051,18,0.8218568762143453
1052,18,0.7897725186564706
1053,19,0.7801002808239149
1054,19,0.8134016828103499
1055,18,0.8271429340044657
1056,18,0.8311689865021479
1057,17,0.8333323925733567
1058,18,0.7658896212992461
1059,18,0.7813131321560253
1060,19,0.7958245114846663
1061,17,0.8194910377264023
1062,18,0.8140601575374603
1063,17,0.821868309378624
1064,18,0.8049117213203794
1065,18,0.7602006689361904
1066,18,0.7950928698886525
1067,19,0.7849509042242299
1068,19,0.7707840339703993
1069,18,0.8004799201374962
1070,18,0.7906370021048046
1071,17,0.7661260139374506
1072,20,0.7733572669651197
1073,19,0.7896476517552915
1074,19,0.7900200431997125
1075,20,0.812206436758456
1076,20,0.7647097473559172
